Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,1033.56,943.49,1158.74,9.546471080774564,24.7772828507795,🟢,OPORTUNIDAD,252,2026-01-23 07:51:48,2026-01-23,0,96,96,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,714.1,667.95,770.54,6.90919979040347,36.664775950085065,🟢,OPORTUNIDAD,252,2026-01-23 07:51:48,2026-01-23,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFO,Dow Jones U.S. Food Producers Index,370.44,341.8,428.42,8.379169104739608,35.668569451651976,🟢,OPORTUNIDAD,251,2026-01-23 07:51:48,2026-01-23,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1163.48,1067.39,1420.24,9.002332793074688,32.08937198067636,🟢,OPORTUNIDAD,252,2026-01-23 07:51:48,2026-01-23,0,90,90,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIS,Dow Jones U.S. Support Services Index,823.43,748.64,949.87,9.99011540927548,33.881739697019086,🟢,OPORTUNIDAD,251,2026-01-23 07:51:48,2026-01-23,0,90,90,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2409.1,2307.7,3402.3,4.39398535338216,41.602787456446,🟢,OPORTUNIDAD,252,2026-01-23 07:51:48,2026-01-23,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSNG,Dow Jones U.S. Personal & Household Goods Index,1021.15,909.61,1081.16,12.262398170644556,29.81323093035432,🟡,CERCA,252,2026-01-23 07:51:48,2026-01-23,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,703.41,608.9,794.88,15.52143209065528,24.90817263544541,🟡,CERCA,251,2026-01-23 07:51:48,2026-01-23,0,85,85,False,0,0,[],[],ALTA,BAJO,0
DJUSFP,Dow Jones U.S. Food Products Index,501.44,470.3,625.15,6.621305549649158,45.148279952550425,🟢,OPORTUNIDAD,251,2026-01-23 07:51:48,2026-01-23,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFD,Dow Jones U.S. Food Retailers & Wholesalers Index,1194.73,1099.62,1346.72,8.649351594187095,40.01847290640392,🟢,OPORTUNIDAD,252,2026-01-23 07:51:48,2026-01-23,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
