Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2025-07-23 07:45:34,CRSP,Crispr Therapeutics AG,Dir,P - Purchase,52.03,989812,2038763,51%,OpenInsider.com,2025-07-23 07:45:34,reports/graphs/CRSP_d.png,reports/graphs/CRSP_w.png
2025-07-23 07:45:34,NEGG,"Newegg Commerce, Inc.",10%,P - Purchase,29.68,416799,3194576,12%,OpenInsider.com,2025-07-23 07:45:34,reports/graphs/NEGG_d.png,reports/graphs/NEGG_w.png
2025-07-23 07:45:34,ASAN,"Asana, Inc.","Pres, CEO, Chair, 10%",P - Purchase,14.59,447907,57878045,6%,OpenInsider.com,2025-07-23 07:45:34,reports/graphs/ASAN_d.png,reports/graphs/ASAN_w.png
2025-07-23 07:45:34,NEGG,"Newegg Commerce, Inc.",10%,P - Purchase,28.79,222222,2777777,6%,OpenInsider.com,2025-07-23 07:45:34,reports/graphs/NEGG_d.png,reports/graphs/NEGG_w.png
2025-07-23 07:45:34,ASAN,"Asana, Inc.","Pres, CEO, Chair, 10%",P - Purchase,13.98,450000,57430138,6%,OpenInsider.com,2025-07-23 07:45:34,reports/graphs/ASAN_d.png,reports/graphs/ASAN_w.png
2025-07-23 07:45:34,ELV,"Elevance Health, Inc.","Pres, CEO",P - Purchase,286.94,8500,151080,2%,OpenInsider.com,2025-07-23 07:45:34,reports/graphs/ELV_d.png,reports/graphs/ELV_w.png
2025-07-23 07:45:34,PBT,Permian Basin Royalty Trust,10%,P - Purchase,12.07,112507,6226107,1%,OpenInsider.com,2025-07-23 07:45:34,reports/graphs/PBT_d.png,reports/graphs/PBT_w.png
2025-07-23 07:45:34,LRHC,La Rosa Holdings Corp.,"CEO, interim CFO, 10%",P - Purchase,7.64,150000,408798,1%,OpenInsider.com,2025-07-23 07:45:34,reports/graphs/LRHC_d.png,reports/graphs/LRHC_w.png
2025-07-23 07:45:34,SHEN,Shenandoah Telecommunications Co/Va/,10%,P - Purchase,14.65,51354,2873506,752%,OpenInsider.com,2025-07-23 07:45:34,reports/graphs/SHEN_d.png,reports/graphs/SHEN_w.png
2025-07-23 07:45:34,SHEN,Shenandoah Telecommunications Co/Va/,10%,P - Purchase,14.71,50004,2923510,735%,OpenInsider.com,2025-07-23 07:45:34,reports/graphs/SHEN_d.png,reports/graphs/SHEN_w.png
2025-07-23 07:45:34,BRCC,Brc Inc.,"Dir, 10%",P - Purchase,1.25,400000,14696743,500%,OpenInsider.com,2025-07-23 07:45:34,reports/graphs/BRCC_d.png,reports/graphs/BRCC_w.png
2025-07-23 07:45:34,REPX,"Riley Exploration Permian, Inc.",10%,P - Purchase,25.39,15000,2236921,380%,OpenInsider.com,2025-07-23 07:45:34,reports/graphs/REPX_d.png,reports/graphs/REPX_w.png
2025-07-23 07:45:34,CDXS,"Codexis, Inc.",10%,P - Purchase,2.82,100000,12700000,282%,OpenInsider.com,2025-07-23 07:45:34,reports/graphs/CDXS_d.png,reports/graphs/CDXS_w.png
2025-07-23 07:45:34,BMNR,"Bitmine Immersion Technologies, Inc.",Dir,P - Purchase,44.0,4500,448944,198%,OpenInsider.com,2025-07-23 07:45:34,reports/graphs/BMNR_d.png,reports/graphs/BMNR_w.png
2025-07-23 07:45:34,ATRA,"Atara Biotherapeutics, Inc.",10%,P - Purchase,9.64,19335,1350000,186%,OpenInsider.com,2025-07-23 07:45:34,reports/graphs/ATRA_d.png,reports/graphs/ATRA_w.png
2025-07-23 07:45:34,BRCC,Brc Inc.,"Dir, 10%",P - Purchase,1.25,80000,80000,100%,OpenInsider.com,2025-07-23 07:45:34,reports/graphs/BRCC_d.png,reports/graphs/BRCC_w.png
