Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2026-08-04 07:53:15,MLPT,"Maplight Therapeutics, Inc.",10%,P - Purchase,12.67,1209225,20906689,15%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/MLPT_d.png,reports/graphs/MLPT_w.png
2026-08-04 07:53:15,SCTX,"Scribe Therapeutics, Inc.",Dir,P - Purchase,15.0,1000000,1348825,15%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/SCTX_d.png,reports/graphs/SCTX_w.png
2026-08-04 07:53:15,COE,51Talk Online Education Group,"CEO, 10%",P - Purchase,16.76,637200,83268440,10%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/COE_d.png,reports/graphs/COE_w.png
2026-08-04 07:53:15,SCTX,"Scribe Therapeutics, Inc.",10%,P - Purchase,15.0,333333,3082725,4%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/SCTX_d.png,reports/graphs/SCTX_w.png
2026-08-04 07:53:15,CATLU,Catalyst Acquisition Corp.,10%,P - Purchase,10.0,270000,270000,2%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/CATLU_d.png,reports/graphs/CATLU_w.png
2026-08-04 07:53:15,NXTC,"Nextcure, Inc.",10%,P - Purchase,4.93,329153,722419,1%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/NXTC_d.png,reports/graphs/NXTC_w.png
2026-08-04 07:53:15,IONS,Ionis Pharmaceuticals Inc,Dir,P - Purchase,52.94,20000,78298,1%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/IONS_d.png,reports/graphs/IONS_w.png
2026-08-04 07:53:15,HOG,"Harley-Davidson, Inc.",Dir,P - Purchase,24.57,40000,47605,982%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/HOG_d.png,reports/graphs/HOG_w.png
2026-08-04 07:53:15,HUN,Huntsman Corp,"COB, Pres , CEO",P - Purchase,9.81,100000,8189669,981%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/HUN_d.png,reports/graphs/HUN_w.png
2026-08-04 07:53:15,PFBX,Peoples Financial Corp /Ms/,10%,P - Purchase,22.25,42658,585293,949%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/PFBX_d.png,reports/graphs/PFBX_w.png
2026-08-04 07:53:15,FTAI,Ftai Aviation Ltd.,Pres,P - Purchase,201.27,2475,211844,498%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/FTAI_d.png,reports/graphs/FTAI_w.png
2026-08-04 07:53:15,VFC,V F Corp,"Pres, Chief Exec Officer",P - Purchase,14.98,32894,1402109,492%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/VFC_d.png,reports/graphs/VFC_w.png
2026-08-04 07:53:15,ARTV,"Artiva Biotherapeutics, Inc.","Dir, 10%",P - Purchase,9.96,45768,18489293,455%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/ARTV_d.png,reports/graphs/ARTV_w.png
2026-08-04 07:53:15,ACI,"Albertsons Companies, Inc.",CEO,P - Purchase,11.42,39409,1092956,449%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/ACI_d.png,reports/graphs/ACI_w.png
2026-08-04 07:53:15,PRQR,Proqr Therapeutics N.V.,CEO,P - Purchase,1.77,200000,500000,353%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/PRQR_d.png,reports/graphs/PRQR_w.png
2026-08-04 07:53:15,HDSN,Hudson Technologies Inc /Ny,10%,P - Purchase,5.99,52104,5094190,312%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/HDSN_d.png,reports/graphs/HDSN_w.png
2026-08-04 07:53:15,HNVR,"Hanover Bancorp, Inc. /Md",Pres,P - Purchase,26.88,10000,12300,268%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/HNVR_d.png,reports/graphs/HNVR_w.png
2026-08-04 07:53:15,NMM,Navios Maritime Partners L.P.,"See Remarks, 10%",P - Purchase,78.5,3191,5771099,250%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/NMM_d.png,reports/graphs/NMM_w.png
2026-08-04 07:53:15,LBRT,Liberty Energy Inc.,Dir,P - Purchase,17.79,14053,41621,250%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/LBRT_d.png,reports/graphs/LBRT_w.png
2026-08-04 07:53:15,BSX,Boston Scientific Corp,Dir,P - Purchase,45.48,5000,30359,227%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/BSX_d.png,reports/graphs/BSX_w.png
2026-08-04 07:53:15,APMD,"Apnimed, Inc.",Dir,P - Purchase,16.0,12500,12500,200%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/APMD_d.png,reports/graphs/APMD_w.png
2026-08-04 07:53:15,XAIR,"Beyond Air, Inc.",CEO,P - Purchase,5.76,34722,34822,199%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/XAIR_d.png,reports/graphs/XAIR_w.png
2026-08-04 07:53:15,BCML,Baycom Corp,Dir,P - Purchase,30.17,5000,11182,150%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/BCML_d.png,reports/graphs/BCML_w.png
2026-08-04 07:53:15,COSM,Cosmos Health Inc.,"CEO, 10%",P - Purchase,0.18,766284,14248092,140%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/COSM_d.png,reports/graphs/COSM_w.png
2026-08-04 07:53:15,NWFL,Norwood Financial Corp,Dir,P - Purchase,34.55,3100,13411,107%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/NWFL_d.png,reports/graphs/NWFL_w.png
2026-08-04 07:53:15,ACI,"Albertsons Companies, Inc.","Pres, CFO",P - Purchase,11.48,9000,567051,103%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/ACI_d.png,reports/graphs/ACI_w.png
2026-08-04 07:53:15,BMI,Badger Meter Inc,VP-Engineering,P - Purchase,135.25,751,1937,101%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/BMI_d.png,reports/graphs/BMI_w.png
2026-08-04 07:53:15,GSHD,"Goosehead Insurance, Inc.",Dir,P - Purchase,63.14,1600,1600,101%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/GSHD_d.png,reports/graphs/GSHD_w.png
2026-08-04 07:53:15,EQBK,Equity Bancshares Inc,Dir,P - Purchase,50.25,2000,8103,100%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/EQBK_d.png,reports/graphs/EQBK_w.png
2026-08-04 07:53:15,MBLY,Mobileye Global Inc.,Dir,P - Purchase,7.98,12360,87488,98%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/MBLY_d.png,reports/graphs/MBLY_w.png
2026-08-04 07:53:15,NXTC,"Nextcure, Inc.",10%,P - Purchase,4.98,17608,393266,87%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/NXTC_d.png,reports/graphs/NXTC_w.png
2026-08-04 07:53:15,BXSY,Bexil Investment Trust,"See ""Explanation of Responses""",P - Purchase,17.18,5000,278872,85%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/BXSY_d.png,reports/graphs/BXSY_w.png
2026-08-04 07:53:15,DLHC,Dlh Holdings Corp.,10%,P - Purchase,5.21,14882,2136618,77%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/DLHC_d.png,reports/graphs/DLHC_w.png
2026-08-04 07:53:15,TSM,Taiwan Semiconductor Manufacturing Co Ltd,VP,P - Purchase,72.73,1015,18484,73%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/TSM_d.png,reports/graphs/TSM_w.png
2026-08-04 07:53:15,COSM,Cosmos Health Inc.,"CEO, 10%",P - Purchase,0.2,349825,14597917,70%,OpenInsider.com,2026-08-04 07:53:15,reports/graphs/COSM_d.png,reports/graphs/COSM_w.png
