Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,844.55,703.58,952.75,20.036101083032477,53.3497486406074,🟡,CERCA,250,2025-08-18 07:48:34
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2700.0,1861.2,2775.1,45.067698259187615,63.16695352839929,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSAF,Dow Jones U.S. Delivery Services Index,1017.6,916.9,1383.0,10.982658959537577,65.00224921277552,🟡,CERCA,250,2025-08-18 07:48:34
DJUSAG,Dow Jones U.S. Asset Managers Index,407.53,273.77,419.77,48.858530883588415,54.877834417296555,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1531.18,913.78,1587.95,67.56549716561975,42.7453150944888,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSAL,Dow Jones U.S. Aluminum Index,106.82,73.62,163.19,45.09644118446073,46.27087198515771,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSAM,Dow Jones U.S. Medical Equipment Index,2988.0,2589.3,3151.1,15.39798401112269,48.03469775006778,🟡,CERCA,250,2025-08-18 07:48:34
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1268.65,845.49,1748.7,50.049083963145634,45.47923782871721,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSAR,Dow Jones U.S. Airlines Index,232.25,137.83,259.72,68.50467967786402,38.72147709458283,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSAS,Dow Jones U.S. Aerospace Index,2905.9,1883.9,3039.2,54.249163968363504,65.37195523370636,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSAT,Dow Jones U.S. Auto Parts Index,415.1,288.25,418.83,44.00693842150911,35.02580322956551,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSAU,Dow Jones U.S. Automobiles Index,1143.56,748.7,1613.6,52.73941498597567,46.04723019201063,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSAV,Dow Jones U.S. Media Agencies Index,435.98,346.44,702.93,25.845745295000583,76.10921501706488,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1194.0,962.0,1294.9,24.116424116424117,59.94666666666667,🟡,CERCA,250,2025-08-18 07:48:34
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2446.0,1876.9,2557.1,30.321274441898872,52.87042099507928,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,106.44,104.12,152.72,2.228198232808291,76.38408304498269,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSBK,Dow Jones U.S. Banks Index,730.59,521.55,761.58,40.080529191832056,60.71745343451266,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSBS,Dow Jones U.S. Basic Resources Index,406.32,274.91,409.9,47.801098541340785,40.82598759386222,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSBT,Dow Jones U.S. Biotechnology Index,2767.4,2297.4,3119.9,20.45790894054148,38.53864415721445,🟡,CERCA,250,2025-08-18 07:48:34
DJUSBV,Dow Jones U.S. Beverages Index,975.64,875.4,1070.16,11.450765364404845,33.34165003326679,🟡,CERCA,250,2025-08-18 07:48:34
DJUSCA,Dow Jones U.S. Gambling Index,735.32,513.6,765.64,43.16978193146418,60.32524120759413,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,746.28,647.09,855.73,15.328625075337268,49.09236214179706,🟡,CERCA,250,2025-08-18 07:48:34
DJUSCH,Dow Jones U.S. Chemicals Index,1986.28,1497.87,2050.51,32.606968562024754,54.28095412247551,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSCM,Dow Jones U.S. Personal Products Index,430.4,345.1,483.97,24.717473196175007,60.90444930707515,🟡,CERCA,250,2025-08-18 07:48:34
DJUSCN,Dow Jones U.S. Construction & Materials Index,2041.02,1484.39,2096.84,37.49890527422038,57.15959690649165,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSCP,Dow Jones U.S. Containers & Packaging Index,443.02,397.01,541.01,11.5891287373114,72.60378178656816,🟡,CERCA,250,2025-08-18 07:48:34
DJUSCR,Dow Jones U.S. Computer Hardware Index,11580.6,8364.8,12829.5,38.444433817903615,33.22207851808584,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2780.2,2625.1,3402.3,5.908346348710522,41.57693643626258,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,2454.13,1708.47,2589.69,43.64489865201028,42.17975416029341,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSCX,Dow Jones U.S. Specialty Chemicals Index,1086.92,863.05,1218.81,25.939400961705594,56.61977259587587,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSDB,Dow Jones U.S. Brewers Index,524.93,479.19,659.78,9.545274317076725,42.07310759034899,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSDN,Dow Jones U.S. Defense Index,762.05,598.11,788.84,27.40967380582166,39.59554513481836,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSDR,Dow Jones U.S. Food & Drug Retailers Index,1549.69,1221.74,1615.62,26.842863457036685,60.24004966544809,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSDS,Dow Jones U.S. Industrial Suppliers Index,950.96,683.22,967.7,39.187962881648666,49.79138851802403,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSDT,Dow Jones U.S. Diversified REITs Index,55.99,45.49,57.29,23.08199604308639,42.96407185628737,🟡,CERCA,250,2025-08-18 07:48:34
DJUSDV,Dow Jones U.S. Computer Services Index,245.15,231.08,304.29,6.088800415440536,76.40938327657963,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSEC,Dow Jones U.S. Electrical Components & Equipment Index,982.45,562.61,1055.56,74.62362915696487,70.32992565055771,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSEE,Dow Jones U.S. Electronic & Electrical Equipment Index,1110.49,643.85,1171.37,72.47650850353344,61.48695292006068,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSEH,Dow Jones U.S. Real Estate Holding & Development Index,61.01,50.8,72.61,20.098425196850396,33.27814569536426,🟡,CERCA,250,2025-08-18 07:48:34
DJUSEN,Dow Jones U.S. Oil & Gas Index,717.72,623.85,813.7,15.046886270738158,66.46926113931198,🟡,CERCA,250,2025-08-18 07:48:34
DJUSES,Dow Jones U.S. Real Estate Services Index,374.02,268.15,381.33,39.48163341413389,37.292869111897275,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSEU,Dow Jones U.S. Electricity Index,421.96,340.99,433.59,23.74556438605237,38.951671074777586,🟡,CERCA,250,2025-08-18 07:48:34
DJUSFA,Dow Jones U.S. Financial Administration Index,584.18,532.41,685.16,9.723709171503161,65.75963718820863,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSFB,Dow Jones U.S. Food & Beverage Index,720.94,668.77,816.7,7.800888197736154,41.56618523916782,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSFC,Dow Jones U.S. Fixed Line Telecommunications Index,170.71,114.97,172.38,48.48221275115248,26.140808344198106,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSFD,Dow Jones U.S. Food Retailers & Wholesalers Index,1272.48,1012.93,1346.72,25.62368574333864,62.98907296439907,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSFE,Dow Jones U.S. Industrial Machinery Index,1228.29,969.18,1325.15,26.734971831857862,54.13983673883283,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSFH,Dow Jones U.S. Furnishings Index,461.34,319.67,470.64,44.317577501798716,32.925170068027256,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSFI,Dow Jones U.S. Financial Services Index,2452.3,1907.9,2486.0,28.533990251061383,53.5281837160751,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSFO,Dow Jones U.S. Food Producers Index,379.88,367.79,460.77,3.2872019358873197,64.70588235294119,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSFP,Dow Jones U.S. Food Products Index,536.69,528.55,667.01,1.5400624349635987,70.40219378427788,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSFT,Dow Jones U.S. Footwear Index,1621.9,1186.7,2012.4,36.67312715934946,62.702893436838366,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSGF,Dow Jones U.S. Financial Services Index,2748.7,2138.5,2786.5,28.534019172317038,53.539493293591654,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSGI,Dow Jones U.S. General Industrials Index,718.44,613.23,783.86,17.156694877941398,67.58815232722145,🟡,CERCA,250,2025-08-18 07:48:34
DJUSGT,Dow Jones U.S. General Retailers Index,3556.5,2720.3,3580.2,30.739256699628708,39.75354942405573,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSGU,Dow Jones U.S. Gas Distribution Index,372.28,296.91,378.12,25.38479673975277,31.998768093624932,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSHB,Dow Jones U.S. Home Construction Index,2660.73,1872.38,3170.03,42.10416688919983,26.270154595432246,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSHC,Dow Jones U.S. Health Care Index,1448.11,1344.15,1663.54,7.734255849421552,45.86096145876508,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSHD,Dow Jones U.S. Durable Household Products Index,138.95,94.51,179.28,47.02147920854934,61.05401844532281,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,1067.85,999.49,1229.25,6.8394881389508555,44.46365286541622,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSHI,Dow Jones U.S. Home Improvement Retailers Index,877.13,705.04,958.3,24.408544196073986,29.718189581554228,🟡,CERCA,250,2025-08-18 07:48:34
DJUSHL,Dow Jones U.S. Hotel & Lodging REITs Index,83.64,65.02,103.03,28.637342356198104,62.39726027397257,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1213.16,1180.41,1421.48,2.774459721622148,57.55728011825568,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSHP,Dow Jones U.S. Health Care Providers Index,2443.7,2106.6,3545.2,16.002088673692203,34.68536137539638,🟡,CERCA,250,2025-08-18 07:48:34
DJUSHR,Dow Jones U.S. Commercial Vehicles & Trucks Index,5270.5,3916.0,5506.5,34.58886618998979,60.708370493056464,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSHV,Dow Jones U.S. Heavy Construction Index,1959.96,1138.85,2114.89,72.0999253633051,71.7454757734968,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSIB,Dow Jones U.S. Insurance Brokers Index,766.39,729.23,891.38,5.095785966018947,56.33927582770458,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSID,Dow Jones U.S. Diversified Industrials Index,931.6,767.22,1017.95,21.425406011313573,58.113461394723046,🟡,CERCA,250,2025-08-18 07:48:34
DJUSIG,Dow Jones U.S. Industrial Goods & Services Index,1436.6,1094.74,1484.13,31.227506074501697,66.00637522768673,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSIL,Dow Jones U.S. Life Insurance Index,1233.48,1077.94,1380.29,14.42937454774848,47.90550748523552,🟡,CERCA,250,2025-08-18 07:48:34
DJUSIM,Dow Jones U.S. Industrial Metals & Mining Index,502.01,350.58,568.14,43.19413543271151,55.26861646961209,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSIO,Dow Jones U.S. Industrial & Office REITs Index,96.45,79.12,119.27,21.903437815975728,52.422907488986766,🟡,CERCA,250,2025-08-18 07:48:34
DJUSIP,Dow Jones U.S. Property & Casualty Insurance Index,1928.84,1755.13,2065.57,9.897272566704448,33.89760952087818,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSIQ,Dow Jones U.S. Industrial Engineering Index,4326.2,3318.0,4522.4,30.38577456298975,57.66457680250786,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSIR,Dow Jones U.S. Insurance Index,1336.74,1264.26,1458.0,5.73299795928053,42.88028272713889,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSIS,Dow Jones U.S. Support Services Index,863.44,764.29,981.89,12.972824451451686,64.38845352643582,🟡,CERCA,250,2025-08-18 07:48:34
DJUSIT,Dow Jones U.S. Industrial Transportation Index,1440.7,1243.5,1746.8,15.85846401286691,63.4394904458599,🟡,CERCA,250,2025-08-18 07:48:34
DJUSIU,Dow Jones U.S. Reinsurance Index,506.97,467.58,599.38,8.4242268702682,57.251908396946554,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSIV,Dow Jones U.S. Business Support Services Index,1163.35,1092.82,1443.42,6.453944839955343,65.87807097361241,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSIX,Dow Jones U.S. Nonlife Insurance Index,1330.04,1246.37,1458.15,6.713094827378714,41.219389466621934,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSLE,Dow Jones U.S. Leisure Goods Index,1105.96,724.03,1171.82,52.75057663356492,44.79375843565853,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSLG,Dow Jones U.S. Hotels Index,4227.0,3245.4,4663.6,30.24588648548715,58.989369896780126,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,2237.5,2083.0,2559.1,7.417186749879981,40.879529266026594,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSME,Dow Jones U.S. Media Index,824.18,662.35,936.97,24.432701743791036,64.4774151005605,🟡,CERCA,250,2025-08-18 07:48:34
DJUSMF,Dow Jones U.S. Mortgage Finance Index,12.62,9.98,12.93,26.452905811623236,26.35658914728684,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSMG,Dow Jones U.S. Mining Index,158.47,84.25,162.09,88.09495548961425,27.65818656229615,🔴,FUERTE,250,2025-08-18 07:48:34
DJUSMR,Dow Jones U.S. Mortgage REITs Index,30.74,24.64,32.23,24.756493506493495,48.809523809523846,🟡,CERCA,250,2025-08-18 07:48:34
DJUSMS,Dow Jones U.S. Medical Supplies Index,1572.09,1469.4,1749.93,6.988566761943639,70.08571428571433,🟢,OPORTUNIDAD,250,2025-08-18 07:48:34
DJUSMT,Dow Jones U.S. Marine Transportation Index,316.76,275.54,433.97,14.959715467808653,78.56785177766653,🟡,CERCA,250,2025-08-18 07:48:34
DJUSMU,Dow Jones U.S. Multiutilities Index,284.04,249.55,292.91,13.820877579643362,43.6363636363636,🟡,CERCA,250,2025-08-18 07:48:34
