ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
AON,Aon plc,83.3,🏆 ELITE,🟢 Elite,100.0,90.0,63.9,80.0,60.0,60.0,54.2,False,up,109.3,False,0,21.2,True,2,"{'eps_growth_yoy': 109.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}","{'revenue_growth_yoy': 21.2, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 14.5, 'rs_6m': 8.5, 'rs_line_percentile': 54.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.1}",381.26,81428348928,Financial Services,Insurance Brokers,2.1,2.7,False,382.34,-0.3,5.0,False,393.11,445.0,327.0,19.0,buy,3.1,597.35,56.7,512.46,34.4,4.1,15.65,0.89,16.4,3.28,0.76,True,-1.54,7.4,19.0,0.0,2026-07-29,True,False,8.0,STRONG,5.82,141.9,0.66,31.3,,,,2026-07-29T06:34:18.894557
THC,Tenet Healthcare Corporation,83.0,🏆 ELITE,🟢 Elite,100.0,70.0,91.0,75.0,60.0,100.0,96.8,True,up,143.8,True,1,9.7,True,2,"{'eps_growth_yoy': 143.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.3}","{'revenue_growth_yoy': 9.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 43.6, 'rs_6m': 31.8, 'rs_line_percentile': 96.8, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 37.3, 'debt_to_equity': 1.52, 'current_ratio': 1.41, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 5.7}",262.63,22622160896,Healthcare,Medical Care Facilities,4.0,2.2,False,262.68,-0.0,6.0,False,277.48,309.0,231.0,21.0,strong_buy,5.7,1098.71,318.3,837.6,218.9,9.86,25.91,,,,2.75,True,-5.99,5.1,213.4,90.0,2026-10-27,False,False,6.0,NEUTRAL,9.77,33.4,0.06,77.0,,,,2026-07-29T06:40:28.936299
AJG,Arthur J. Gallagher & Co.,82.8,🏆 ELITE,🟢 Elite,100.0,100.0,56.6,70.0,60.0,35.0,44.9,False,up,124.7,True,1,47.7,True,2,"{'eps_growth_yoy': 124.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.4}","{'revenue_growth_yoy': 47.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 20.4, 'rs_6m': 3.1, 'rs_line_percentile': 44.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 7.0, 'debt_to_equity': 0.56, 'current_ratio': 1.06, 'operating_margin_pct': 28.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.1}",265.31,68169281536,Financial Services,Insurance Brokers,3.1,4.2,False,313.55,-15.4,4.0,False,281.39,388.0,225.0,18.0,buy,6.1,106.23,-60.0,104.81,-60.5,1.58,4.2,1.11,42.9,2.8,1.01,True,-0.45,4.2,16.2,1.0,2026-07-30,True,False,6.0,NEUTRAL,3.13,77.9,1.1,39.0,1.6,0.04,-37.4,2026-07-29T06:35:02.688605
HEI,Heico Corporation,80.3,🏆 ELITE,🟢 Elite,100.0,70.0,66.6,90.0,60.0,60.0,71.2,False,up,31.8,True,1,19.9,True,1,"{'eps_growth_yoy': 31.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}","{'revenue_growth_yoy': 19.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 33.4, 'rs_6m': 0.3, 'rs_line_percentile': 71.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.4}",363.44,50786275328,Industrials,Aerospace & Defense,1.5,1.7,False,369.48,-1.6,8.0,True,386.53,472.0,290.0,19.0,buy,6.4,543.7,49.6,171.3,-52.9,1.39,12.82,0.07,4.3,0.25,0.1,False,,9.0,48.2,27.0,2026-08-25,False,False,8.0,STRONG,1.9,52.3,1.09,25.5,,,,2026-07-29T06:36:22.264747
VEEV,Veeva Systems Inc.,79.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,53.0,85.0,65.0,35.0,25.9,False,up,30.3,True,1,11.9,True,2,"{'eps_growth_yoy': 30.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 28.4}","{'revenue_growth_yoy': 11.9, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 22.6, 'rs_6m': -14.7, 'rs_line_percentile': 25.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 13.9, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': 30.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.3}",201.2,32683591680,Healthcare,Health Information Services,5.3,3.2,False,310.5,-35.2,2.0,False,244.14,350.0,165.0,28.0,buy,21.3,183.94,-8.6,85.12,-57.7,3.85,7.75,,,,,True,-0.69,,14.6,35.0,2026-09-02,False,False,7.0,NEUTRAL,3.6,14.1,1.37,41.1,,,,2026-07-29T06:34:42.405360
WST,"West Pharmaceutical Services, I",79.3,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,50.0,80.3,95.0,65.0,80.0,76.7,False,up,10.0,True,2,8.4,False,0,"{'eps_growth_yoy': 10.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 17.0}","{'revenue_growth_yoy': 8.4, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 11.1, 'rs_6m': 33.3, 'rs_line_percentile': 76.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.82, 'operating_margin_pct': 22.5}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 19.9}",337.0,23716630528,Healthcare,Medical Instruments & Supplies,3.9,2.9,False,386.0,-12.7,8.0,True,403.93,459.0,340.0,15.0,strong_buy,19.9,107.46,-68.1,143.89,-57.3,1.17,3.95,0.27,11.1,0.88,0.25,True,-1.93,155.1,18.1,85.0,2026-10-22,False,False,7.0,NEUTRAL,2.55,19.0,1.87,33.4,0.8,0.02,-32.6,2026-07-29T06:35:26.250960
NUE,Nucor Corporation,78.7,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,70.0,88.3,80.0,60.0,100.0,99.6,True,up,23.2,True,1,12.3,True,1,"{'eps_growth_yoy': 23.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.0}","{'revenue_growth_yoy': 12.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 13.9, 'rs_6m': 46.8, 'rs_line_percentile': 99.6, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 14.5, 'debt_to_equity': 0.31, 'current_ratio': 2.51, 'operating_margin_pct': 15.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 1.3}",265.62,60492550144,Basic Materials,Steel,2.3,2.2,False,270.9,-1.9,8.0,True,269.12,285.0,231.0,16.0,buy,1.3,122.16,-54.0,324.3,22.1,1.08,2.88,0.9,22.0,2.24,1.41,True,-0.87,22.4,93.8,89.0,2026-10-26,False,False,6.0,NEUTRAL,4.14,11.9,0.16,38.6,1.6,0.04,-37.0,2026-07-29T06:39:44.201706
ADP,"Automatic Data Processing, Inc.",78.3,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,53.0,85.0,50.0,35.0,39.7,False,up,49.3,True,1,15.8,True,2,"{'eps_growth_yoy': 49.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.1}","{'revenue_growth_yoy': 15.8, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 29.3, 'rs_6m': -1.6, 'rs_line_percentile': 39.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 71.2, 'debt_to_equity': 0.69, 'current_ratio': 1.04, 'operating_margin_pct': 30.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -2.8}",264.17,105597804544,Technology,Software - Application,4.0,5.0,False,315.98,-16.4,4.0,False,256.87,305.0,190.0,15.0,hold,-2.8,239.06,-9.5,116.55,-55.9,4.5,11.88,2.67,60.5,6.8,2.04,True,-1.69,13.5,4.2,0.0,2026-07-29,True,False,8.0,STRONG,5.4,192.0,2.06,36.2,0.4,0.01,-35.8,2026-07-29T06:32:26.279364
INTU,Intuit Inc.,77.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,100.0,15.0,85.0,70.0,15.0,8.4,False,down,704.2,True,2,123.4,True,2,"{'eps_growth_yoy': 704.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': 123.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -25.8, 'rs_6m': -49.3, 'rs_line_percentile': 8.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 22.5, 'debt_to_equity': 0.33, 'current_ratio': 1.45, 'operating_margin_pct': 47.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 45.8}",312.99,85614338048,Technology,Software - Application,6.6,2.9,False,813.7,-61.5,1.0,False,456.47,921.0,250.0,33.0,buy,45.8,387.99,24.0,180.51,-42.3,6.11,19.13,1.58,28.3,4.8,0.65,True,-4.77,24.8,10.7,22.0,2026-08-20,False,False,9.0,STRONG,5.93,97.0,1.07,43.1,0.8,0.02,-42.3,2026-07-29T06:33:46.851150
JNJ,Johnson & Johnson,77.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,60.0,76.7,85.0,60.0,80.0,82.1,False,up,7.4,True,2,5.5,True,1,"{'eps_growth_yoy': 7.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.5}","{'revenue_growth_yoy': 5.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 13.4, 'rs_6m': 13.1, 'rs_line_percentile': 82.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 25.7, 'debt_to_equity': 0.58, 'current_ratio': 1.09, 'operating_margin_pct': 29.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 1.4}",266.73,642792226816,Healthcare,Drug Manufacturers - General,1.3,3.0,False,274.9,-3.0,8.0,True,270.59,305.0,190.0,22.0,buy,1.4,103.1,-61.3,86.4,-67.6,2.63,7.01,2.02,60.8,5.36,2.77,True,-1.26,25.9,-0.9,76.0,2026-10-13,False,False,4.0,NEUTRAL,5.0,136.0,,27.3,,,,2026-07-29T06:38:15.072616
