Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,842.71,703.58,952.75,19.774581426419168,41.78145087235993,🟡,CERCA,251,2025-07-17 07:47:58
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2697.2,1861.2,2701.5,44.91725768321512,23.32225913621251,🔴,FUERTE,251,2025-07-17 07:47:58
DJUSAF,Dow Jones U.S. Delivery Services Index,1048.9,916.9,1417.0,14.396335478241914,44.85776805251636,🟡,CERCA,251,2025-07-17 07:47:58
DJUSAG,Dow Jones U.S. Asset Managers Index,394.89,273.77,416.27,44.24151660152683,29.27074361182885,🔴,FUERTE,251,2025-07-17 07:47:58
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1420.98,913.78,1434.04,55.50570159119263,28.42222222222226,🔴,FUERTE,251,2025-07-17 07:47:58
DJUSAL,Dow Jones U.S. Aluminum Index,97.57,73.62,163.19,32.53192067372995,48.47865576748411,🔴,FUERTE,251,2025-07-17 07:47:58
DJUSAM,Dow Jones U.S. Medical Equipment Index,2955.1,2553.2,3151.1,15.74103086323046,58.40415486307836,🟡,CERCA,251,2025-07-17 07:47:58
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1229.05,768.67,1748.7,59.893062042228784,51.101102564852454,🔴,FUERTE,251,2025-07-17 07:47:58
DJUSAR,Dow Jones U.S. Airlines Index,221.69,126.73,259.72,74.93095557484415,20.405382388008874,🔴,FUERTE,251,2025-07-17 07:47:58
DJUSAS,Dow Jones U.S. Aerospace Index,2926.9,1883.9,2930.4,55.3638728170285,20.997229916897453,🔴,FUERTE,251,2025-07-17 07:47:58
DJUSAT,Dow Jones U.S. Auto Parts Index,384.45,288.25,441.96,33.373807458803114,33.93404216976039,🔴,FUERTE,251,2025-07-17 07:47:58
DJUSAU,Dow Jones U.S. Automobiles Index,1110.96,666.09,1613.6,66.7882718551547,51.57292367953975,🔴,FUERTE,251,2025-07-17 07:47:58
DJUSAV,Dow Jones U.S. Media Agencies Index,508.65,346.44,702.93,46.821960512642875,21.87805218361936,🔴,FUERTE,251,2025-07-17 07:47:58
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1249.8,962.0,1293.1,29.916839916839912,47.325660121868694,🔴,FUERTE,251,2025-07-17 07:47:58
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2349.9,1876.9,2557.1,25.201129522084287,35.76188360728561,🔴,FUERTE,251,2025-07-17 07:47:58
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,114.14,104.12,152.72,9.623511333077214,47.20113851992408,🟢,OPORTUNIDAD,251,2025-07-17 07:47:58
DJUSBK,Dow Jones U.S. Banks Index,726.48,520.01,752.87,39.705005672967836,42.15785224061366,🔴,FUERTE,251,2025-07-17 07:47:58
DJUSBS,Dow Jones U.S. Basic Resources Index,381.83,274.91,398.98,38.89272852933686,42.514239218877165,🔴,FUERTE,251,2025-07-17 07:47:58
