ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
COST,Costco Wholesale Corporation,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,957.68,6920236.0,0.45,11,8,2026-06-24,2026-06-26,1,19,4776224.0,2144012.0,🟢,"[{'type': 'CALL', 'strike': 640.0, 'volume': 123.0, 'oi': 0, 'vol_oi_ratio': 123.0, 'last_price': 304.06, 'premium': 3739937.9999999995, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 960.0, 'volume': 315.0, 'oi': 0, 'vol_oi_ratio': 315.0, 'last_price': 9.05, 'premium': 285075.0, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'CALL', 'strike': 950.0, 'volume': 126.0, 'oi': 0, 'vol_oi_ratio': 126.0, 'last_price': 14.0, 'premium': 176400.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 1060.0, 'volume': 166.0, 'oi': 0, 'vol_oi_ratio': 166.0, 'last_price': 98.15, 'premium': 1629290.0000000002, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 987.5, 'volume': 112.0, 'oi': 0, 'vol_oi_ratio': 112.0, 'last_price': 15.55, 'premium': 174160.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 950.0, 'volume': 179.0, 'oi': 0, 'vol_oi_ratio': 179.0, 'last_price': 5.5, 'premium': 98450.0, 'itm': False, 'implied_volatility': 0.015634843750000002}]"
MSFT,Microsoft Corporation,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,373.94,25620996.0,0.4,14,13,2026-06-24,2026-06-24,-1,27,18261116.0,7359880.0,🟢,"[{'type': 'CALL', 'strike': 375.0, 'volume': 26408.0, 'oi': 0, 'vol_oi_ratio': 26408.0, 'last_price': 2.6, 'premium': 6866080.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 380.0, 'volume': 31238.0, 'oi': 0, 'vol_oi_ratio': 31238.0, 'last_price': 0.97, 'premium': 3030086.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 372.5, 'volume': 6869.0, 'oi': 0, 'vol_oi_ratio': 6869.0, 'last_price': 3.99, 'premium': 2740731.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 372.5, 'volume': 11451.0, 'oi': 0, 'vol_oi_ratio': 11451.0, 'last_price': 2.2, 'premium': 2519220.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 375.0, 'volume': 4781.0, 'oi': 0, 'vol_oi_ratio': 4781.0, 'last_price': 3.25, 'premium': 1553825.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 370.0, 'volume': 9971.0, 'oi': 0, 'vol_oi_ratio': 9971.0, 'last_price': 1.33, 'premium': 1326143.0, 'itm': False, 'implied_volatility': 0.062509375}]"
WMT,Walmart Inc.,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,119.42,3206688.0,0.2,12,8,2026-06-24,2026-06-26,1,20,2680683.0,526005.0,🟢,"[{'type': 'CALL', 'strike': 120.0, 'volume': 5500, 'oi': 0, 'vol_oi_ratio': 5500, 'last_price': 1.14, 'premium': 626999.9999999999, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 118.0, 'volume': 2085, 'oi': 0, 'vol_oi_ratio': 2085, 'last_price': 2.4, 'premium': 500400.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 119.0, 'volume': 2732, 'oi': 0, 'vol_oi_ratio': 2732, 'last_price': 1.74, 'premium': 475368.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 120.0, 'volume': 1112.0, 'oi': 0, 'vol_oi_ratio': 1112.0, 'last_price': 1.5, 'premium': 166800.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 119.0, 'volume': 1580.0, 'oi': 0, 'vol_oi_ratio': 1580.0, 'last_price': 0.99, 'premium': 156420.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 118.0, 'volume': 851.0, 'oi': 0, 'vol_oi_ratio': 851.0, 'last_price': 0.64, 'premium': 54464.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
INTU,Intuit Inc.,BEARISH,90,🔥🔥🔥 WHALE ACTIVITY,258.05,28501676.0,416.06,1,5,2026-06-24,2026-06-26,1,6,68340.0,28433336.0,🔴,"[{'type': 'CALL', 'strike': 265.0, 'volume': 204.0, 'oi': 0, 'vol_oi_ratio': 204.0, 'last_price': 3.35, 'premium': 68340.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 400.0, 'volume': 2115.0, 'oi': 0, 'vol_oi_ratio': 2115.0, 'last_price': 128.6, 'premium': 27198900.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 360.0, 'volume': 110.0, 'oi': 0, 'vol_oi_ratio': 110.0, 'last_price': 87.6, 'premium': 963600.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 265.0, 'volume': 145.0, 'oi': 0, 'vol_oi_ratio': 145.0, 'last_price': 10.1, 'premium': 146450.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
PAYX,"Paychex, Inc.",NEUTRAL,90,🔥🔥🔥 WHALE ACTIVITY,97.99,1049983.0,1.68,3,3,2026-06-24,2026-07-17,22,6,392310.0,657673.0,🟡,"[{'type': 'CALL', 'strike': 100.0, 'volume': 1014, 'oi': 0, 'vol_oi_ratio': 1014, 'last_price': 3.2, 'premium': 324480.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 105.0, 'volume': 252, 'oi': 0, 'vol_oi_ratio': 252, 'last_price': 1.8, 'premium': 45360.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 110.0, 'volume': 321, 'oi': 0, 'vol_oi_ratio': 321, 'last_price': 0.7, 'premium': 22470.0, 'itm': False, 'implied_volatility': 0.12500875}]","[{'type': 'PUT', 'strike': 90.0, 'volume': 2828.0, 'oi': 0, 'vol_oi_ratio': 2828.0, 'last_price': 1.3, 'premium': 367640.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 100.0, 'volume': 331.0, 'oi': 0, 'vol_oi_ratio': 331.0, 'last_price': 4.91, 'premium': 162521.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 95.0, 'volume': 504.0, 'oi': 0, 'vol_oi_ratio': 504.0, 'last_price': 2.53, 'premium': 127511.99999999999, 'itm': False, 'implied_volatility': 0.0312596875}]"
V,Visa Inc.,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,328.48,619106.0,0.09,7,2,2026-06-24,2026-06-26,1,9,570156.0,48950.0,🟢,"[{'type': 'CALL', 'strike': 307.5, 'volume': 142.0, 'oi': 0, 'vol_oi_ratio': 142.0, 'last_price': 25.13, 'premium': 356846.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 330.0, 'volume': 313.0, 'oi': 0, 'vol_oi_ratio': 313.0, 'last_price': 2.76, 'premium': 86387.99999999999, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 327.5, 'volume': 122.0, 'oi': 0, 'vol_oi_ratio': 122.0, 'last_price': 4.25, 'premium': 51850.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 325.0, 'volume': 230, 'oi': 0, 'vol_oi_ratio': 230, 'last_price': 1.69, 'premium': 38870.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 317.5, 'volume': 252, 'oi': 0, 'vol_oi_ratio': 252, 'last_price': 0.4, 'premium': 10080.000000000002, 'itm': False, 'implied_volatility': 0.062509375}]"
TMO,Thermo Fisher Scientific Inc,BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,469.35,949478.0,40.04,1,5,2026-06-24,2026-06-26,1,6,23133.0,926345.0,🔴,"[{'type': 'CALL', 'strike': 495.0, 'volume': 701.0, 'oi': 0, 'vol_oi_ratio': 701.0, 'last_price': 0.33, 'premium': 23133.0, 'itm': False, 'implied_volatility': 0.12500875}]","[{'type': 'PUT', 'strike': 465.0, 'volume': 350.0, 'oi': 0, 'vol_oi_ratio': 350.0, 'last_price': 9.8, 'premium': 343000.00000000006, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 475.0, 'volume': 153.0, 'oi': 0, 'vol_oi_ratio': 153.0, 'last_price': 12.3, 'premium': 188190.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 470.0, 'volume': 139.0, 'oi': 0, 'vol_oi_ratio': 139.0, 'last_price': 11.85, 'premium': 164715.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
CNI,Canadian National Railway Compa,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,114.9,3038800.0,0.0,3,0,2026-06-24,2026-07-17,22,3,3038800.0,0.0,🟢,"[{'type': 'CALL', 'strike': 105.0, 'volume': 1080, 'oi': 0, 'vol_oi_ratio': 1080, 'last_price': 15.8, 'premium': 1706400.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 100.0, 'volume': 355, 'oi': 0, 'vol_oi_ratio': 355, 'last_price': 21.4, 'premium': 759699.9999999999, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 95.0, 'volume': 230, 'oi': 0, 'vol_oi_ratio': 230, 'last_price': 24.9, 'premium': 572700.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]",[]
KO,Coca-Cola Company (The),BULLISH,70,🔥🔥 STRONG FLOW,80.31,349034.0,0.42,4,4,2026-06-24,2026-06-26,1,8,245720.0,103314.0,🟢,"[{'type': 'CALL', 'strike': 80.0, 'volume': 1344.0, 'oi': 0, 'vol_oi_ratio': 1344.0, 'last_price': 0.88, 'premium': 118272.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 81.0, 'volume': 1561.0, 'oi': 0, 'vol_oi_ratio': 1561.0, 'last_price': 0.4, 'premium': 62440.00000000001, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 82.0, 'volume': 3422.0, 'oi': 0, 'vol_oi_ratio': 3422.0, 'last_price': 0.14, 'premium': 47908.00000000001, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 81.0, 'volume': 319.0, 'oi': 0, 'vol_oi_ratio': 319.0, 'last_price': 1.02, 'premium': 32538.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 79.0, 'volume': 1531.0, 'oi': 0, 'vol_oi_ratio': 1531.0, 'last_price': 0.2, 'premium': 30620.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 80.0, 'volume': 434.0, 'oi': 0, 'vol_oi_ratio': 434.0, 'last_price': 0.47, 'premium': 20398.0, 'itm': False, 'implied_volatility': 0.015634843750000002}]"
WCN,"Waste Connections, Inc.",BEARISH,60,🔥 NOTABLE FLOW,159.44,316947.0,4.13,2,1,2026-06-24,2026-07-17,22,3,61739.0,255208.0,🔴,"[{'type': 'CALL', 'strike': 165.0, 'volume': 165.0, 'oi': 0, 'vol_oi_ratio': 165.0, 'last_price': 2.07, 'premium': 34154.99999999999, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 170.0, 'volume': 862.0, 'oi': 0, 'vol_oi_ratio': 862.0, 'last_price': 0.32, 'premium': 27584.000000000004, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 150.0, 'volume': 874.0, 'oi': 0, 'vol_oi_ratio': 874.0, 'last_price': 2.92, 'premium': 255208.0, 'itm': False, 'implied_volatility': 0.062509375}]"
