ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ADP,WATCH,3,Piotroski fuerte (8.0/9),2026-06-24
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 9/9) | Piotroski fuerte (7.0/9),2026-06-24
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-06-24
ASAZY,CAUTION,2,Thesis drift MEDIUM: Score cayó 18pts en 45d (65→47) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (44.4% vs media sector 6.1%),2026-06-24
ATLKY,BEST,5,Mejor FCF en Industrials (21.4% vs media sector 6.1%),2026-06-24
AUTO.L,CAUTION,-9,Thesis drift MEDIUM: Score cayó 27pts en 45d (72→45) | Señal salida MEDIUM: Score cayó 20pts (65 → 45) | Mejor FCF en Communication Services (6.4% vs media sector 5.3%),2026-06-24
AXP,CONFIRM,8,Smart money: 1 HF + 0 insiders (conv 24),2026-06-24
BR,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-24
BRK-B,CAUTION,-6,Thesis drift MEDIUM: Score cayó 11pts en 45d (43→32),2026-06-24
BRO,BEST,5,Mejor FCF en Financial Services (7.7% vs media sector 6.0%),2026-06-24
CB,BEST,5,Mejor FCF en Financial Services (10.0% vs media sector 6.0%),2026-06-24
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-06-24
CHD,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Consumer Defensive (5.1% vs media sector 3.8%),2026-06-24
CNI,WATCH,3,Piotroski fuerte (7.0/9),2026-06-24
CTAS,WATCH,0,Caro vs peers en Industrials (FCF rank 17/21) | Piotroski fuerte (8.0/9),2026-06-24
EXPN.L,CAUTION,5,Thesis drift MEDIUM: Score cayó 15pts en 45d (74→59) | Smart money: 0 HF + 3 insiders (conv 48) | Piotroski fuerte (9.0/9),2026-06-24
FAST,WATCH,0,Caro vs peers en Industrials (FCF rank 19/21) | Piotroski fuerte (8.0/9),2026-06-24
FDS,WATCH,6,Short squeeze MEDIUM: 18.1% short · Short elevado (18.1% del float); Piotroski 6/9 — calidad mejorando,2026-06-24
G24.DE,CAUTION,-8,Señal salida MEDIUM: Score cayó 20pts (73 → 52),2026-06-24
GVDNY,CAUTION,-3,Thesis drift MEDIUM: Score cayó 15pts en 45d (46→31) | Piotroski fuerte (7.0/9),2026-06-24
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 20/21) | Piotroski fuerte (8.0/9),2026-06-24
IDXX,WATCH,3,Piotroski fuerte (8.0/9),2026-06-24
INTU,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-24
JKHY,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-24
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 10/11) | Smart money: 1 HF + 0 insiders (conv 31) | Piotroski fuerte (7.0/9),2026-06-24
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-06-24
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 12/13) | Smart money: 1 HF + 0 insiders (conv 27) | Piotroski fuerte (8.0/9),2026-06-24
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 13/13) | Piotroski fuerte (8.0/9),2026-06-24
NDAQ,WATCH,0,Caro vs peers en Financial Services (FCF rank 11/13) | Piotroski fuerte (9.0/9),2026-06-24
PGR,REVISION_UP,13,Mejor FCF en Financial Services (12.8% vs media sector 6.0%) | EPS revision STRONG_UP: EPS consensus ↑5.2% (15.86→16.68); Analistas: +23 (0→23),2026-06-24
RELX,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-24
SAP,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-24
SXYAY,WATCH,3,Piotroski fuerte (7.0/9),2026-06-24
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-06-24
TYL,WATCH,4,EPS revision UP: EPS consensus ↑3.5% (16.92→17.51),2026-06-24
V,CONFIRM,14,"Smart money: 1 HF + 0 insiders (conv 37) | Opciones TIER2 (q=50): VALUE strong (72pts), DIRECTIONAL (78% calls)",2026-06-24
VRSN,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota | EPS revision DOWN: EPS consensus ↓2.3% (9.97→9.73); Analistas: +4 (0→4),2026-06-24
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 11/11) | Piotroski fuerte (7.0/9),2026-06-24
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 10/11) | Piotroski fuerte (7.0/9),2026-06-24
WTKWY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-24
