ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
MSFT,Microsoft Corporation,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,424.6,29611993.0,0.13,4,5,2026-04-26,2026-04-27,0,9,26256001.0,3355992.0,🟢,"[{'type': 'CALL', 'strike': 420.0, 'volume': 19299.0, 'oi': 5828, 'vol_oi_ratio': 3.3114275909402884, 'last_price': 6.3, 'premium': 12158370.0, 'itm': True, 'implied_volatility': 0.2924875439453124}, {'type': 'CALL', 'strike': 425.0, 'volume': 20207.0, 'oi': 3963, 'vol_oi_ratio': 5.0989149634115565, 'last_price': 3.2, 'premium': 6466240.0, 'itm': False, 'implied_volatility': 0.2866282275390625}, {'type': 'CALL', 'strike': 422.5, 'volume': 13693.0, 'oi': 2804, 'vol_oi_ratio': 4.883380884450784, 'last_price': 4.62, 'premium': 6326166.0, 'itm': True, 'implied_volatility': 0.2880930566406249}]","[{'type': 'PUT', 'strike': 420.0, 'volume': 7366.0, 'oi': 1678, 'vol_oi_ratio': 4.389749702026221, 'last_price': 1.66, 'premium': 1222756.0, 'itm': False, 'implied_volatility': 0.28516339843749994}, {'type': 'PUT', 'strike': 422.5, 'volume': 3981.0, 'oi': 410, 'vol_oi_ratio': 9.709756097560975, 'last_price': 2.58, 'premium': 1027098.0, 'itm': False, 'implied_volatility': 0.28394270751953116}, {'type': 'PUT', 'strike': 417.5, 'volume': 5932.0, 'oi': 506, 'vol_oi_ratio': 11.723320158102768, 'last_price': 1.11, 'premium': 658452.0, 'itm': False, 'implied_volatility': 0.29053443847656246}]"
VRSN,"VeriSign, Inc.",BULLISH,70,🔥🔥 STRONG FLOW,269.2,780570.0,0.0,1,0,2026-04-26,2026-05-15,18,1,780570.0,0.0,🟢,"[{'type': 'CALL', 'strike': 195.0, 'volume': 118.0, 'oi': 0, 'vol_oi_ratio': 118.0, 'last_price': 66.15, 'premium': 780570.0000000001, 'itm': True, 'implied_volatility': 0.6650424121093752}]",[]
PG,Procter & Gamble Company (The),BULLISH,70,🔥🔥 STRONG FLOW,148.18,305222.0,0.41,2,3,2026-04-26,2026-05-01,4,5,216566.0,88656.0,🟢,"[{'type': 'CALL', 'strike': 155.0, 'volume': 11249.0, 'oi': 317, 'vol_oi_ratio': 35.48580441640379, 'last_price': 0.14, 'premium': 157486.0, 'itm': False, 'implied_volatility': 0.24414818359375}, {'type': 'CALL', 'strike': 149.0, 'volume': 422.0, 'oi': 83, 'vol_oi_ratio': 5.0843373493975905, 'last_price': 1.4, 'premium': 59079.99999999999, 'itm': False, 'implied_volatility': 0.24634542724609376}]","[{'type': 'PUT', 'strike': 149.0, 'volume': 194.0, 'oi': 3, 'vol_oi_ratio': 64.66666666666667, 'last_price': 2.27, 'premium': 44038.0, 'itm': True, 'implied_volatility': 0.25171646728515623}, {'type': 'PUT', 'strike': 148.0, 'volume': 140.0, 'oi': 2, 'vol_oi_ratio': 70.0, 'last_price': 1.9, 'premium': 26600.0, 'itm': False, 'implied_volatility': 0.24536887451171874}, {'type': 'PUT', 'strike': 145.0, 'volume': 234.0, 'oi': 59, 'vol_oi_ratio': 3.9661016949152543, 'last_price': 0.77, 'premium': 18018.0, 'itm': False, 'implied_volatility': 0.25879647460937505}]"
MA,Mastercard Incorporated,BULLISH,60,🔥 NOTABLE FLOW,504.17,627751.0,0.0,2,0,2026-04-26,2026-05-01,4,2,627751.0,0.0,🟢,"[{'type': 'CALL', 'strike': 510.0, 'volume': 407.0, 'oi': 51, 'vol_oi_ratio': 7.980392156862745, 'last_price': 8.5, 'premium': 345950.0, 'itm': False, 'implied_volatility': 0.47412635253906255}, {'type': 'CALL', 'strike': 515.0, 'volume': 409.0, 'oi': 39, 'vol_oi_ratio': 10.487179487179487, 'last_price': 6.89, 'premium': 281801.0, 'itm': False, 'implied_volatility': 0.4459283923339844}]",[]
INTU,Intuit Inc.,BULLISH,60,🔥 NOTABLE FLOW,395.95,587465.0,0.28,2,1,2026-04-26,2026-05-01,4,3,457865.0,129600.0,🟢,"[{'type': 'CALL', 'strike': 410.0, 'volume': 623.0, 'oi': 96, 'vol_oi_ratio': 6.489583333333333, 'last_price': 6.7, 'premium': 417410.00000000006, 'itm': False, 'implied_volatility': 0.579105771484375}, {'type': 'CALL', 'strike': 435.0, 'volume': 261.0, 'oi': 49, 'vol_oi_ratio': 5.326530612244898, 'last_price': 1.55, 'premium': 40455.0, 'itm': False, 'implied_volatility': 0.5786174951171875}]","[{'type': 'PUT', 'strike': 385.0, 'volume': 160.0, 'oi': 42, 'vol_oi_ratio': 3.8095238095238093, 'last_price': 8.1, 'premium': 129600.0, 'itm': False, 'implied_volatility': 0.6244544390869142}]"
V,Visa Inc.,BEARISH,50,🔥 NOTABLE FLOW,309.42,530518.0,999.0,0,1,2026-04-26,2026-05-01,4,1,0.0,530518.0,🔴,[],"[{'type': 'PUT', 'strike': 305.0, 'volume': 1214, 'oi': 362, 'vol_oi_ratio': 3.3535911602209945, 'last_price': 4.37, 'premium': 530518.0, 'itm': False, 'implied_volatility': 0.4382380395507813}]"
ADP,"Automatic Data Processing, Inc.",NEUTRAL,50,🔥 NOTABLE FLOW,196.53,137408.0,0.59,1,1,2026-04-26,2026-05-01,4,2,86298.0,51110.0,🟡,"[{'type': 'CALL', 'strike': 210.0, 'volume': 757.0, 'oi': 56, 'vol_oi_ratio': 13.517857142857142, 'last_price': 1.14, 'premium': 86297.99999999999, 'itm': False, 'implied_volatility': 0.5136767382812499}]","[{'type': 'PUT', 'strike': 180.0, 'volume': 538.0, 'oi': 160, 'vol_oi_ratio': 3.3625, 'last_price': 0.95, 'premium': 51110.0, 'itm': False, 'implied_volatility': 0.6123085644531252}]"
SPGI,S&P Global Inc.,BEARISH,50,🔥 NOTABLE FLOW,436.79,20790.0,999.0,0,1,2026-04-26,2026-05-01,4,1,0.0,20790.0,🔴,[],"[{'type': 'PUT', 'strike': 390.0, 'volume': 189.0, 'oi': 18, 'vol_oi_ratio': 10.5, 'last_price': 1.1, 'premium': 20790.0, 'itm': False, 'implied_volatility': 0.6557651611328126}]"
KO,Coca-Cola Company (The),BULLISH,50,🔥 NOTABLE FLOW,76.63,366372.0,0.14,1,1,2026-04-26,2026-05-01,4,2,320982.0,45390.0,🟢,"[{'type': 'CALL', 'strike': 78.0, 'volume': 5262.0, 'oi': 898, 'vol_oi_ratio': 5.859688195991091, 'last_price': 0.61, 'premium': 320982.0, 'itm': False, 'implied_volatility': 0.29883513671874995}]","[{'type': 'PUT', 'strike': 79.0, 'volume': 170.0, 'oi': 38, 'vol_oi_ratio': 4.473684210526316, 'last_price': 2.67, 'premium': 45390.0, 'itm': True, 'implied_volatility': 0.3540103662109374}]"
SYK,Stryker Corporation,BULLISH,50,🔥 NOTABLE FLOW,327.51,336600.0,0.0,1,0,2026-04-26,2026-05-15,18,1,336600.0,0.0,🟢,"[{'type': 'CALL', 'strike': 330.0, 'volume': 340, 'oi': 65, 'vol_oi_ratio': 5.230769230769231, 'last_price': 9.9, 'premium': 336600.0, 'itm': False, 'implied_volatility': 0.3878235046386719}]",[]
