ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,WATCH,-3,Caro vs peers en Healthcare (FCF rank 10/10),2026-04-26
ADP,CAUTION,-11,Thesis drift MEDIUM: Score cayó 18pts en 55d (64→45) | Señal salida MEDIUM: Score cayó 18pts (64 → 45) | Piotroski fuerte (8.0/9),2026-04-26
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 4/4) | Piotroski fuerte (7.0/9),2026-04-26
AON,CAUTION,-6,"Thesis drift MEDIUM: Score cayó 12pts en 55d (66→54) | Señal salida MEDIUM: Earnings en 7d — alta incertidumbre, considera reducir | Piotroski fuerte (8.0/9) | Mejor FCF en Financial Services (4.4% vs media sector 4.1%)",2026-04-26
ATLKY,BEST,5,Mejor FCF en Industrials (27.5% vs media sector 4.9%),2026-04-26
AUTO.L,WATCH,3,Piotroski fuerte (8.0/9),2026-04-26
AXP,CAUTION,-14,Thesis drift MEDIUM: Score cayó 19pts en 55d (53→34) | Señal salida MEDIUM: Score cayó 19pts (53 → 34),2026-04-26
AZO,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-04-26
BR,CAUTION,0,"Señal salida MEDIUM: Earnings en 6d — alta incertidumbre, considera reducir | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.6% vs media sector 4.3%)",2026-04-26
BRO,CAUTION,-9,"Thesis drift MEDIUM: Score cayó 12pts en 55d (43→31) | Señal salida MEDIUM: Earnings en 3d — alta incertidumbre, considera reducir | Mejor FCF en Financial Services (6.1% vs media sector 4.1%)",2026-04-26
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-04-26
CDNS,CAUTION,-8,"Señal salida MEDIUM: Earnings en 3d — alta incertidumbre, considera reducir | Caro vs peers en Technology (FCF rank 13/14) | Piotroski fuerte (7.0/9)",2026-04-26
CHD,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-04-26
CL,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-04-26
CLPBY,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Healthcare (23.8% vs media sector 4.8%),2026-04-26
CNI,WATCH,3,Piotroski fuerte (7.0/9),2026-04-26
COST,CAUTION,-5,Quality decay MEDIUM: Salud financiera cayó 10pts (85 → 75/100) | Piotroski fuerte (7.0/9),2026-04-26
CP,WATCH,3,Piotroski fuerte (7.0/9),2026-04-26
CPRT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-04-26
CTAS,CAUTION,-3,Thesis drift MEDIUM: Score cayó 12pts en 55d (57→45) | Piotroski fuerte (8.0/9),2026-04-26
DBOEY,WATCH,-3,Caro vs peers en Financial Services (FCF rank 10/12),2026-04-26
EXPN.L,BEST,5,Mejor FCF en Industrials (5.2% vs media sector 4.9%),2026-04-26
FAST,CAUTION,-6,Thesis drift MEDIUM: Score cayó 25pts en 55d (61→36) | Caro vs peers en Industrials (FCF rank 17/17) | Piotroski fuerte (8.0/9),2026-04-26
FDS,BEST,11,Short squeeze MEDIUM: 11.2% short · Short moderado (11.2% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Financial Services (7.1% vs media sector 4.1%),2026-04-26
GVDNY,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Basic Materials (3.4% vs media sector 2.5%),2026-04-26
