Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2025-07-15 07:43:48,COGT,"Cogent Biosciences, Inc.",Dir,P - Purchase,9.0,2777777,9003418,24%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/COGT_d.png,reports/graphs/COGT_w.png
2025-07-15 07:43:48,ASAN,"Asana, Inc.","Pres, CEO, Chair, 10%",P - Purchase,14.32,449217,56532454,6%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/ASAN_d.png,reports/graphs/ASAN_w.png
2025-07-15 07:43:48,OYSE,Lightwave Acquisition Corp.,10%,P - Purchase,10.0,606250,606250,6%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/OYSE_d.png,reports/graphs/OYSE_w.png
2025-07-15 07:43:48,LION,Lionsgate Studios Corp.,10%,P - Purchase,5.62,572089,37548125,3%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/LION_d.png,reports/graphs/LION_w.png
2025-07-15 07:43:48,NEGG,"Newegg Commerce, Inc.",10%,P - Purchase,19.84,122119,2222222,2%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/NEGG_d.png,reports/graphs/NEGG_w.png
2025-07-15 07:43:48,BMNR,"Bitmine Immersion Technologies, Inc.",Dir,P - Purchase,4.5,444444,444444,1%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/BMNR_d.png,reports/graphs/BMNR_w.png
2025-07-15 07:43:48,SHEN,Shenandoah Telecommunications Co/Va/,10%,P - Purchase,14.57,44014,2758385,641%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/SHEN_d.png,reports/graphs/SHEN_w.png
2025-07-15 07:43:48,MERC,Mercer International Inc.,10%,P - Purchase,3.7,142020,22695000,524%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/MERC_d.png,reports/graphs/MERC_w.png
2025-07-15 07:43:48,SHEN,Shenandoah Telecommunications Co/Va/,10%,P - Purchase,14.71,34630,2793015,509%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/SHEN_d.png,reports/graphs/SHEN_w.png
2025-07-15 07:43:48,STZ,"Constellation Brands, Inc.",Non-Exec Chair of the Board,P - Purchase,170.44,2000,2240,340%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/STZ_d.png,reports/graphs/STZ_w.png
2025-07-15 07:43:48,BXSY,Bexil Investment Trust,"See ""Explanation of Responses""",P - Purchase,13.59,12982,184030,176%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/BXSY_d.png,reports/graphs/BXSY_w.png
2025-07-15 07:43:48,ORCL,Oracle Corp,Dir,P - Purchase,233.87,480,33385,112%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/ORCL_d.png,reports/graphs/ORCL_w.png
2025-07-15 07:43:48,STRW,"Strawberry Fields Reit, Inc.",Dir,P - Purchase,9.92,10000,130000,99%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/STRW_d.png,reports/graphs/STRW_w.png
2025-07-15 07:43:48,NMP,Nmp Acquisition Corp.,10%,P - Purchase,10.0,7500,112500,75%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/NMP_d.png,reports/graphs/NMP_w.png
2025-07-15 07:43:48,GEF,"Greif, Inc","EVP, CFO",P - Purchase,72.51,925,268265,67%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/GEF_d.png,reports/graphs/GEF_w.png
2025-07-15 07:43:48,NXDT,Nexpoint Diversified Real Estate Trust,Dir,P - Purchase,4.84,10500,199111,50%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/NXDT_d.png,reports/graphs/NXDT_w.png
2025-07-15 07:43:48,UPBD,"Upbound Group, Inc.",Dir,P - Purchase,25.9,1653,111457,42%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/UPBD_d.png,reports/graphs/UPBD_w.png
2025-07-15 07:43:48,VBIX,Viewbix Inc.,Dir,P - Purchase,4.86,5144,10635,25%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/VBIX_d.png,reports/graphs/VBIX_w.png
2025-07-15 07:43:48,BUKS,Butler National Corp,"Dir, 10%",P - Purchase,1.53,13611,8720000,20%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/BUKS_d.png,reports/graphs/BUKS_w.png
2025-07-15 07:43:48,ANIX,Anixa Biosciences Inc,CEO,P - Purchase,3.15,5000,574925,15%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/ANIX_d.png,reports/graphs/ANIX_w.png
2025-07-15 07:43:48,PMNT,Perfect Moment Ltd.,"Dir, 10%",P - Purchase,0.28,45900,6258255,12%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/PMNT_d.png,reports/graphs/PMNT_w.png
2025-07-15 07:43:48,CALC,"Calcimedica, Inc.","CHIEF BUSINESS OFFICER, 10%",P - Purchase,1.6,5000,1002410,8%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/CALC_d.png,reports/graphs/CALC_w.png
2025-07-15 07:43:48,GEF,"Greif, Inc","EVP, Chief HR Off",P - Purchase,71.5,109,49344,7%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/GEF_d.png,reports/graphs/GEF_w.png
2025-07-15 07:43:48,OMCC,Old Market Capital Corp,CFO,P - Purchase,6.17,1184,9256,7%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/OMCC_d.png,reports/graphs/OMCC_w.png
2025-07-15 07:43:48,OMCC,Old Market Capital Corp,CFO,P - Purchase,6.13,1011,10267,6%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/OMCC_d.png,reports/graphs/OMCC_w.png
2025-07-15 07:43:48,ETST,"Earth Science Tech, Inc.",Dir,P - Purchase,0.18,33044,1700000,5%,OpenInsider.com,2025-07-15 07:43:48,reports/graphs/ETST_d.png,reports/graphs/ETST_w.png
