ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ABT,CAUTION,-8,"Señal salida MEDIUM: Earnings en 3d — alta incertidumbre, considera reducir",2026-07-14
ADP,WATCH,3,Piotroski fuerte (8.0/9),2026-07-14
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 5/5) | Piotroski fuerte (7.0/9),2026-07-14
AJG,CAUTION,-9,Thesis drift MEDIUM: Score cayó 14pts en 46d (40→26) | Caro vs peers en Financial Services (FCF rank 17/17),2026-07-14
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-07-14
ASAZY,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (44.9% vs media sector 5.1%),2026-07-14
ATLKY,EXIT,-10,Señal salida HIGH: Score cayó 28pts (59 → 31) | Mejor FCF en Industrials (22.2% vs media sector 5.1%),2026-07-14
AUTO.L,AVOID,-7,Thesis drift HIGH (46d): Score cayó 13pts en 46d (66→52) | Mejor FCF en Communication Services (6.2% vs media sector 5.4%),2026-07-14
AWK,CAUTION,-5,Value trap MEDIUM: FCF negativo (-7.4%) — quema caja pese a valuación barata | Piotroski fuerte (8.0/9),2026-07-14
AXP,CONFIRM,8,Smart money: 1 HF + 0 insiders (conv 25),2026-07-14
BRO,BEST,5,Mejor FCF en Financial Services (6.6% vs media sector 5.0%),2026-07-14
CB,BEST,5,Mejor FCF en Financial Services (9.4% vs media sector 5.0%),2026-07-14
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-07-14
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 13/14) | Piotroski fuerte (7.0/9),2026-07-14
CLPBY,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.5% (0.41→0.40),2026-07-14
CME,WATCH,6,"Opciones TIER2 (q=55): VALUE weak (60pts), INSIDER CONF",2026-07-14
CTAS,CAUTION,-8,"Señal salida MEDIUM: Score cayó 26pts (56 → 30) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Caro vs peers en Industrials (FCF rank 24/29) | Piotroski fuerte (8.0/9)",2026-07-14
ECL,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑9.0% (10.88→11.86),2026-07-14
