Ticker,Insider,Title,Date,InsiderName,TradeDate,FilingDate,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2026-09-22 05:54:50,LEN,Lennar Corp /New/,10%,Berkshire Hathaway Inc,2026-09-17,2026-09-21,P - Purchase,77.42,2743529,24247326,212%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/LEN_d.png,reports/graphs/LEN_w.png
2026-09-22 05:54:50,GRAB,Grab Holdings Ltd,CEO,Tan Anthony Ping Yeow,2026-09-21,2026-09-21,P - Purchase,2.89,10350000,10778498,29%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/GRAB_d.png,reports/graphs/GRAB_w.png
2026-09-22 05:54:50,GSAT,"Globalstar, Inc.","Dir, 10%",Monroe James III,2026-09-18,2026-09-21,P - Purchase,82.52,361600,74419849,29%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/GSAT_d.png,reports/graphs/GSAT_w.png
2026-09-22 05:54:50,GME,Gamestop Corp.,"Pres, CEO, COB",Cohen Ryan,2026-09-21,2026-09-21,P - Purchase,22.94,1150680,40498522,26%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/GME_d.png,reports/graphs/GME_w.png
2026-09-22 05:54:50,GPI,Group 1 Automotive Inc,10%,"Conifer Management, L.L.C.",2026-09-17,2026-09-21,P - Purchase,256.78,65650,1512290,16%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/GPI_d.png,reports/graphs/GPI_w.png
2026-09-22 05:54:50,USO,"United States Oil Fund, LP",10%,Hrt Financial LP,2026-09-11,2026-09-16,P - Purchase,157.88,105195,61589,16%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/USO_d.png,reports/graphs/USO_w.png
2026-09-22 05:54:50,CRBG,"Corebridge Financial, Inc.",10%,Nippon Life Insurance Co,2026-09-16,2026-09-18,P - Purchase,35.02,320785,123301092,11%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/CRBG_d.png,reports/graphs/CRBG_w.png
2026-09-22 05:54:50,CRBG,"Corebridge Financial, Inc.",10%,Nippon Life Insurance Co,2026-09-14,2026-09-16,P - Purchase,34.86,295967,122769404,10%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/CRBG_d.png,reports/graphs/CRBG_w.png
2026-09-22 05:54:50,FOX,Fox Corp,"Exec Chair, CEO",Murdoch Lachlan K,2026-09-15,2026-09-16,P - Purchase,68.53,149934,1401865,10%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/FOX_d.png,reports/graphs/FOX_w.png
2026-09-22 05:54:50,CRBG,"Corebridge Financial, Inc.",10%,Nippon Life Insurance Co,2026-09-15,2026-09-17,P - Purchase,35.02,210903,122980307,7%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/CRBG_d.png,reports/graphs/CRBG_w.png
2026-09-22 05:54:50,ENHA,Enhanced Group Inc.,"Dir, 10%",Apeiron Investment Group Ltd.,2026-09-17,2026-09-21,P - Purchase,1.15,6080047,43343818,6%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/ENHA_d.png,reports/graphs/ENHA_w.png
2026-09-22 05:54:50,USO,"United States Oil Fund, LP",10%,Hrt Financial LP,2026-09-16,2026-09-17,P - Purchase,155.3,43638,128543,6%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/USO_d.png,reports/graphs/USO_w.png
2026-09-22 05:54:50,CRBG,"Corebridge Financial, Inc.",10%,Nippon Life Insurance Co,2026-09-17,2026-09-21,P - Purchase,35.2,174760,123475852,6%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/CRBG_d.png,reports/graphs/CRBG_w.png
2026-09-22 05:54:50,BBD,Bank Bradesco,Exec Officer,De Oliveira Andre Luis Duarte,2026-09-18,2026-09-21,P - Purchase,17.98,309111,553173,5%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/BBD_d.png,reports/graphs/BBD_w.png
2026-09-22 05:54:50,AXIA,Axia Energia S.A.,Dir,Batista De Lima Filho Pedro,2026-09-14,2026-09-16,P - Purchase,10.49,512900,5043199,5%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/AXIA_d.png,reports/graphs/AXIA_w.png
2026-09-22 05:54:50,CV,"Capsovision, Inc",10%,Shen Ching Hang,2026-09-15,2026-09-18,P - Purchase,5.69,878734,2926655,4%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/CV_d.png,reports/graphs/CV_w.png
2026-09-22 05:54:50,BORR,Borr Drilling Ltd,Dir,Troim Tor Olav,2026-09-16,2026-09-17,P - Purchase,4.3,1000000,30467808,4%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/BORR_d.png,reports/graphs/BORR_w.png
2026-09-22 05:54:50,SBLK,Star Bulk Carriers Corp.,Head of Operations,Pappas Alexandros,2026-09-15,2026-09-17,P - Purchase,28.27,74400,2535150,2%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/SBLK_d.png,reports/graphs/SBLK_w.png
2026-09-22 05:54:50,SBLK,Star Bulk Carriers Corp.,Dir,Pappa Milena Maria,2026-09-15,2026-09-17,P - Purchase,28.27,74400,3170074,2%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/SBLK_d.png,reports/graphs/SBLK_w.png
2026-09-22 05:54:50,TLAC,Three Lions Acquisition Corp.,Dir,"Three Lions Sponsor, LLC",2026-09-02,2026-09-16,P - Purchase,10.0,200000,2658333,2%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/TLAC_d.png,reports/graphs/TLAC_w.png
2026-09-22 05:54:50,MNR,Mach Natural Resources LP,"See Remarks, 10%",Ward Tom L.,2026-09-14,2026-09-16,P - Purchase,11.6,172413,28353502,1%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/MNR_d.png,reports/graphs/MNR_w.png
2026-09-22 05:54:50,SBLK,Star Bulk Carriers Corp.,Dir,Zagari Raffaele,2026-09-15,2026-09-17,P - Purchase,28.27,60000,1990580,1%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/SBLK_d.png,reports/graphs/SBLK_w.png
2026-09-22 05:54:50,XBP,"Xbp Global Holdings, Inc.",10%,"Avenue Rp Opportunities Fund, L.P.",2026-09-15,2026-09-17,P - Purchase,2.83,527606,610498,1%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/XBP_d.png,reports/graphs/XBP_w.png
2026-09-22 05:54:50,ADC,Agree Realty Corp,Dir,Rakolta John Jr,2026-09-16,2026-09-17,P - Purchase,68.78,20000,654748,1%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/ADC_d.png,reports/graphs/ADC_w.png
2026-09-22 05:54:50,CYBN,Cybin Inc.,CEO,Halstead Michael,2026-09-21,2026-09-21,P - Purchase,13.47,100000,168568,1%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/CYBN_d.png,reports/graphs/CYBN_w.png
2026-09-22 05:54:50,BWMX,"Betterware De Mexico, S.A.P.I. De C.V","Chairman, 10%",Campos Luis,2026-09-15,2026-09-17,P - Purchase,16.34,80000,20358497,1%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/BWMX_d.png,reports/graphs/BWMX_w.png
2026-09-22 05:54:50,AAT,"American Assets Trust, Inc.","Exec COB, 10%",Rady Ernest S,2026-09-14,2026-09-16,P - Purchase,21.65,50000,14438400,1%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/AAT_d.png,reports/graphs/AAT_w.png
2026-09-22 05:54:50,BBD,Bank Bradesco,Exec Officer,De Souza Cintia Scovine Barcelos,2026-09-18,2026-09-21,P - Purchase,17.98,60093,275197,1%,OpenInsider.com,2026-09-22 05:54:50,reports/graphs/BBD_d.png,reports/graphs/BBD_w.png
