ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-24
ABT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-24
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 6/6) | Piotroski fuerte (7.0/9),2026-08-24
AJG,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-24
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-08-24
ASAZY,AVOID,-4,Thesis drift HIGH (48d): Score cayó 33pts en 48d (81→48) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (4.7% vs media sector 3.3%),2026-08-24
ATLKY,AVOID,-20,Thesis drift HIGH (48d): Score cayó 23pts en 48d (67→43) | Señal salida MEDIUM: Score cayó 15pts (59 → 43),2026-08-24
AUTO.L,BEST,5,Mejor FCF en Communication Services (5.7% vs media sector 6.4%),2026-08-24
AXP,CONFIRM,13,Smart money: 1 HF + 0 insiders (conv 35) | Mejor FCF en Financial Services (7.0% vs media sector 5.2%),2026-08-24
BR,BEST,14,"Opciones TIER2 (q=45): VALUE strong (83pts), FCF 5.7% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (5.7% vs media sector 4.5%)",2026-08-24
BRK-B,BEST,5,Mejor FCF en Financial Services (6.8% vs media sector 5.2%),2026-08-24
BRO,BEST,5,Mejor FCF en Financial Services (6.7% vs media sector 5.2%),2026-08-24
CBOE,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-24
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 17/18) | Piotroski fuerte (7.0/9),2026-08-24
CHD,WATCH,3,Piotroski fuerte (7.0/9),2026-08-24
CLPBY,CAUTION,10,Thesis drift MEDIUM: FCF yield cayó 21.2pp (28.9%→7.7%) | Piotroski fuerte (7.0/9) | Mejor FCF en Healthcare (7.7% vs media sector 4.2%) | EPS revision STRONG_UP: EPS consensus ↑21.4% (0.40→0.49); Revenue estimate ↑1.8%,2026-08-24
CME,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-24
CNI,WATCH,3,Piotroski fuerte (7.0/9),2026-08-24
COST,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-24
CPRT,EXIT,-15,Señal salida HIGH: Score cayó 38pts (80 → 42),2026-08-24
CSU.TO,BEST,5,Mejor FCF en Technology (6.0% vs media sector 4.5%),2026-08-24
CTAS,CAUTION,-6,Thesis drift MEDIUM: Score cayó 17pts en 48d (59→42) | Caro vs peers en Industrials (FCF rank 33/34) | Piotroski fuerte (8.0/9),2026-08-24
DBOEY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-24
ETN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-24
EXPN.L,WATCH,0,Caro vs peers en Industrials (FCF rank 27/34) | Piotroski fuerte (9.0/9),2026-08-24
FICO,WATCH,6,Caro vs peers en Technology (FCF rank 15/18) | Short squeeze MEDIUM: 10.3% short · Short moderado (10.3% del float); Piotroski 7/9 — calidad mejorando | Piotroski fuerte (7.0/9),2026-08-24
G24.DE,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.0% (5.09→4.99),2026-08-24
GWW,WATCH,-3,Caro vs peers en Industrials (FCF rank 31/34),2026-08-24
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 34/34) | Piotroski fuerte (8.0/9),2026-08-24
HESAY,CAUTION,-3,Thesis drift MEDIUM: Score cayó 18pts en 48d (48→30) | Piotroski fuerte (8.0/9),2026-08-24
ICE,CAUTION,-11,"Thesis drift MEDIUM: Upside analistas cayó 15pp (30%→15%) | Señal salida MEDIUM: Score cayó 54pts (87 → 33) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-08-24
IDXX,WATCH,0,Caro vs peers en Healthcare (FCF rank 11/13) | Piotroski fuerte (8.0/9),2026-08-24
INTU,CAUTION,-5,"Señal salida MEDIUM: Earnings en 1d — alta incertidumbre, considera reducir | Piotroski fuerte (9.0/9)",2026-08-24
ISRG,WATCH,-3,Caro vs peers en Healthcare (FCF rank 12/13),2026-08-24
ITRK.L,BEST,5,Mejor FCF en Industrials (5.1% vs media sector 3.3%),2026-08-24
JKHY,CAUTION,-1,Quality decay MEDIUM: Salud financiera cayó 10pts (95 → 85/100) | Piotroski fuerte (9.0/9) | EPS revision UP: EPS consensus ↑4.9% (6.89→7.23); Revenue estimate ↑2.2%,2026-08-24
JNJ,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓18.0% (13.69→11.23),2026-08-24
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 7/7) | Smart money: 1 HF + 0 insiders (conv 33) | Piotroski fuerte (7.0/9),2026-08-24
MA,CAUTION,-3,Thesis drift MEDIUM: Score cayó 27pts en 48d (95→68) | Piotroski fuerte (9.0/9),2026-08-24
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 15/17) | Smart money: 1 HF + 0 insiders (conv 41) | Piotroski fuerte (8.0/9),2026-08-24
MRSH,WATCH,6,"Opciones TIER2 (q=45): VALUE weak (31pts), FCF 5.2%",2026-08-24
MSCI,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-24
MSFT,CAUTION,-9,Thesis drift MEDIUM: Score cayó 25pts en 48d (91→66) | Señal salida MEDIUM: Score cayó 22pts (88 → 66) | Caro vs peers en Technology (FCF rank 18/18) | Smart money: 1 HF + 0 insiders (conv 35),2026-08-24
MSI,WATCH,-3,Caro vs peers en Technology (FCF rank 16/18),2026-08-24
NDAQ,CAUTION,-12,Thesis drift MEDIUM: Score cayó 11pts en 48d (46→34) | Señal salida MEDIUM: Score cayó 24pts (58 → 34) | Caro vs peers en Financial Services (FCF rank 14/17) | Piotroski fuerte (9.0/9),2026-08-24
NDSN,REVISION_UP,11,Piotroski fuerte (7.0/9) | EPS revision STRONG_UP: EPS consensus ↑5.2% (13.93→14.65); Revenue estimate ↑3.4%,2026-08-24
OTIS,CAUTION,-1,Thesis drift MEDIUM: Score cayó 15pts en 48d (53→39) | Mejor FCF en Industrials (5.3% vs media sector 3.3%),2026-08-24
PEP,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-24
PGR,BEST,5,Mejor FCF en Financial Services (11.9% vs media sector 5.2%),2026-08-24
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 10/10) | Piotroski fuerte (9.0/9),2026-08-24
ROP,BEST,5,Mejor FCF en Technology (5.6% vs media sector 4.5%),2026-08-24
SAP,CAUTION,-3,Thesis drift MEDIUM: Score cayó 17pts en 48d (83→66) | Piotroski fuerte (8.0/9),2026-08-24
SPGI,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-24
SYK,CAUTION,-14,Thesis drift MEDIUM: Score cayó 21pts en 48d (55→34) | Señal salida MEDIUM: Score cayó 25pts (58 → 34),2026-08-24
TJX,WATCH,7,Piotroski fuerte (7.0/9) | EPS revision UP: EPS consensus ↑2.6% (6.84→7.02),2026-08-24
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-08-24
TW,WATCH,7,Piotroski fuerte (8.0/9) | EPS revision UP: EPS consensus ↑2.5% (4.69→4.80); Analistas: -14 (14→0),2026-08-24
TYL,WATCH,3,Piotroski fuerte (8.0/9),2026-08-24
V,EXIT,-24,Thesis drift MEDIUM: Score cayó 26pts en 48d (72→46) | Señal salida HIGH: Score cayó 41pts (87 → 46) | Caro vs peers en Financial Services (FCF rank 16/17),2026-08-24
VEEV,WATCH,3,Piotroski fuerte (7.0/9),2026-08-24
VLTO,CAUTION,-3,Señal salida MEDIUM: Score cayó 16pts (53 → 36) | Mejor FCF en Industrials (3.4% vs media sector 3.3%),2026-08-24
VRSK,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (4.3% vs media sector 3.3%),2026-08-24
VRSN,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 37) | Piotroski fuerte (8.0/9),2026-08-24
WCN,WATCH,-3,Caro vs peers en Industrials (FCF rank 30/34),2026-08-24
WM,CAUTION,-3,Thesis drift MEDIUM: Score cayó 12pts en 48d (57→45) | Piotroski fuerte (8.0/9),2026-08-24
WMT,EXIT,-7,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota | EPS revision STRONG_UP: EPS consensus ↑10.2% (5.27→5.81); Analistas: -35 (35→0),2026-08-24
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 13/13) | Piotroski fuerte (7.0/9),2026-08-24
ZTS,BEST,5,Mejor FCF en Healthcare (6.3% vs media sector 4.2%),2026-08-24
