Ticker,Insider,Title,Date,InsiderName,TradeDate,FilingDate,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2026-09-17 05:31:25,RSG,"Republic Services, Inc.",10%,"Cascade Investment, L.L.C.",2026-09-10,2026-09-14,P - Purchase,222.63,580810,117058444,129%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/RSG_d.png,reports/graphs/RSG_w.png
2026-09-17 05:31:25,FTK,Flotek Industries Inc/Cn/,Dir,Wilks Matthew,2026-09-11,2026-09-15,P - Purchase,26.01,1319493,1537285,34%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/FTK_d.png,reports/graphs/FTK_w.png
2026-09-17 05:31:25,GPI,Group 1 Automotive Inc,10%,"Conifer Management, L.L.C.",2026-09-09,2026-09-11,P - Purchase,281.78,84000,1446640,23%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/GPI_d.png,reports/graphs/GPI_w.png
2026-09-17 05:31:25,USO,"United States Oil Fund, LP",10%,Hrt Financial LP,2026-09-11,2026-09-16,P - Purchase,157.88,105195,61589,16%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/USO_d.png,reports/graphs/USO_w.png
2026-09-17 05:31:25,PMTS,Cpi Card Group Inc.,10%,Tricor Pmt25 Holdings Inc.,2026-09-14,2026-09-14,P - Purchase,21.5,525000,2701056,11%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/PMTS_d.png,reports/graphs/PMTS_w.png
2026-09-17 05:31:25,CRBG,"Corebridge Financial, Inc.",10%,Nippon Life Insurance Co,2026-09-14,2026-09-16,P - Purchase,34.86,295967,122769404,10%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/CRBG_d.png,reports/graphs/CRBG_w.png
2026-09-17 05:31:25,FOX,Fox Corp,"Exec Chair, CEO",Murdoch Lachlan K,2026-09-15,2026-09-16,P - Purchase,68.53,149934,1401865,10%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/FOX_d.png,reports/graphs/FOX_w.png
2026-09-17 05:31:25,CRBG,"Corebridge Financial, Inc.",10%,Nippon Life Insurance Co,2026-09-11,2026-09-15,P - Purchase,34.61,171144,122473437,5%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/CRBG_d.png,reports/graphs/CRBG_w.png
2026-09-17 05:31:25,AXIA,Axia Energia S.A.,Dir,Batista De Lima Filho Pedro,2026-09-14,2026-09-16,P - Purchase,10.49,512900,5043199,5%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/AXIA_d.png,reports/graphs/AXIA_w.png
2026-09-17 05:31:25,GREE,Vulcan Infrastructure & Power Inc.,Dir,Rogers George Ted III,2026-09-10,2026-09-11,P - Purchase,1.71,2923976,3055467,4%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/GREE_d.png,reports/graphs/GREE_w.png
2026-09-17 05:31:25,CRBG,"Corebridge Financial, Inc.",10%,Nippon Life Insurance Co,2026-09-09,2026-09-11,P - Purchase,33.78,136466,122125993,4%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/CRBG_d.png,reports/graphs/CRBG_w.png
2026-09-17 05:31:25,CARL,"Carlsmed, Inc.",10%,"Presidio Management Group Xii, L.L.C.",2025-07-24,2026-09-15,P - Purchase,15.0,200000,200000,3%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/CARL_d.png,reports/graphs/CARL_w.png
2026-09-17 05:31:25,ANGX,"Angel Studios, Inc.",Dir,Sarowitz Steven I,2026-09-09,2026-09-11,P - Purchase,5.19,488637,1240841,2%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/ANGX_d.png,reports/graphs/ANGX_w.png
2026-09-17 05:31:25,USLM,United States Lime & Minerals Inc,10%,Candou Holdings Ltd.,2026-09-09,2026-09-11,P - Purchase,110.0,20000,17673780,2%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/USLM_d.png,reports/graphs/USLM_w.png
2026-09-17 05:31:25,TLAC,Three Lions Acquisition Corp.,Dir,"Three Lions Sponsor, LLC",2026-09-02,2026-09-16,P - Purchase,10.0,200000,2658333,2%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/TLAC_d.png,reports/graphs/TLAC_w.png
2026-09-17 05:31:25,MNR,Mach Natural Resources LP,"See Remarks, 10%",Ward Tom L.,2026-09-14,2026-09-16,P - Purchase,11.6,172413,28353502,1%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/MNR_d.png,reports/graphs/MNR_w.png
2026-09-17 05:31:25,CYBN,Cybin Inc.,Chief Growth Officer,Glavine Paul,2026-09-08,2026-09-11,P - Purchase,12.47,100000,4502193,1%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/CYBN_d.png,reports/graphs/CYBN_w.png
2026-09-17 05:31:25,CYBN,Cybin Inc.,Exec Chair,So Eric H. L.,2026-09-08,2026-09-11,P - Purchase,12.39,100000,4518630,1%,OpenInsider.com,2026-09-17 05:31:25,reports/graphs/CYBN_d.png,reports/graphs/CYBN_w.png
