Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSIR,Dow Jones U.S. Insurance Index,1335.3,1239.53,1458.0,7.72631561963002,28.319945308494223,🟢,OPORTUNIDAD,252,2026-03-03 08:41:21,2026-03-03,0,97,97,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIX,Dow Jones U.S. Nonlife Insurance Index,1324.43,1215.03,1458.15,9.003892907994048,23.338884263114167,🟢,OPORTUNIDAD,251,2026-03-03 08:41:21,2026-03-03,0,96,96,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,2246.7,2083.0,2488.9,7.858857417186742,34.17903303015807,🟢,OPORTUNIDAD,252,2026-03-03 08:41:21,2026-03-03,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIB,Dow Jones U.S. Insurance Brokers Index,661.51,597.46,891.38,10.720382954507407,27.472187886279382,🟡,CERCA,252,2026-03-03 08:41:21,2026-03-03,0,87,87,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSWU,Dow Jones U.S. Water Index,2823.6,2537.2,3135.8,11.288034053287092,24.21009437833402,🟡,CERCA,251,2026-03-03 08:41:21,2026-03-03,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIP,Dow Jones U.S. Property & Casualty Insurance Index,2029.53,1792.93,2065.57,13.196276485975464,29.41148141013295,🟡,CERCA,252,2026-03-03 08:41:21,2026-03-03,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSRN,Dow Jones U.S. Residential REITs Index,218.51,206.56,263.03,5.785243996901621,45.368782161235,🟢,OPORTUNIDAD,251,2026-03-03 08:41:21,2026-03-03,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSSR,Dow Jones U.S. Specialty REITs Index,282.98,229.18,284.12,23.47499781830876,26.126126126126024,🟡,CERCA,252,2026-03-03 08:41:21,2026-03-03,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSAM,Dow Jones U.S. Medical Equipment Index,2870.1,2589.3,3151.1,10.844629822732,36.995436995436975,🟡,CERCA,252,2026-03-03 08:41:21,2026-03-03,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSMU,Dow Jones U.S. Multiutilities Index,309.73,249.55,314.85,24.11540773392106,25.34052213393872,🟡,CERCA,251,2026-03-03 08:41:21,2026-03-03,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSRE,Dow Jones U.S. Real Estate Index,386.16,311.91,387.16,23.804943733769356,27.75457757789917,🟡,CERCA,252,2026-03-03 08:41:21,2026-03-03,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSIS,Dow Jones U.S. Support Services Index,755.74,721.81,912.17,4.70068300522299,54.539301125306736,🟢,OPORTUNIDAD,251,2026-03-03 08:41:21,2026-03-03,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSFA,Dow Jones U.S. Financial Administration Index,413.09,382.61,658.92,7.966336478398358,51.111581621850526,🟢,OPORTUNIDAD,252,2026-03-03 08:41:21,2026-03-03,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSHP,Dow Jones U.S. Health Care Providers Index,2471.5,2106.6,3374.9,17.321750688312925,35.35385591875594,🟡,CERCA,252,2026-03-03 08:41:21,2026-03-03,0,78,78,False,0,0,[],[],ALTA,BAJO,0
DJUSFD,Dow Jones U.S. Food Retailers & Wholesalers Index,1325.98,1099.62,1353.53,20.58529310125317,38.576177285318565,🟡,CERCA,252,2026-03-03 08:41:21,2026-03-03,0,77,77,False,0,0,[],[],ALTA,BAJO,0
DJUSSD,Dow Jones U.S. Soft Drinks Index,1060.13,874.51,1082.9,21.22560062206265,38.47666726264962,🟡,CERCA,252,2026-03-03 08:41:21,2026-03-03,0,77,77,False,0,0,[],[],ALTA,BAJO,0
DJUSRS,Dow Jones U.S. Specialty Retailers Index,4071.6,3427.2,4908.8,18.802521008403364,33.54860260550052,🟡,CERCA,252,2026-03-03 08:41:21,2026-03-03,0,77,77,False,0,0,[],[],ALTA,BAJO,0
DJUSPC,Dow Jones U.S. Waste & Disposal Services Index,699.82,589.23,708.03,18.768562361047472,35.15713316753332,🟡,CERCA,252,2026-03-03 08:41:21,2026-03-03,0,77,77,False,0,0,[],[],ALTA,BAJO,0
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1277.1,1067.39,1420.24,19.646989385323057,36.09881799338976,🟡,CERCA,252,2026-03-03 08:41:21,2026-03-03,0,77,77,False,0,0,[],[],ALTA,BAJO,0
DJUSTL,Dow Jones U.S. Telecommunications Index,194.41,157.97,199.75,23.06767107678673,33.80629241209128,🟡,CERCA,251,2026-03-03 08:41:21,2026-03-03,0,76,76,False,0,0,[],[],ALTA,BAJO,0
DJUSSP,Dow Jones U.S. Specialty Finance Index,706.4,682.16,803.35,3.553418552832182,70.982194141298,🟢,OPORTUNIDAD,251,2026-03-03 08:41:21,2026-03-03,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSIU,Dow Jones U.S. Reinsurance Index,580.18,467.58,592.5,24.081440609093622,37.81062826557919,🟡,CERCA,252,2026-03-03 08:41:21,2026-03-03,0,75,75,False,0,0,[],[],ALTA,BAJO,0
DJUSCA,Dow Jones U.S. Gambling Index,477.73,460.67,786.57,3.703301712722774,71.7938808373591,🟢,OPORTUNIDAD,252,2026-03-03 08:41:21,2026-03-03,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSRP,Dow Jones U.S. Recreational Products Index,269.87,256.42,417.23,5.24530067857421,72.59483232545354,🟢,OPORTUNIDAD,251,2026-03-03 08:41:21,2026-03-03,0,74,74,False,0,0,[],[],MEDIA,MEDIO,0
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2239.4,2127.5,3402.3,5.259694477085786,61.20271580989331,🟢,OPORTUNIDAD,252,2026-03-03 08:41:21,2026-03-03,0,74,74,False,0,0,[],[],MEDIA,MEDIO,0
