ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ADP,WATCH,9,"Opciones TIER2 (q=45): VALUE weak (44pts), FCF 5.4% | Piotroski fuerte (8.0/9)",2026-06-22
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 10/10) | Piotroski fuerte (7.0/9),2026-06-22
AJG,WATCH,-3,Caro vs peers en Financial Services (FCF rank 16/16),2026-06-22
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-06-22
ASAZY,CAUTION,2,Thesis drift MEDIUM: Score cayó 16pts en 45d (65→49) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (43.5% vs media sector 5.4%),2026-06-22
AUTO.L,EXIT,-16,Thesis drift MEDIUM: Score cayó 21pts en 45d (61→40) | Señal salida HIGH: Score cayó 25pts (65 → 40) | Mejor FCF en Communication Services (6.4% vs media sector 5.5%),2026-06-22
AXP,CONFIRM,8,Smart money: 1 HF + 0 insiders (conv 24),2026-06-22
BR,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-22
BRO,BEST,5,Mejor FCF en Financial Services (7.6% vs media sector 5.5%),2026-06-22
CB,BEST,5,Mejor FCF en Financial Services (10.1% vs media sector 5.5%),2026-06-22
CHD,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Consumer Defensive (5.0% vs media sector 3.9%),2026-06-22
CLPBY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-22
CNI,WATCH,3,Piotroski fuerte (7.0/9),2026-06-22
COST,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 8/9) | Piotroski fuerte (7.0/9),2026-06-22
EXPN.L,CAUTION,-3,Thesis drift MEDIUM: Score cayó 25pts en 45d (77→52) | Señal salida MEDIUM: Score cayó 20pts (72 → 52) | Smart money: 0 HF + 3 insiders (conv 46) | Piotroski fuerte (9.0/9),2026-06-22
FAST,WATCH,0,Caro vs peers en Industrials (FCF rank 16/18) | Piotroski fuerte (8.0/9),2026-06-22
FDS,BEST,11,Short squeeze MEDIUM: 18.1% short · Short elevado (18.1% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Financial Services (7.3% vs media sector 5.5%),2026-06-22
G24.DE,EXIT,-15,Señal salida HIGH: Score cayó 25pts (73 → 48),2026-06-22
GVDNY,WATCH,3,Piotroski fuerte (7.0/9),2026-06-22
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 17/18) | Piotroski fuerte (8.0/9),2026-06-22
HESAY,WATCH,3,Piotroski fuerte (8.0/9),2026-06-22
IDXX,WATCH,3,Piotroski fuerte (8.0/9),2026-06-22
INTU,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-22
ITRK.L,BEST,5,Mejor FCF en Industrials (4.1% vs media sector 5.4%),2026-06-22
JKHY,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-22
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 9/9) | Smart money: 1 HF + 0 insiders (conv 26) | Piotroski fuerte (7.0/9),2026-06-22
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-06-22
MA,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 27) | Piotroski fuerte (9.0/9),2026-06-22
MCO,CONFIRM,10,"Caro vs peers en Financial Services (FCF rank 14/16) | Smart money: 1 HF + 0 insiders (conv 29) | Piotroski SLIGHT_UP (7.0 → 8.0, Δ+1)",2026-06-22
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 15/16) | Piotroski fuerte (8.0/9),2026-06-22
NDAQ,WATCH,3,Piotroski fuerte (9.0/9),2026-06-22
PGR,REVISION_UP,13,Mejor FCF en Financial Services (13.0% vs media sector 5.5%) | EPS revision STRONG_UP: EPS consensus ↑5.2% (15.86→16.68); Analistas: +23 (0→23),2026-06-22
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 9/9) | Piotroski fuerte (9.0/9),2026-06-22
RELX,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-22
SAP,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-22
SPGI,CAUTION,-3,Thesis drift MEDIUM: Score cayó 18pts en 45d (44→26) | Piotroski fuerte (7.0/9),2026-06-22
SXYAY,WATCH,3,Piotroski fuerte (7.0/9),2026-06-22
TYL,WATCH,4,EPS revision UP: EPS consensus ↑3.5% (16.92→17.51),2026-06-22
V,CONFIRM,5,Caro vs peers en Financial Services (FCF rank 13/16) | Smart money: 1 HF + 0 insiders (conv 25),2026-06-22
VRSN,CAUTION,-7,"Thesis drift MEDIUM: Score cayó 29pts en 45d (63→34) | Señal salida MEDIUM: Score cayó 35pts (69 → 34) — caída técnica/momentum, balance sólido (Piotroski 8/9) | EPS revision DOWN: EPS consensus ↓2.3% (9.97→9.73); Analistas: +4 (0→4) | Smart money: 1 HF + 0 insiders (conv 25) | Piotroski fuerte (8.0/9)",2026-06-22
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 9/10) | Piotroski fuerte (7.0/9),2026-06-22
WTKWY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-22
