ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,WATCH,-3,Caro vs peers en Healthcare (FCF rank 7/7),2026-07-01
ADP,CAUTION,3,"Thesis drift MEDIUM: Score cayó 15pts en 43d (57→42) | Opciones TIER2 (q=45): VALUE weak (42pts), FCF 5.3% | Piotroski fuerte (8.0/9)",2026-07-01
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 7/8) | Piotroski fuerte (7.0/9),2026-07-01
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-07-01
ASAZY,CAUTION,2,Thesis drift MEDIUM: Score cayó 13pts en 43d (65→52) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (44.2% vs media sector 6.3%),2026-07-01
ATLKY,CAUTION,3,Thesis drift MEDIUM: Score cayó 18pts en 43d (42→24) | Mejor FCF en Industrials (22.0% vs media sector 6.3%) | EPS revision UP: EPS consensus ↑2.2% (0.66→0.67),2026-07-01
AUTO.L,AVOID,-7,Thesis drift HIGH (43d): Upside analistas cayó 15pp (34%→19%) | Mejor FCF en Communication Services (6.3% vs media sector 5.2%),2026-07-01
AXP,CONFIRM,8,Smart money: 1 HF + 0 insiders (conv 24),2026-07-01
BRO,BEST,5,Mejor FCF en Financial Services (7.0% vs media sector 6.0%),2026-07-01
CB,BEST,5,Mejor FCF en Financial Services (9.5% vs media sector 6.0%),2026-07-01
CNI,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓13.6% (0.17→0.15); Revenue estimate ↓2.2%,2026-07-01
EXPN.L,CAUTION,-5,Señal salida MEDIUM: Score cayó 23pts (67 → 44) | Piotroski fuerte (9.0/9),2026-07-01
FDS,WATCH,6,Short squeeze MEDIUM: 16.9% short · Short elevado (16.9% del float); Piotroski 6/9 — calidad mejorando,2026-07-01
HEI,CAUTION,-6,Thesis drift MEDIUM: Score cayó 10pts en 43d (34→23) | Caro vs peers en Industrials (FCF rank 18/19) | Piotroski fuerte (8.0/9),2026-07-01
HESAY,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.7% (6.11→5.95); Analistas: +2 (0→2),2026-07-01
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 7/7) | Smart money: 1 HF + 0 insiders (conv 36) | Piotroski fuerte (7.0/9),2026-07-01
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-07-01
MA,CONFIRM,17,"Smart money: 1 HF + 0 insiders (conv 38) | Opciones TIER2 (q=50): VALUE strong (78pts), DIRECTIONAL (100% calls) | Piotroski fuerte (9.0/9)",2026-07-01
MCO,CONFIRM,10,"Caro vs peers en Financial Services (FCF rank 12/12) | Smart money: 1 HF + 0 insiders (conv 29) | Piotroski SLIGHT_UP (7.0 → 8.0, Δ+1)",2026-07-01
MKC,REVISION_UP,13,Mejor FCF en Consumer Defensive (5.1% vs media sector 3.6%) | EPS revision STRONG_UP: EPS consensus ↑5.3% (3.96→4.17); Analistas: -14 (14→0),2026-07-01
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 11/12) | Piotroski fuerte (8.0/9),2026-07-01
PAYX,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑10.8% (6.32→7.00),2026-07-01
PG,CAUTION,-6,Thesis drift MEDIUM: Score cayó 14pts en 43d (40→26),2026-07-01
PGR,BEST,5,Mejor FCF en Financial Services (12.1% vs media sector 6.0%),2026-07-01
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 7/7) | Piotroski fuerte (9.0/9),2026-07-01
RELX,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑12.2% (1.95→2.19),2026-07-01
SAP,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓6.2% (10.40→9.75),2026-07-01
SBGSY,WATCH,-3,Caro vs peers en Industrials (FCF rank 16/19),2026-07-01
SXYAY,CAUTION,2,Thesis drift MEDIUM: Score cayó 24pts en 43d (49→25) | Piotroski fuerte (7.0/9) | Mejor FCF en Basic Materials (3.6% vs media sector 2.8%),2026-07-01
V,CONFIRM,5,Caro vs peers en Financial Services (FCF rank 10/12) | Smart money: 1 HF + 0 insiders (conv 35),2026-07-01
VRSN,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 28) | Piotroski fuerte (8.0/9),2026-07-01
WM,WATCH,3,Piotroski fuerte (8.0/9),2026-07-01
