Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSBV,Dow Jones U.S. Beverages Index,960.22,875.4,1013.26,9.689284898332197,26.51219300529374,🟢,OPORTUNIDAD,251,2025-10-29 07:44:35,2025-10-29,0,96,96,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,708.96,668.77,770.54,6.009539901610427,30.944111146195155,🟢,OPORTUNIDAD,251,2025-10-29 07:44:35,2025-10-29,0,92,92,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSMT,Dow Jones U.S. Marine Transportation Index,290.96,261.01,433.97,11.474656143442775,26.37017070979344,🟡,CERCA,251,2025-10-29 07:44:35,2025-10-29,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSSD,Dow Jones U.S. Soft Drinks Index,940.34,835.84,972.52,12.50239280245023,25.04526252263119,🟡,CERCA,251,2025-10-29 07:44:35,2025-10-29,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCP,Dow Jones U.S. Containers & Packaging Index,433.78,397.01,541.01,9.261731442532929,45.3891050583658,🟢,OPORTUNIDAD,251,2025-10-29 07:44:35,2025-10-29,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSMS,Dow Jones U.S. Medical Supplies Index,1753.52,1472.69,1772.57,19.069186318913005,27.504203699255385,🟡,CERCA,251,2025-10-29 07:44:35,2025-10-29,0,83,83,False,0,0,[],[],ALTA,BAJO,0
DJUSFP,Dow Jones U.S. Food Products Index,519.05,518.27,625.15,0.1505007042661108,58.63163463234005,🟢,OPORTUNIDAD,251,2025-10-29 07:44:35,2025-10-29,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1165.2,1140.99,1420.24,2.121841558646442,50.56883415092366,🟢,OPORTUNIDAD,251,2025-10-29 07:44:35,2025-10-29,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,1023.54,999.49,1216.79,2.406227175859684,51.49662463380469,🟢,OPORTUNIDAD,251,2025-10-29 07:44:35,2025-10-29,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSDB,Dow Jones U.S. Brewers Index,461.74,447.85,659.78,3.101484872167017,53.90188366797764,🟢,OPORTUNIDAD,251,2025-10-29 07:44:35,2025-10-29,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSFO,Dow Jones U.S. Food Producers Index,372.68,367.79,434.22,1.3295630658799822,55.72838767574032,🟢,OPORTUNIDAD,251,2025-10-29 07:44:35,2025-10-29,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSCM,Dow Jones U.S. Personal Products Index,366.34,345.1,458.91,6.15473775717182,59.9530660136721,🟢,OPORTUNIDAD,251,2025-10-29 07:44:35,2025-10-29,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSIV,Dow Jones U.S. Business Support Services Index,1118.86,1072.64,1443.42,4.30899463007158,57.501297802387946,🟢,OPORTUNIDAD,251,2025-10-29 07:44:35,2025-10-29,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSFA,Dow Jones U.S. Financial Administration Index,554.33,532.41,685.16,4.117127777464749,58.26499231163506,🟢,OPORTUNIDAD,251,2025-10-29 07:44:35,2025-10-29,0,80,80,False,0,0,[],[],ALTA,BAJO,0
