Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSIS,Dow Jones U.S. Support Services Index,795.98,748.64,949.87,6.323466552682201,29.016884531590364,🟢,OPORTUNIDAD,251,2025-12-13 11:37:21,2025-12-13,0,97,97,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFA,Dow Jones U.S. Financial Administration Index,494.59,457.18,683.09,8.182772649722203,23.8054424683952,🟢,OPORTUNIDAD,251,2025-12-13 11:37:21,2025-12-13,0,97,97,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,100.1,95.19,148.43,5.158104842945685,39.91596638655459,🟢,OPORTUNIDAD,251,2025-12-13 11:37:21,2025-12-13,0,92,92,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIB,Dow Jones U.S. Insurance Brokers Index,700.83,658.66,891.38,6.4023927367686015,39.78683216405823,🟢,OPORTUNIDAD,251,2025-12-13 11:37:21,2025-12-13,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIV,Dow Jones U.S. Business Support Services Index,1138.68,1061.45,1395.19,7.275896179754111,30.35579740477192,🟢,OPORTUNIDAD,251,2025-12-13 11:37:21,2025-12-13,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIR,Dow Jones U.S. Insurance Index,1349.33,1239.53,1458.0,8.858196251805115,35.868187579214165,🟢,OPORTUNIDAD,251,2025-12-13 11:37:21,2025-12-13,0,90,90,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSRU,Dow Jones U.S. Restaurants & Bars Index,2926.8,2686.2,3265.8,8.956890775072607,31.92216671049177,🟢,OPORTUNIDAD,251,2025-12-13 11:37:21,2025-12-13,0,90,90,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,707.06,668.77,770.54,5.72543624863555,49.46348217376264,🟢,OPORTUNIDAD,251,2025-12-13 11:37:21,2025-12-13,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSAV,Dow Jones U.S. Media Agencies Index,364.66,346.44,667.91,5.259207943655476,43.27979712595095,🟢,OPORTUNIDAD,251,2025-12-13 11:37:21,2025-12-13,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCM,Dow Jones U.S. Personal Products Index,385.69,341.42,452.45,12.966434303790049,22.855648535564825,🟡,CERCA,251,2025-12-13 11:37:21,2025-12-13,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSRP,Dow Jones U.S. Recreational Products Index,292.08,279.15,450.64,4.631918323482002,49.58402662229621,🟢,OPORTUNIDAD,251,2025-12-13 11:37:21,2025-12-13,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCP,Dow Jones U.S. Containers & Packaging Index,412.93,388.62,514.79,6.255468066491689,42.00181433323255,🟢,OPORTUNIDAD,251,2025-12-13 11:37:21,2025-12-13,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIU,Dow Jones U.S. Reinsurance Index,539.19,467.58,573.95,15.31502630565894,22.378324134470688,🟡,CERCA,251,2025-12-13 11:37:21,2025-12-13,0,85,85,False,0,0,[],[],ALTA,BAJO,0
DJUSPC,Dow Jones U.S. Waste & Disposal Services Index,638.05,589.23,708.03,8.285389406513573,49.69011048234982,🟢,OPORTUNIDAD,251,2025-12-13 11:37:21,2025-12-13,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSVN,Dow Jones U.S. Distillers & Vintners Index,302.97,260.67,484.01,16.227413971688346,18.39134524929433,🟡,CERCA,251,2025-12-13 11:37:21,2025-12-13,0,85,85,False,0,0,[],[],ALTA,BAJO,0
