Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,1016.14,943.49,1158.74,7.7001346066201,33.738462944348,🟢,OPORTUNIDAD,252,2026-01-16 07:50:19,2026-01-16,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,713.66,667.95,770.54,6.843326596302106,36.51957393830404,🟢,OPORTUNIDAD,252,2026-01-16 07:50:19,2026-01-16,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFO,Dow Jones U.S. Food Producers Index,375.72,341.8,428.42,9.923932124049156,30.694472565296564,🟢,OPORTUNIDAD,251,2026-01-16 07:50:19,2026-01-16,0,90,90,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFP,Dow Jones U.S. Food Products Index,512.82,470.3,625.15,9.041037635551785,39.26096997690528,🟢,OPORTUNIDAD,251,2026-01-16 07:50:19,2026-01-16,0,90,90,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIS,Dow Jones U.S. Support Services Index,819.91,748.64,949.87,9.519929472109425,36.51165384186464,🟢,OPORTUNIDAD,251,2026-01-16 07:50:19,2026-01-16,0,90,90,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSNG,Dow Jones U.S. Personal & Household Goods Index,1020.57,909.61,1081.16,12.19863457965502,29.556754469480538,🟡,CERCA,252,2026-01-16 07:50:19,2026-01-16,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2419.7,2307.7,3402.3,4.853317155609481,41.225103344607305,🟢,OPORTUNIDAD,252,2026-01-16 07:50:19,2026-01-16,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1128.2,1067.39,1420.24,5.697074171577393,43.94137874570165,🟢,OPORTUNIDAD,252,2026-01-16 07:50:19,2026-01-16,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSSR,Dow Jones U.S. Specialty REITs Index,260.11,229.18,273.52,13.49594205428048,24.28778367938193,🟡,CERCA,252,2026-01-16 07:50:19,2026-01-16,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCP,Dow Jones U.S. Containers & Packaging Index,449.16,388.62,514.38,15.578199783850552,24.846371034711822,🟡,CERCA,252,2026-01-16 07:50:19,2026-01-16,0,85,85,False,0,0,[],[],ALTA,BAJO,0
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,697.43,608.9,794.88,14.539333223846276,16.422335694284342,🟡,CERCA,251,2026-01-16 07:50:19,2026-01-16,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSDB,Dow Jones U.S. Brewers Index,516.97,438.36,659.78,17.93274933844329,21.1437565582371,🟡,CERCA,252,2026-01-16 07:50:19,2026-01-16,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSRP,Dow Jones U.S. Recreational Products Index,325.32,274.92,429.99,18.33260584897424,15.073471322483767,🟡,CERCA,251,2026-01-16 07:50:19,2026-01-16,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSRI,Dow Jones U.S. Real Estate Investment Trusts Index,148.85,126.8,155.77,17.389589905362772,29.52101661779075,🟡,CERCA,251,2026-01-16 07:50:19,2026-01-16,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSBV,Dow Jones U.S. Beverages Index,967.23,884.01,1013.26,9.413920657006146,41.58447343302577,🟢,OPORTUNIDAD,252,2026-01-16 07:50:19,2026-01-16,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSFR,Dow Jones U.S. Forestry & Paper Index,839.74,703.58,886.08,19.352454589385708,14.707453913972728,🟡,CERCA,252,2026-01-16 07:50:19,2026-01-16,0,83,83,False,0,0,[],[],ALTA,BAJO,0
DJUSVN,Dow Jones U.S. Distillers & Vintners Index,312.34,260.67,391.98,19.821997161161605,26.28452151573545,🟡,CERCA,252,2026-01-16 07:50:19,2026-01-16,0,83,83,False,0,0,[],[],ALTA,BAJO,0
DJUSGI,Dow Jones U.S. General Industrials Index,755.86,613.23,783.86,23.25880990819105,23.01313061506569,🟡,CERCA,252,2026-01-16 07:50:19,2026-01-16,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSHI,Dow Jones U.S. Home Improvement Retailers Index,873.7,705.04,940.02,23.92204697605811,18.33258961773022,🟡,CERCA,252,2026-01-16 07:50:19,2026-01-16,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSIV,Dow Jones U.S. Business Support Services Index,1192.46,1061.45,1395.19,12.342550284987515,32.65584335109679,🟡,CERCA,252,2026-01-16 07:50:19,2026-01-16,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSFA,Dow Jones U.S. Financial Administration Index,481.72,457.18,683.09,5.367688875278888,58.71773522064943,🟢,OPORTUNIDAD,252,2026-01-16 07:50:19,2026-01-16,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSRN,Dow Jones U.S. Residential REITs Index,215.94,206.56,263.03,4.541053446940354,52.71596858638743,🟢,OPORTUNIDAD,251,2026-01-16 07:50:19,2026-01-16,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSFD,Dow Jones U.S. Food Retailers & Wholesalers Index,1228.27,1099.62,1346.72,11.69949618959278,31.516402191702824,🟡,CERCA,252,2026-01-16 07:50:19,2026-01-16,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSAV,Dow Jones U.S. Media Agencies Index,367.73,346.44,656.63,6.145364276642426,51.50501672240804,🟢,OPORTUNIDAD,252,2026-01-16 07:50:19,2026-01-16,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSMU,Dow Jones U.S. Multiutilities Index,288.9,249.55,299.75,15.768383089561198,37.285034760336586,🟡,CERCA,251,2026-01-16 07:50:19,2026-01-16,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSRE,Dow Jones U.S. Real Estate Index,368.57,311.91,382.25,18.16549645731139,30.79073482428112,🟡,CERCA,252,2026-01-16 07:50:19,2026-01-16,0,78,78,False,0,0,[],[],ALTA,BAJO,0
DJUSCM,Dow Jones U.S. Personal Products Index,406.3,341.42,452.45,19.002987522699318,31.00938967136153,🟡,CERCA,252,2026-01-16 07:50:19,2026-01-16,0,77,77,False,0,0,[],[],ALTA,BAJO,0
DJUSFT,Dow Jones U.S. Footwear Index,1409.4,1186.7,1942.6,18.766326788573355,34.34142459212096,🟡,CERCA,252,2026-01-16 07:50:19,2026-01-16,0,77,77,False,0,0,[],[],ALTA,BAJO,0
DJUSRL,Dow Jones U.S. Retail REITs Index,101.69,83.32,103.81,22.047527604416715,38.43648208469048,🟡,CERCA,252,2026-01-16 07:50:19,2026-01-16,0,76,76,False,0,0,[],[],ALTA,BAJO,0
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,95.89,95.19,143.02,0.7353713625380848,67.31813246471225,🟢,OPORTUNIDAD,252,2026-01-16 07:50:19,2026-01-16,0,76,76,False,0,0,[],[],ALTA,MEDIO,0
DJUSTL,Dow Jones U.S. Telecommunications Index,161.27,158.22,199.75,1.927695613702447,65.80796252927396,🟢,OPORTUNIDAD,251,2026-01-16 07:50:19,2026-01-16,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSWC,Dow Jones U.S. Mobile Telecommunications Index,357.76,352.84,458.56,1.3943997279220088,63.01720130172011,🟢,OPORTUNIDAD,252,2026-01-16 07:50:19,2026-01-16,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
