Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSHC,Dow Jones U.S. Health Care Index,1470.53,1344.15,1658.61,9.402224454115975,49.93371630578875,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2791.5,2692.8,3402.3,3.665329768270938,58.955659276546136,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSHP,Dow Jones U.S. Health Care Providers Index,2629.7,2106.6,3506.1,24.83148200892433,29.01639344262294,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1226.17,1180.41,1420.24,3.876619140807007,55.61626225293268,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSIX,Dow Jones U.S. Nonlife Insurance Index,1341.76,1246.37,1458.15,7.653425547790793,57.75320903213713,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSRN,Dow Jones U.S. Residential REITs Index,228.23,212.75,271.87,7.276145710928315,50.53956834532376,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSIR,Dow Jones U.S. Insurance Index,1354.92,1264.26,1458.0,7.170993308338482,56.353127621888646,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,1089.94,999.49,1229.25,9.049615303804943,51.36109918419916,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,78,78,False,0,0,[],[],ALTA,BAJO,0
DJUSMS,Dow Jones U.S. Medical Supplies Index,1608.03,1469.4,1749.93,9.434463046141277,52.31163450005453,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,78,78,False,0,0,[],[],ALTA,BAJO,0
DJUSRL,Dow Jones U.S. Retail REITs Index,102.84,83.32,106.75,23.42774843975037,38.49557522123896,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,76,76,False,0,0,[],[],ALTA,BAJO,0
DJUSVN,Dow Jones U.S. Distillers & Vintners Index,283.32,282.25,523.8,0.3790965456155866,79.79591836734687,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,76,76,False,0,0,[],[],ALTA,MEDIO,0
DJUSDB,Dow Jones U.S. Brewers Index,494.3,479.19,659.78,3.153237755378872,77.96356376341402,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSMT,Dow Jones U.S. Marine Transportation Index,282.53,275.54,433.97,2.5368367569136794,85.00962820322921,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,2293.6,2083.0,2559.1,10.110417666826688,46.92712906057946,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,75,75,False,0,0,[],[],ALTA,BAJO,0
DJUSDV,Dow Jones U.S. Computer Services Index,255.56,231.08,304.29,10.593733771853898,40.77669902912616,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,75,75,False,0,0,[],[],ALTA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,692.37,668.77,816.7,3.5288664264246337,76.5777978611235,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSFP,Dow Jones U.S. Food Products Index,531.59,524.18,664.96,1.4136365370674353,65.29434397845326,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSFO,Dow Jones U.S. Food Producers Index,377.92,367.79,460.66,2.754289132385327,67.18659734257656,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSIV,Dow Jones U.S. Business Support Services Index,1137.24,1092.82,1443.42,4.06471331051775,69.77830503447763,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,74,74,False,0,0,[],[],MEDIA,MEDIO,0
DJUSIB,Dow Jones U.S. Insurance Brokers Index,765.53,729.23,891.38,4.977853352165977,64.097802537914,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,74,74,False,0,0,[],[],MEDIA,MEDIO,0
DJUSBV,Dow Jones U.S. Beverages Index,919.71,875.4,1065.32,5.061686086360528,76.90478455245892,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,74,74,False,0,0,[],[],MEDIA,MEDIO,0
DJUSPR,Dow Jones U.S. Pharmaceuticals Index,858.84,765.56,995.53,12.184544647055764,49.64493221433178,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,74,74,False,0,0,[],[],MEDIA,BAJO,0
DJUSIU,Dow Jones U.S. Reinsurance Index,525.85,467.58,599.38,12.462038581633095,48.5609426308673,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,74,74,False,0,0,[],[],MEDIA,BAJO,0
DJUSSP,Dow Jones U.S. Specialty Finance Index,740.75,663.1,803.35,11.7101492987483,45.14013885317566,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,74,74,False,0,0,[],[],MEDIA,BAJO,0
DJUSSD,Dow Jones U.S. Soft Drinks Index,896.47,835.84,1009.81,7.253780627871362,74.23137564052024,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,73,73,False,0,0,[],[],MEDIA,MEDIO,0
DJUSFA,Dow Jones U.S. Financial Administration Index,570.05,532.41,685.16,7.069739486485976,71.34040196233582,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,73,73,False,0,0,[],[],MEDIA,MEDIO,0
DJUSOL,Dow Jones U.S. Integrated Oil & Gas Index,748.47,645.42,807.01,15.966347494654656,49.175428887659095,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,73,73,False,0,0,[],[],MEDIA,BAJO,0
DJUSPC,Dow Jones U.S. Waste & Disposal Services Index,663.1,609.51,708.03,8.792308575741174,65.38876058506543,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,72,72,False,0,0,[],[],MEDIA,MEDIO,0
DJUSPL,Dow Jones U.S. Pipelines Index,1037.16,887.35,1229.95,16.882853440018035,43.23553382233083,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,72,72,False,0,0,[],[],MEDIA,BAJO,0
DJUSRI,Dow Jones U.S. Real Estate Investment Trusts Index,149.12,126.8,162.95,17.602523659305998,48.23252160251368,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,72,72,False,0,0,[],[],MEDIA,BAJO,0
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,114.33,104.12,152.72,9.80599308490203,66.99282452707112,🟢,OPORTUNIDAD,250,2025-09-15 07:43:40,2025-09-15,0,72,72,False,0,0,[],[],MEDIA,MEDIO,0
DJUSEN,Dow Jones U.S. Oil & Gas Index,741.74,623.85,813.7,18.89717079426144,47.54058042302015,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,71,71,False,0,0,[],[],MEDIA,BAJO,0
DJUSIL,Dow Jones U.S. Life Insurance Index,1282.73,1077.94,1380.29,18.99827448652058,48.95964691046655,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,71,71,False,0,0,[],[],MEDIA,BAJO,0
DJUSRE,Dow Jones U.S. Real Estate Index,371.95,311.91,396.67,19.24914238081497,48.97769516728629,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,71,71,False,0,0,[],[],MEDIA,BAJO,0
DJUSOG,Dow Jones U.S. Oil & Gas Producers,842.21,707.01,914.32,19.12278468479937,49.21385164464165,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,71,71,False,0,0,[],[],MEDIA,BAJO,0
DJUSRA,Dow Jones U.S. Apparel Retailers Index,1829.07,1490.78,1889.65,22.692147734742885,44.50645756457566,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,70,70,False,0,0,[],[],MEDIA,BAJO,0
DJUSOS,Dow Jones U.S. Exploration & Production Index,1017.25,821.29,1123.35,23.860025082492182,49.32761087267525,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,69,69,False,0,0,[],[],MEDIA,BAJO,0
DJUSFD,Dow Jones U.S. Food Retailers & Wholesalers Index,1295.39,1045.67,1346.72,23.881339237044195,41.65093746067691,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,69,69,False,0,0,[],[],MEDIA,BAJO,0
DJUSIP,Dow Jones U.S. Property & Casualty Insurance Index,1951.96,1755.13,2065.57,11.214553907687746,54.64880476863512,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,69,69,False,0,0,[],[],MEDIA,BAJO,0
DJUSMU,Dow Jones U.S. Multiutilities Index,282.63,249.55,292.91,13.25586054898817,58.318505338078346,🟡,CERCA,250,2025-09-15 07:43:40,2025-09-15,0,68,68,False,0,0,[],[],MEDIA,BAJO,0
