Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSFP,Dow Jones U.S. Food Products Index,563.32,529.4,667.01,6.407253494522116,47.24270126806251,🟢,OPORTUNIDAD,251,2025-07-25 07:48:57,2025-07-25,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,717.3,668.77,816.7,7.256605409931661,48.38035527690707,🟢,OPORTUNIDAD,251,2025-07-25 07:48:57,2025-07-25,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSDB,Dow Jones U.S. Brewers Index,519.31,479.19,659.78,8.372461862726674,40.33390751291908,🟢,OPORTUNIDAD,251,2025-07-25 07:48:57,2025-07-25,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSBV,Dow Jones U.S. Beverages Index,949.9,875.4,1070.16,8.510395247886681,48.15738963531669,🟢,OPORTUNIDAD,251,2025-07-25 07:48:57,2025-07-25,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFO,Dow Jones U.S. Food Producers Index,393.73,367.79,460.77,7.052937817776448,48.967355096602255,🟢,OPORTUNIDAD,251,2025-07-25 07:48:57,2025-07-25,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSMU,Dow Jones U.S. Multiutilities Index,283.12,242.72,286.25,16.64469347396177,26.179159049360067,🟡,CERCA,251,2025-07-25 07:48:57,2025-07-25,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSSD,Dow Jones U.S. Soft Drinks Index,916.88,835.84,1016.29,9.695635528330776,49.10897173289635,🟢,OPORTUNIDAD,251,2025-07-25 07:48:57,2025-07-25,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1245.61,1202.81,1421.48,3.558334234002042,58.74250526656951,🟢,OPORTUNIDAD,251,2025-07-25 07:48:57,2025-07-25,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,1062.14,999.49,1229.25,6.268196780357991,50.40162095665384,🟢,OPORTUNIDAD,251,2025-07-25 07:48:57,2025-07-25,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSHC,Dow Jones U.S. Health Care Index,1436.39,1344.15,1663.54,6.862329353122791,50.10808245900772,🟢,OPORTUNIDAD,251,2025-07-25 07:48:57,2025-07-25,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSPR,Dow Jones U.S. Pharmaceuticals Index,878.39,765.56,1006.37,14.738230837556827,37.82655631522128,🟡,CERCA,251,2025-07-25 07:48:57,2025-07-25,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSPN,Dow Jones U.S. Pharmaceuticals & Biotechnology Index,1114.35,960.01,1277.87,16.076915865459725,39.89991390443392,🟡,CERCA,251,2025-07-25 07:48:57,2025-07-25,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSSR,Dow Jones U.S. Specialty REITs Index,271.91,229.18,287.27,18.64473339732962,31.860706860706717,🟡,CERCA,251,2025-07-25 07:48:57,2025-07-25,0,78,78,False,0,0,[],[],ALTA,BAJO,0
DJUSIU,Dow Jones U.S. Reinsurance Index,512.0,467.58,599.38,9.499978613285432,55.00755598296465,🟢,OPORTUNIDAD,251,2025-07-25 07:48:57,2025-07-25,0,78,78,False,0,0,[],[],ALTA,BAJO,0
DJUSRI,Dow Jones U.S. Real Estate Investment Trusts Index,149.99,126.8,162.95,18.28864353312304,39.118457300275445,🟡,CERCA,251,2025-07-25 07:48:57,2025-07-25,0,78,78,False,0,0,[],[],ALTA,BAJO,0
DJUSRE,Dow Jones U.S. Real Estate Index,371.9,311.91,396.67,19.233112115674373,37.02770780856422,🟡,CERCA,251,2025-07-25 07:48:57,2025-07-25,0,77,77,False,0,0,[],[],ALTA,BAJO,0
DJUSUT,Dow Jones U.S. Utilities Index,419.29,349.48,427.8,19.975392010987758,33.260751224823096,🟡,CERCA,251,2025-07-25 07:48:57,2025-07-25,0,77,77,False,0,0,[],[],ALTA,BAJO,0
DJUSHP,Dow Jones U.S. Health Care Providers Index,2240.8,2239.3,3545.2,0.0669852185950966,80.58589870903668,🟢,OPORTUNIDAD,251,2025-07-25 07:48:57,2025-07-25,0,76,76,False,0,0,[],[],ALTA,MEDIO,0
DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,2164.3,2153.3,2559.1,0.5108438211117818,75.73429733393573,🟢,OPORTUNIDAD,251,2025-07-25 07:48:57,2025-07-25,0,76,76,False,0,0,[],[],ALTA,MEDIO,0
DJUSEU,Dow Jones U.S. Electricity Index,414.98,339.9,425.87,22.088849661665208,37.32464929859718,🟡,CERCA,251,2025-07-25 07:48:57,2025-07-25,0,76,76,False,0,0,[],[],ALTA,BAJO,0
DJUSVE,Dow Jones U.S. Conventional Electricity Index,416.07,340.83,426.99,22.07552152099288,37.21569607598102,🟡,CERCA,251,2025-07-25 07:48:57,2025-07-25,0,76,76,False,0,0,[],[],ALTA,BAJO,0
DJUSRP,Dow Jones U.S. Recreational Products Index,381.46,305.34,511.66,24.929586690246943,37.41230592294424,🟡,CERCA,251,2025-07-25 07:48:57,2025-07-25,0,75,75,False,0,0,[],[],ALTA,BAJO,0
DJUSMR,Dow Jones U.S. Mortgage REITs Index,30.53,24.64,32.23,23.90422077922078,37.184115523465664,🟡,CERCA,251,2025-07-25 07:48:57,2025-07-25,0,75,75,False,0,0,[],[],ALTA,BAJO,0
