Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,1048.22,999.49,1229.25,4.87548649811404,43.528200253485466,🟢,OPORTUNIDAD,251,2025-08-08 07:51:02,2025-08-08,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,713.13,668.77,816.7,6.633072655771044,48.62501584083135,🟢,OPORTUNIDAD,251,2025-08-08 07:51:02,2025-08-08,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSWC,Dow Jones U.S. Mobile Telecommunications Index,413.72,360.57,458.56,14.740549685220634,29.65074839629358,🟡,CERCA,251,2025-08-08 07:51:02,2025-08-08,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSBV,Dow Jones U.S. Beverages Index,958.12,875.4,1070.16,9.449394562485724,45.75936883629188,🟢,OPORTUNIDAD,251,2025-08-08 07:51:02,2025-08-08,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSRA,Dow Jones U.S. Apparel Retailers Index,1754.76,1490.78,1826.93,17.70750882088571,20.38868948612459,🟡,CERCA,251,2025-08-08 07:51:02,2025-08-08,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSHI,Dow Jones U.S. Home Improvement Retailers Index,843.45,705.04,958.3,19.631510268920923,24.594785059901312,🟡,CERCA,251,2025-08-08 07:51:02,2025-08-08,0,83,83,False,0,0,[],[],ALTA,BAJO,0
DJUSHC,Dow Jones U.S. Health Care Index,1370.57,1344.15,1663.54,1.9655544396086628,56.2297496318115,🟢,OPORTUNIDAD,251,2025-08-08 07:51:02,2025-08-08,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSFP,Dow Jones U.S. Food Products Index,540.31,529.4,667.01,2.0608235738571907,58.12413368242732,🟢,OPORTUNIDAD,251,2025-08-08 07:51:02,2025-08-08,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1211.88,1180.41,1421.48,2.6660228225785976,53.5382592257746,🟢,OPORTUNIDAD,251,2025-08-08 07:51:02,2025-08-08,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSHP,Dow Jones U.S. Health Care Providers Index,2175.9,2106.6,3545.2,3.289661065223592,59.68340824701976,🟢,OPORTUNIDAD,251,2025-08-08 07:51:02,2025-08-08,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,2121.4,2083.0,2559.1,1.8434949591934755,56.3411540900444,🟢,OPORTUNIDAD,251,2025-08-08 07:51:02,2025-08-08,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSFO,Dow Jones U.S. Food Producers Index,381.04,367.79,460.77,3.602599309388509,55.15559684161635,🟢,OPORTUNIDAD,251,2025-08-08 07:51:02,2025-08-08,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2839.0,2548.6,3402.3,11.394491093149185,38.56702091189581,🟡,CERCA,251,2025-08-08 07:51:02,2025-08-08,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSDB,Dow Jones U.S. Brewers Index,505.33,479.19,659.78,5.45503871115841,52.57974157404899,🟢,OPORTUNIDAD,251,2025-08-08 07:51:02,2025-08-08,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSIX,Dow Jones U.S. Nonlife Insurance Index,1310.59,1215.3,1458.15,7.840862338517236,55.739901729308905,🟢,OPORTUNIDAD,251,2025-08-08 07:51:02,2025-08-08,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSIR,Dow Jones U.S. Insurance Index,1313.59,1221.27,1458.0,7.559343961613725,55.86281199497222,🟢,OPORTUNIDAD,251,2025-08-08 07:51:02,2025-08-08,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSIU,Dow Jones U.S. Reinsurance Index,499.77,467.58,599.38,6.884383421018862,57.56372486230306,🟢,OPORTUNIDAD,251,2025-08-08 07:51:02,2025-08-08,0,79,79,False,0,0,[],[],ALTA,BAJO,0
