Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSFP,Dow Jones U.S. Food Products Index,531.51,524.0,656.75,1.433206106870227,49.72101673899568,🟢,OPORTUNIDAD,251,2025-09-23 07:43:38,2025-09-23,0,87,87,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSRN,Dow Jones U.S. Residential REITs Index,225.13,212.75,267.11,5.819036427732078,47.88082249265633,🟢,OPORTUNIDAD,251,2025-09-23 07:43:38,2025-09-23,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSMS,Dow Jones U.S. Medical Supplies Index,1586.6,1469.4,1749.93,7.976044644072397,47.22275122198945,🟢,OPORTUNIDAD,251,2025-09-23 07:43:38,2025-09-23,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,2265.1,2083.0,2553.7,8.742198751800284,49.26022628372496,🟢,OPORTUNIDAD,251,2025-09-23 07:43:38,2025-09-23,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSDV,Dow Jones U.S. Computer Services Index,269.55,231.08,304.29,16.647914142288382,20.745724698626265,🟡,CERCA,251,2025-09-23 07:43:38,2025-09-23,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSFO,Dow Jones U.S. Food Producers Index,375.83,367.79,456.35,2.1860300715081875,53.492149431510605,🟢,OPORTUNIDAD,251,2025-09-23 07:43:38,2025-09-23,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2706.4,2671.9,3402.3,1.291215988622329,56.47309536494408,🟢,OPORTUNIDAD,251,2025-09-23 07:43:38,2025-09-23,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSIR,Dow Jones U.S. Insurance Index,1331.9,1264.26,1458.0,5.350165314096792,57.029687124909984,🟢,OPORTUNIDAD,251,2025-09-23 07:43:38,2025-09-23,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSIX,Dow Jones U.S. Nonlife Insurance Index,1317.57,1246.37,1458.15,5.712589359499992,58.91653290529692,🟢,OPORTUNIDAD,251,2025-09-23 07:43:38,2025-09-23,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSHC,Dow Jones U.S. Health Care Index,1462.34,1344.15,1641.8,8.792917457129027,50.77970962538089,🟢,OPORTUNIDAD,251,2025-09-23 07:43:38,2025-09-23,0,78,78,False,0,0,[],[],ALTA,BAJO,0
DJUSIP,Dow Jones U.S. Property & Casualty Insurance Index,1919.27,1755.13,2065.57,9.352013810942772,55.79570842209174,🟢,OPORTUNIDAD,251,2025-09-23 07:43:38,2025-09-23,0,78,78,False,0,0,[],[],ALTA,BAJO,0
DJUSRR,Dow Jones U.S. Railroads Index,3371.3,2788.9,3607.9,20.882785327548497,36.26036229659194,🟡,CERCA,251,2025-09-23 07:43:38,2025-09-23,0,77,77,False,0,0,[],[],ALTA,BAJO,0
DJUSUT,Dow Jones U.S. Utilities Index,424.95,353.79,435.98,20.113626727719826,39.073923639317634,🟡,CERCA,251,2025-09-23 07:43:38,2025-09-23,0,77,77,False,0,0,[],[],ALTA,BAJO,0
