Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSWC,Dow Jones U.S. Mobile Telecommunications Index,370.81,361.84,458.56,2.4789962414326854,35.45412632549561,🟢,OPORTUNIDAD,251,2026-01-12 07:52:31,2026-01-12,0,93,93,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSSR,Dow Jones U.S. Specialty REITs Index,251.78,229.18,273.52,9.861244436687318,33.355437665782475,🟢,OPORTUNIDAD,251,2026-01-12 07:52:31,2026-01-12,0,90,90,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIS,Dow Jones U.S. Support Services Index,821.98,748.64,949.87,9.796430861295152,31.339884947267493,🟢,OPORTUNIDAD,250,2026-01-12 07:52:31,2026-01-12,0,90,90,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSNG,Dow Jones U.S. Personal & Household Goods Index,989.7,909.61,1081.16,8.804872417849412,37.62456234850524,🟢,OPORTUNIDAD,251,2026-01-12 07:52:31,2026-01-12,0,90,90,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2404.7,2307.7,3402.3,4.203319322268926,43.69951534733445,🟢,OPORTUNIDAD,251,2026-01-12 07:52:31,2026-01-12,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,992.88,943.49,1158.74,5.234819658925901,43.12930685042565,🟢,OPORTUNIDAD,251,2026-01-12 07:52:31,2026-01-12,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,696.29,608.9,794.88,14.35211036294958,11.734028683181153,🟡,CERCA,250,2026-01-12 07:52:31,2026-01-12,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCP,Dow Jones U.S. Containers & Packaging Index,445.4,388.62,514.38,14.610673665791769,23.481204347051506,🟡,CERCA,251,2026-01-12 07:52:31,2026-01-12,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSAV,Dow Jones U.S. Media Agencies Index,368.45,346.44,656.63,6.353192472000921,46.904512067156375,🟢,OPORTUNIDAD,251,2026-01-12 07:52:31,2026-01-12,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIB,Dow Jones U.S. Insurance Brokers Index,703.89,658.66,891.38,6.866972337776701,44.76265202040015,🟢,OPORTUNIDAD,251,2026-01-12 07:52:31,2026-01-12,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFR,Dow Jones U.S. Forestry & Paper Index,827.7,703.58,886.08,17.641206401546377,17.415807560137395,🟡,CERCA,251,2026-01-12 07:52:31,2026-01-12,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSFA,Dow Jones U.S. Financial Administration Index,498.51,457.18,683.09,9.040202983507587,41.08658743633279,🟢,OPORTUNIDAD,251,2026-01-12 07:52:31,2026-01-12,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSFT,Dow Jones U.S. Footwear Index,1436.4,1186.7,1942.6,21.0415437768602,25.750915750915738,🟡,CERCA,251,2026-01-12 07:52:31,2026-01-12,0,83,83,False,0,0,[],[],ALTA,BAJO,0
DJUSHI,Dow Jones U.S. Home Improvement Retailers Index,855.78,705.04,940.02,21.38034721434245,18.556344123247328,🟡,CERCA,251,2026-01-12 07:52:31,2026-01-12,0,82,82,False,0,0,[],[],ALTA,BAJO,0
