Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,1016.44,943.49,1158.74,7.731931446014271,28.82516745691269,🟢,OPORTUNIDAD,252,2026-01-28 07:53:00,2026-01-28,0,97,97,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1153.15,1067.39,1420.24,8.034551569716784,26.88212927756655,🟢,OPORTUNIDAD,252,2026-01-28 07:53:00,2026-01-28,0,97,97,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFP,Dow Jones U.S. Food Products Index,514.57,470.3,625.15,9.413140548586018,29.38867745004761,🟢,OPORTUNIDAD,251,2026-01-28 07:53:00,2026-01-28,0,96,96,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,729.52,667.95,770.54,9.2177558200464,19.99775432292833,🟢,OPORTUNIDAD,252,2026-01-28 07:53:00,2026-01-28,0,96,96,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2371.2,2307.7,3402.3,2.7516574944750185,49.30173508252227,🟢,OPORTUNIDAD,252,2026-01-28 07:53:00,2026-01-28,0,87,87,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFO,Dow Jones U.S. Food Producers Index,379.79,341.8,428.42,11.114686951433589,25.14267079732595,🟡,CERCA,251,2026-01-28 07:53:00,2026-01-28,0,87,87,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSNG,Dow Jones U.S. Personal & Household Goods Index,1020.86,909.61,1081.16,12.230516375149788,23.57156151125996,🟡,CERCA,252,2026-01-28 07:53:00,2026-01-28,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSBV,Dow Jones U.S. Beverages Index,993.84,884.01,1013.26,12.424067601045245,18.61869984672255,🟡,CERCA,252,2026-01-28 07:53:00,2026-01-28,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSSD,Dow Jones U.S. Soft Drinks Index,968.64,848.43,972.52,14.168523036667732,18.504970924779613,🟡,CERCA,252,2026-01-28 07:53:00,2026-01-28,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSPC,Dow Jones U.S. Waste & Disposal Services Index,670.83,589.23,708.03,13.848582047757246,29.90975504941983,🟡,CERCA,252,2026-01-28 07:53:00,2026-01-28,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
