Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSIB,Dow Jones U.S. Insurance Brokers Index,707.78,658.66,891.38,7.457565359973279,27.902790279027958,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,97,97,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIR,Dow Jones U.S. Insurance Index,1359.17,1239.53,1458.0,9.652045533387664,20.504418627743064,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,96,96,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCP,Dow Jones U.S. Containers & Packaging Index,418.87,388.62,514.38,7.783953476403685,38.09523809523806,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSRU,Dow Jones U.S. Restaurants & Bars Index,2948.9,2686.2,3265.8,9.779614325068884,37.553577316188566,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,90,90,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2373.0,2326.4,3402.3,2.003094910591468,49.37943262411344,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,87,87,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1113.4,1069.63,1420.24,4.0920692201976365,47.68954986057628,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,99.08,95.19,143.02,4.086563714675912,49.86072423398331,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSRN,Dow Jones U.S. Residential REITs Index,217.6,206.56,263.03,5.3446940356312895,43.34415584415584,🟢,OPORTUNIDAD,250,2025-12-26 07:47:36,2025-12-26,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSAV,Dow Jones U.S. Media Agencies Index,368.72,346.44,656.63,6.431128045260372,43.5097897026831,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIS,Dow Jones U.S. Support Services Index,795.72,748.64,949.87,6.288736909596074,43.78177551818533,🟢,OPORTUNIDAD,250,2025-12-26 07:47:36,2025-12-26,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSDB,Dow Jones U.S. Brewers Index,472.97,438.36,659.78,7.895337165799803,42.55681127719043,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFD,Dow Jones U.S. Food Retailers & Wholesalers Index,1176.32,1099.62,1346.72,6.97513686546262,47.127819548872175,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSNG,Dow Jones U.S. Personal & Household Goods Index,981.92,909.61,1081.16,7.949560800782747,46.79759819864898,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIV,Dow Jones U.S. Business Support Services Index,1136.48,1061.45,1395.19,7.068632530971781,41.76809737347861,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFA,Dow Jones U.S. Financial Administration Index,492.19,457.18,683.09,7.65781530250667,44.356767097082766,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIP,Dow Jones U.S. Property & Casualty Insurance Index,2011.62,1755.13,2065.57,14.613732316124716,20.64305109849424,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,656.66,608.9,794.88,7.843652488093282,41.08813676793351,🟢,OPORTUNIDAD,250,2025-12-26 07:47:36,2025-12-26,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIU,Dow Jones U.S. Reinsurance Index,550.92,467.58,573.95,17.823687925060945,16.610612855007318,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSIL,Dow Jones U.S. Life Insurance Index,1321.69,1077.94,1349.12,22.612575839100504,26.76915854946596,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSFO,Dow Jones U.S. Food Producers Index,356.65,352.44,428.42,1.1945295653160763,54.91362220334186,🟢,OPORTUNIDAD,250,2025-12-26 07:47:36,2025-12-26,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,980.55,960.97,1158.74,2.037524584534369,54.90567740770828,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSFP,Dow Jones U.S. Food Products Index,497.94,491.28,625.15,1.3556424035173475,52.73958547096247,🟢,OPORTUNIDAD,250,2025-12-26 07:47:36,2025-12-26,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSIX,Dow Jones U.S. Nonlife Insurance Index,1339.14,1215.03,1458.15,10.21456260339252,30.213815789473585,🟡,CERCA,250,2025-12-26 07:47:36,2025-12-26,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,694.17,668.77,770.54,3.798017255558709,51.62037037037046,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSFR,Dow Jones U.S. Forestry & Paper Index,786.9,703.58,886.08,11.842292276642304,35.168878959127326,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSBV,Dow Jones U.S. Beverages Index,951.36,875.4,1013.26,8.67717614804661,50.30605871330418,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSVN,Dow Jones U.S. Distillers & Vintners Index,282.8,260.67,447.07,8.489661257528674,59.49756888168555,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSRP,Dow Jones U.S. Recreational Products Index,281.11,277.79,429.99,1.1951474135138027,69.51292844257371,🟢,OPORTUNIDAD,250,2025-12-26 07:47:36,2025-12-26,0,76,76,False,0,0,[],[],ALTA,MEDIO,0
DJUSWC,Dow Jones U.S. Mobile Telecommunications Index,368.96,360.57,458.56,2.326871342596441,68.57493857493856,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSPC,Dow Jones U.S. Waste & Disposal Services Index,648.43,589.23,708.03,10.047010505235637,42.06279600070164,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,75,75,False,0,0,[],[],ALTA,BAJO,0
DJUSSP,Dow Jones U.S. Specialty Finance Index,752.88,671.1,803.35,12.185963343763966,48.33895665715031,🟡,CERCA,250,2025-12-26 07:47:36,2025-12-26,0,74,74,False,0,0,[],[],MEDIA,BAJO,0
DJUSWU,Dow Jones U.S. Water Index,2729.6,2432.7,3135.8,12.204546388786127,43.15937940761634,🟡,CERCA,250,2025-12-26 07:47:36,2025-12-26,0,74,74,False,0,0,[],[],MEDIA,BAJO,0
DJUSSD,Dow Jones U.S. Soft Drinks Index,929.95,835.84,972.52,11.259331929555898,49.40321743642964,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,74,74,False,0,0,[],[],MEDIA,BAJO,0
DJUSGI,Dow Jones U.S. General Industrials Index,701.19,613.23,783.86,14.343720952986647,43.29753381066032,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,73,73,False,0,0,[],[],MEDIA,BAJO,0
DJUSTL,Dow Jones U.S. Telecommunications Index,166.67,155.76,199.75,7.004365690806368,64.03607666290873,🟢,OPORTUNIDAD,250,2025-12-26 07:47:36,2025-12-26,0,73,73,False,0,0,[],[],MEDIA,MEDIO,0
DJUSCM,Dow Jones U.S. Personal Products Index,390.12,341.42,452.45,14.263956417315912,44.134831460674114,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,73,73,False,0,0,[],[],MEDIA,BAJO,0
DJUSOL,Dow Jones U.S. Integrated Oil & Gas Index,760.73,645.42,801.92,17.86588577980231,44.83595315961601,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,72,72,False,0,0,[],[],MEDIA,BAJO,0
DJUSSR,Dow Jones U.S. Specialty REITs Index,249.46,229.18,273.52,8.84893969805393,71.68674698795174,🟢,OPORTUNIDAD,251,2025-12-26 07:47:36,2025-12-26,0,72,72,False,0,0,[],[],MEDIA,MEDIO,0
DJUSRL,Dow Jones U.S. Retail REITs Index,100.27,83.32,103.81,20.34325492078733,46.54970760233923,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,71,71,False,0,0,[],[],MEDIA,BAJO,0
DJUSPG,Sector PG,514.69,426.49,649.12,20.68043799385684,48.30477129823693,🟡,CERCA,250,2025-12-26 07:47:36,2025-12-26,0,71,71,False,0,0,[],[],MEDIA,BAJO,0
DJUSHC,Dow Jones U.S. Health Care Index,1657.42,1344.15,1687.44,23.3061786258974,42.12563451776644,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,70,70,False,0,0,[],[],MEDIA,BAJO,0
DJUSGU,Dow Jones U.S. Gas Distribution Index,381.66,313.15,397.36,21.87769439565705,49.897260273972606,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,70,70,False,0,0,[],[],MEDIA,BAJO,0
DJUSDR,Dow Jones U.S. Food & Drug Retailers Index,1615.51,1314.48,1697.13,22.9010711460045,41.95005068657268,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,70,70,False,0,0,[],[],MEDIA,BAJO,0
DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,2317.0,2083.0,2541.8,11.233797407585216,54.51877934272305,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,69,69,False,0,0,[],[],MEDIA,BAJO,0
DJUSMU,Dow Jones U.S. Multiutilities Index,281.95,249.55,299.75,12.983370066119004,54.493307839388166,🟡,CERCA,250,2025-12-26 07:47:36,2025-12-26,0,68,68,False,0,0,[],[],MEDIA,BAJO,0
DJUSME,Dow Jones U.S. Media Index,841.23,662.35,903.98,27.006869479882237,9.713419674841376,🔴,FUERTE,251,2025-12-26 07:47:36,2025-12-26,0,68,68,False,0,0,[],[],MEDIA,BAJO,0
DJUSHI,Dow Jones U.S. Home Improvement Retailers Index,788.54,705.04,940.02,11.843299670940656,56.44190246839256,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,68,68,False,0,0,[],[],MEDIA,BAJO,0
DJUSRI,Dow Jones U.S. Real Estate Investment Trusts Index,144.66,126.8,155.77,14.085173501577286,57.03544575725024,🟡,CERCA,250,2025-12-26 07:47:36,2025-12-26,0,67,67,False,0,0,[],[],MEDIA,BAJO,0
DJUSRE,Dow Jones U.S. Real Estate Index,358.95,311.91,382.25,15.081273444262756,56.439393939394,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,67,67,False,0,0,[],[],MEDIA,BAJO,0
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1248.9,962.0,1294.9,29.823284823284837,10.495867768595204,🔴,FUERTE,251,2025-12-26 07:47:36,2025-12-26,0,67,67,False,0,0,[],[],MEDIA,BAJO,0
DJUSPB,Dow Jones U.S. Publishing Index,856.94,663.16,874.35,29.220700886663863,18.290441176470395,🔴,FUERTE,251,2025-12-26 07:47:36,2025-12-26,0,67,67,False,0,0,[],[],MEDIA,BAJO,0
DJUSDN,Dow Jones U.S. Defense Index,792.6,598.11,850.34,32.517429904198224,26.52131467621213,🔴,FUERTE,251,2025-12-26 07:47:36,2025-12-26,0,66,66,False,0,0,[],[],MEDIA,BAJO,0
DJUSAM,Dow Jones U.S. Medical Equipment Index,3010.8,2589.3,3151.1,16.27853087707102,58.56540084388189,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,66,66,False,0,0,[],[],MEDIA,BAJO,0
DJUSTB,Dow Jones U.S. Tobacco Index,1091.58,824.94,1210.02,32.32235071641572,18.591101694915352,🔴,FUERTE,250,2025-12-26 07:47:36,2025-12-26,0,66,66,False,0,0,[],[],MEDIA,BAJO,0
DJUSEH,Dow Jones U.S. Real Estate Holding & Development Index,68.56,50.8,69.58,34.96062992125986,17.632552404439025,🔴,FUERTE,185,2025-12-26 07:47:36,2025-12-26,0,65,65,False,0,0,[],[],MEDIA,BAJO,0
DJUSAF,Dow Jones U.S. Delivery Services Index,1243.8,916.9,1315.0,35.65274293816119,13.39662447257389,🔴,FUERTE,250,2025-12-26 07:47:36,2025-12-26,0,65,65,False,0,0,[],[],MEDIA,BAJO,0
DJUSUT,Dow Jones U.S. Utilities Index,425.82,353.79,466.02,20.359535317561257,52.87389190734915,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,65,65,False,0,0,[],[],MEDIA,BAJO,0
DJUSSF,Dow Jones U.S. Consumer Finance Index,829.69,619.26,832.42,33.98088040564546,21.659036407237863,🔴,FUERTE,250,2025-12-26 07:47:36,2025-12-26,0,65,65,False,0,0,[],[],MEDIA,BAJO,0
DJUSOG,Dow Jones U.S. Oil & Gas Producers,845.15,707.01,896.57,19.538620387264675,57.50509580105991,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,65,65,False,0,0,[],[],MEDIA,BAJO,0
DJUSGF,Dow Jones U.S. Financial Services Index,2874.1,2138.5,2880.9,34.39794248304886,25.22474881015333,🔴,FUERTE,251,2025-12-26 07:47:36,2025-12-26,0,65,65,False,0,0,[],[],MEDIA,BAJO,0
DJUSID,Dow Jones U.S. Diversified Industrials Index,928.1,767.22,1017.95,20.96921352415213,50.843261643199774,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,65,65,False,0,0,[],[],MEDIA,BAJO,0
DJUSFI,Dow Jones U.S. Financial Services Index,2564.1,1907.9,2570.2,34.39383615493473,25.22255192878337,🔴,FUERTE,251,2025-12-26 07:47:36,2025-12-26,0,65,65,False,0,0,[],[],MEDIA,BAJO,0
DJUSHP,Dow Jones U.S. Health Care Providers Index,2572.9,2106.6,3374.9,22.135194151713677,50.3173164097915,🟡,CERCA,251,2025-12-26 07:47:36,2025-12-26,0,64,64,False,0,0,[],[],MEDIA,BAJO,0
DJUSRA,Dow Jones U.S. Apparel Retailers Index,2097.02,1490.78,2102.53,40.665960101423416,29.111892387648908,🔴,FUERTE,251,2025-12-26 07:47:36,2025-12-26,0,63,63,False,0,0,[],[],MEDIA,MEDIO,0
