ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
MSFT,Microsoft Corporation,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,402.29,27968150.0,0.13,17,11,2026-07-21,2026-07-22,0,28,24837590.0,3130560.0,🟢,"[{'type': 'CALL', 'strike': 400.0, 'volume': 10611.0, 'oi': 0, 'vol_oi_ratio': 10611.0, 'last_price': 6.15, 'premium': 6525765.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 405.0, 'volume': 9914.0, 'oi': 0, 'vol_oi_ratio': 9914.0, 'last_price': 3.62, 'premium': 3588868.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 395.0, 'volume': 3598.0, 'oi': 0, 'vol_oi_ratio': 3598.0, 'last_price': 9.41, 'premium': 3385718.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 400.0, 'volume': 3120.0, 'oi': 0, 'vol_oi_ratio': 3120.0, 'last_price': 3.5, 'premium': 1092000.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 402.5, 'volume': 1487.0, 'oi': 0, 'vol_oi_ratio': 1487.0, 'last_price': 4.84, 'premium': 719708.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 395.0, 'volume': 1774.0, 'oi': 0, 'vol_oi_ratio': 1774.0, 'last_price': 2.0, 'premium': 354800.0, 'itm': False, 'implied_volatility': 0.062509375}]"
KO,Coca-Cola Company (The),BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,82.12,1816683.0,0.04,9,2,2026-07-21,2026-07-24,2,11,1739421.0,77262.0,🟢,"[{'type': 'CALL', 'strike': 67.0, 'volume': 280, 'oi': 0, 'vol_oi_ratio': 280, 'last_price': 14.92, 'premium': 417760.00000000006, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 68.0, 'volume': 270, 'oi': 0, 'vol_oi_ratio': 270, 'last_price': 13.74, 'premium': 370980.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 82.0, 'volume': 3753, 'oi': 0, 'vol_oi_ratio': 3753, 'last_price': 0.85, 'premium': 319005.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 82.0, 'volume': 600.0, 'oi': 0, 'vol_oi_ratio': 600.0, 'last_price': 0.84, 'premium': 50400.0, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'PUT', 'strike': 81.0, 'volume': 814.0, 'oi': 0, 'vol_oi_ratio': 814.0, 'last_price': 0.33, 'premium': 26862.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
INTU,Intuit Inc.,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,293.82,10509544.0,0.02,14,2,2026-07-21,2026-07-24,2,16,10345294.0,164250.0,🟢,"[{'type': 'CALL', 'strike': 175.0, 'volume': 375.0, 'oi': 0, 'vol_oi_ratio': 375.0, 'last_price': 99.4, 'premium': 3727500.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 270.0, 'volume': 805.0, 'oi': 0, 'vol_oi_ratio': 805.0, 'last_price': 21.74, 'premium': 1750069.9999999998, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 275.0, 'volume': 788.0, 'oi': 0, 'vol_oi_ratio': 788.0, 'last_price': 21.54, 'premium': 1697352.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 287.5, 'volume': 240.0, 'oi': 0, 'vol_oi_ratio': 240.0, 'last_price': 5.9, 'premium': 141600.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 267.5, 'volume': 151.0, 'oi': 0, 'vol_oi_ratio': 151.0, 'last_price': 1.5, 'premium': 22650.0, 'itm': False, 'implied_volatility': 0.2500075}]"
WMT,Walmart Inc.,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,112.2,4485055.0,1.43,10,8,2026-07-21,2026-07-24,2,18,1848730.0,2636325.0,🟡,"[{'type': 'CALL', 'strike': 110.0, 'volume': 3098.0, 'oi': 0, 'vol_oi_ratio': 3098.0, 'last_price': 2.76, 'premium': 855048.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 113.0, 'volume': 2638.0, 'oi': 0, 'vol_oi_ratio': 2638.0, 'last_price': 1.04, 'premium': 274352.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 115.0, 'volume': 4843.0, 'oi': 0, 'vol_oi_ratio': 4843.0, 'last_price': 0.42, 'premium': 203406.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 126.0, 'volume': 858.0, 'oi': 0, 'vol_oi_ratio': 858.0, 'last_price': 17.62, 'premium': 1511796.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 114.0, 'volume': 1195.0, 'oi': 0, 'vol_oi_ratio': 1195.0, 'last_price': 2.37, 'premium': 283215.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 112.0, 'volume': 2215.0, 'oi': 0, 'vol_oi_ratio': 2215.0, 'last_price': 1.21, 'premium': 268015.0, 'itm': False, 'implied_volatility': 0.007822421875}]"
V,Visa Inc.,BULLISH,90,🔥🔥🔥 WHALE ACTIVITY,360.57,562852.0,0.09,9,2,2026-07-21,2026-07-24,2,11,518350.0,44502.0,🟢,"[{'type': 'CALL', 'strike': 360.0, 'volume': 304.0, 'oi': 0, 'vol_oi_ratio': 304.0, 'last_price': 4.85, 'premium': 147440.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 362.5, 'volume': 231.0, 'oi': 0, 'vol_oi_ratio': 231.0, 'last_price': 3.65, 'premium': 84315.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 357.5, 'volume': 117.0, 'oi': 0, 'vol_oi_ratio': 117.0, 'last_price': 6.65, 'premium': 77805.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 355.0, 'volume': 192.0, 'oi': 0, 'vol_oi_ratio': 192.0, 'last_price': 1.76, 'premium': 33792.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 350.0, 'volume': 126.0, 'oi': 0, 'vol_oi_ratio': 126.0, 'last_price': 0.85, 'premium': 10710.0, 'itm': False, 'implied_volatility': 0.062509375}]"
COST,Costco Wholesale Corporation,BULLISH,90,🔥🔥🔥 WHALE ACTIVITY,935.8,886385.0,0.41,8,5,2026-07-21,2026-07-24,2,13,630449.0,255936.0,🟢,"[{'type': 'CALL', 'strike': 980.0, 'volume': 2782.0, 'oi': 0, 'vol_oi_ratio': 2782.0, 'last_price': 0.79, 'premium': 219778.00000000003, 'itm': False, 'implied_volatility': 0.12500875}, {'type': 'CALL', 'strike': 940.0, 'volume': 141.0, 'oi': 0, 'vol_oi_ratio': 141.0, 'last_price': 7.3, 'premium': 102930.0, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'CALL', 'strike': 950.0, 'volume': 213.0, 'oi': 0, 'vol_oi_ratio': 213.0, 'last_price': 4.36, 'premium': 92868.0, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 920.0, 'volume': 222.0, 'oi': 0, 'vol_oi_ratio': 222.0, 'last_price': 4.21, 'premium': 93462.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 910.0, 'volume': 370.0, 'oi': 0, 'vol_oi_ratio': 370.0, 'last_price': 1.8, 'premium': 66600.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 925.0, 'volume': 130.0, 'oi': 0, 'vol_oi_ratio': 130.0, 'last_price': 5.1, 'premium': 66300.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
TMO,Thermo Fisher Scientific Inc,NEUTRAL,90,🔥🔥🔥 WHALE ACTIVITY,526.23,1864160.0,0.83,2,4,2026-07-21,2026-07-24,2,6,1016920.0,847240.0,🟡,"[{'type': 'CALL', 'strike': 550.0, 'volume': 816.0, 'oi': 0, 'vol_oi_ratio': 816.0, 'last_price': 7.6, 'premium': 620160.0, 'itm': False, 'implied_volatility': 0.12500875}, {'type': 'CALL', 'strike': 525.0, 'volume': 218.0, 'oi': 0, 'vol_oi_ratio': 218.0, 'last_price': 18.2, 'premium': 396760.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 515.0, 'volume': 536.0, 'oi': 0, 'vol_oi_ratio': 536.0, 'last_price': 7.55, 'premium': 404680.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 510.0, 'volume': 240.0, 'oi': 0, 'vol_oi_ratio': 240.0, 'last_price': 10.64, 'premium': 255360.00000000003, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 470.0, 'volume': 684.0, 'oi': 0, 'vol_oi_ratio': 684.0, 'last_price': 2.0, 'premium': 136800.0, 'itm': False, 'implied_volatility': 0.2500075}]"
SYK,Stryker Corporation,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,319.14,1155380.0,0.0,4,0,2026-07-21,2026-08-21,30,4,1155380.0,0.0,🟢,"[{'type': 'CALL', 'strike': 330.0, 'volume': 809.0, 'oi': 0, 'vol_oi_ratio': 809.0, 'last_price': 10.1, 'premium': 817090.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 320.0, 'volume': 150.0, 'oi': 0, 'vol_oi_ratio': 150.0, 'last_price': 16.0, 'premium': 240000.0, 'itm': False, 'implied_volatility': 0.00196310546875}, {'type': 'CALL', 'strike': 340.0, 'volume': 100.0, 'oi': 0, 'vol_oi_ratio': 100.0, 'last_price': 6.94, 'premium': 69400.0, 'itm': False, 'implied_volatility': 0.062509375}]",[]
SHW,Sherwin-Williams Company (The),BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,323.6,826849.0,3.78,2,3,2026-07-21,2026-08-21,30,5,173099.0,653750.0,🔴,"[{'type': 'CALL', 'strike': 330.0, 'volume': 120.0, 'oi': 0, 'vol_oi_ratio': 120.0, 'last_price': 9.98, 'premium': 119760.00000000001, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 350.0, 'volume': 143.0, 'oi': 0, 'vol_oi_ratio': 143.0, 'last_price': 3.73, 'premium': 53339.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 330.0, 'volume': 188.0, 'oi': 0, 'vol_oi_ratio': 188.0, 'last_price': 15.2, 'premium': 285760.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 340.0, 'volume': 101.0, 'oi': 0, 'vol_oi_ratio': 101.0, 'last_price': 20.3, 'premium': 205030.00000000003, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 320.0, 'volume': 168.0, 'oi': 0, 'vol_oi_ratio': 168.0, 'last_price': 9.7, 'premium': 162960.0, 'itm': False, 'implied_volatility': 0.007822421875}]"
FICO,Fair Isaac Corporation,BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,1263.83,1025270.0,999.0,0,1,2026-07-21,2026-08-21,30,1,0.0,1025270.0,🔴,[],"[{'type': 'PUT', 'strike': 1180.0, 'volume': 170.0, 'oi': 0, 'vol_oi_ratio': 170.0, 'last_price': 60.31, 'premium': 1025270.0000000001, 'itm': False, 'implied_volatility': 0.062509375}]"
