ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,eu_insider_bonus,market_regime,oe_ai_adjustment,oe_ai_verdict
SGE.L,THE SAGE GROUP PLC ORD 1 4/77P,49.0,⚠️ WEAK,🔴 Weak,55.0,50.0,30.0,50.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.6},{},"{'rs_3m': -11.8, 'rs_6m': -26.0}","{'roe_pct': 75.6, 'debt_to_equity': 9.19, 'current_ratio': 0.62, 'operating_margin_pct': 22.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 25.5}",853.6,7661351936,Technology,Software - Application,,,False,1335.0,-36.1,1,False,1071.0,1334.0,850.0,19,buy,25.5,1651.0,93.4,572.0,-33.0,8.25,0.7,2.65,55.0,0.22,2.1,,,,14.3,122.0,2026-11-19,False,False,6,NEUTRAL,5.77,374.3,1.04,26.8,,,,2026-07-20T07:19:05.579173,FTSE100,65.6,8.0,5.0,0.0,3.0,3.19,3.0,15.0,CONFIRMED_UPTREND,0,
AMS.MC,"AMADEUS IT GROUP, S.A.",62.0,⭐⭐ GOOD,🟡 Good,65.0,60.0,50.0,70.0,70.0,,,,,-4.1,True,1,3.4,True,1,"{'eps_growth_yoy': -4.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.4}","{'revenue_growth_yoy': 3.4, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -5.0, 'rs_6m': -19.8}","{'roe_pct': 26.0, 'debt_to_equity': 0.7, 'current_ratio': 0.77, 'operating_margin_pct': 28.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 34.7}",49.89,21387194368,Technology,Information Technology Services,,,False,73.6,-32.2,0,False,67.2,80.9,50.0,22,buy,34.7,40.6,-18.6,30.5,-38.9,5.06,2.52,3.08,46.6,1.54,1.73,True,-7.71,21.7,5.1,11.0,2026-07-31,False,True,7,NEUTRAL,7.57,473.7,2.52,26.9,,,,2026-07-20T07:17:45.905284,IBEX35,62.8,6.0,8.0,3.0,3.0,4.34,3.0,0.0,CONFIRMED_UPTREND,0,
G24.DE,Scout24 SE                    N,71.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,60.0,50.0,75.0,70.0,,,,,37.0,False,0,14.0,False,0,"{'eps_growth_yoy': 37.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 37.4}","{'revenue_growth_yoy': 14.0, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -1.4, 'rs_6m': -18.8}","{'roe_pct': 17.7, 'debt_to_equity': 0.25, 'current_ratio': 0.22, 'operating_margin_pct': 55.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 46.8}",72.725,5142782976,Communication Services,Internet Content & Information,,,False,122.8,-40.8,0,False,106.76,140.0,86.0,17,strong_buy,46.8,,,108.3,48.9,,,2.07,36.6,1.5,1.51,,,44.1,40.6,17.0,2026-08-06,False,True,6,NEUTRAL,5.22,635.9,0.37,27.3,,,,2026-07-20T07:18:17.222442,DAX40,53.7,0.0,5.0,0.0,5.0,5.85,3.0,8.0,CONFIRMED_UPTREND,-8,RELIABLE/AVOID (-8)
DB1.DE,DEUTSCHE BOERSE AG            N,71.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,50.0,64.0,80.0,60.0,,,,,11.4,True,1,8.5,False,0,"{'eps_growth_yoy': 11.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 27.3}","{'revenue_growth_yoy': 8.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -6.4, 'rs_6m': 16.9}","{'roe_pct': 19.2, 'debt_to_equity': 0.65, 'current_ratio': 1.01, 'operating_margin_pct': 43.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.7}",256.9,46783012864,Financial Services,Financial Data & Stock Exchanges,,,False,269.6,-4.7,6,False,286.83,310.0,240.0,12,buy,11.7,,,137.01,-46.7,,,1.63,35.7,4.2,1.87,,,,12.2,2.0,2026-07-22,True,False,5,NEUTRAL,5.93,66.8,1.58,24.8,,,,2026-07-20T07:17:02.000764,DAX40,58.7,0.0,5.0,0.0,3.0,1.46,0.0,15.0,CONFIRMED_UPTREND,0,
WKL.AS,WOLTERS KLUWER,51.0,⭐ AVERAGE,🟡 Average,60.0,50.0,30.0,50.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 21.4},{},"{'rs_3m': -11.7, 'rs_6m': -32.0}","{'roe_pct': 111.7, 'debt_to_equity': 6.23, 'current_ratio': 0.65, 'operating_margin_pct': 24.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 47.4}",62.2,13874621440,Industrials,Specialty Business Services,,,False,144.25,-56.9,1,False,91.7,154.0,50.0,15,buy,47.4,187.36,201.2,169.2,172.0,7.1,4.42,4.08,43.1,2.52,1.81,,,,36.9,16.0,2026-08-05,False,True,7,NEUTRAL,9.8,668.9,0.27,30.2,,,,2026-07-20T07:16:48.675645,AEX25,57.4,6.0,8.0,0.0,5.0,5.92,3.0,0.0,CONFIRMED_UPTREND,0,
ATCO-B.ST,Atlas Copco AB ser. B,70.4,⭐⭐⭐ EXCELLENT,🟢 Excellent,80.0,60.0,54.5,90.0,70.0,,,,,8.2,True,1,9.1,True,1,"{'eps_growth_yoy': 8.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.7}","{'revenue_growth_yoy': 9.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 0.0, 'rs_6m': -1.0}","{'roe_pct': 25.7, 'debt_to_equity': 0.34, 'current_ratio': 1.27, 'operating_margin_pct': 20.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 31.0}",171.75,837903122432,Industrials,Specialty Industrial Machinery,,,False,175.3,-2.0,7,True,225.0,225.0,225.0,1,strong_buy,31.0,302.14,75.9,54.6,-68.2,3.1,16.64,1.73,54.9,3.0,1.62,False,,126.5,4.0,94.0,2026-10-22,False,False,6,NEUTRAL,3.99,53.6,2.92,30.2,,,,2026-07-20T07:18:05.019408,OMXSTO,55.2,3.0,5.0,0.0,1.0,3.88,3.0,0.0,CONFIRMED_UPTREND,0,
RMV.L,RIGHTMOVE PLC ORD 0.1P,61.0,⭐⭐ GOOD,🟡 Good,60.0,50.0,50.0,100.0,55.0,,,,,,,0,,,0,{'profit_margin_pct': 51.1},{},"{'rs_3m': -5.2, 'rs_6m': -16.7}","{'roe_pct': 266.1, 'debt_to_equity': 0.09, 'current_ratio': 1.89, 'operating_margin_pct': 66.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 22.3}",452.3,3349658112,Communication Services,Internet Content & Information,,,False,827.0,-45.3,1,False,553.24,765.0,404.0,17,hold,22.3,671.0,48.4,470.0,3.9,5.74,0.26,2.36,36.2,0.11,1.52,,,,6.7,11.0,2026-07-31,False,True,6,NEUTRAL,8.56,637.5,0.8,27.9,,,,2026-07-20T07:19:02.258689,FTSE100,54.4,6.0,5.0,0.0,3.0,2.79,1.0,0.0,CONFIRMED_UPTREND,0,
LR.PA,LEGRAND,70.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,80.0,70.0,56.0,75.0,65.0,,,,,14.2,False,0,11.4,True,1,"{'eps_growth_yoy': 14.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': 11.4, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -12.8, 'rs_6m': 2.6}","{'roe_pct': 16.9, 'debt_to_equity': 0.85, 'current_ratio': 1.96, 'operating_margin_pct': 19.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.0}",135.6,35545657344,Industrials,Electrical Equipment & Parts,,,False,166.95,-18.8,4,False,162.68,200.0,114.0,19,buy,20.0,99.71,-26.5,67.07,-50.5,3.2,4.34,1.76,45.3,2.38,1.91,True,-0.43,11.6,9.7,9.0,2026-07-29,False,True,6,NEUTRAL,4.64,45.7,1.49,26.9,,,,2026-07-20T07:18:40.698473,CAC40,52.2,3.0,5.0,3.0,3.0,2.5,1.0,0.0,CONFIRMED_UPTREND,0,
EXPN.L,EXPERIAN PLC ORD USD0.10,51.8,⭐ AVERAGE,🟡 Average,55.0,50.0,30.0,65.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 17.8},{},"{'rs_3m': -10.2, 'rs_6m': -22.4}","{'roe_pct': 28.3, 'debt_to_equity': 1.0, 'current_ratio': 0.85, 'operating_margin_pct': 25.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 35.4}",2760.768,24433846272,Industrials,Consulting Services,,,False,4096.0,-32.6,1,False,3738.89,4694.31,2354.41,17,buy,35.4,3390.0,22.8,2864.0,3.7,3.73,1.03,1.91,39.8,0.52,1.38,,,,23.1,121.0,2026-11-18,False,False,9,STRONG,7.32,646.3,0.7,21.5,,,,2026-07-20T07:18:08.118180,FTSE100,43.7,3.0,5.0,0.0,5.0,4.42,3.0,0.0,CONFIRMED_UPTREND,-8,RELIABLE/AVOID (-8)
AUTO.L,AUTOTRADER GROUP PLC ORD 1P,59.0,⭐ AVERAGE,🟡 Average,60.0,50.0,50.0,90.0,50.0,,,,,,,0,,,0,{'profit_margin_pct': 47.1},{},"{'rs_3m': -7.0, 'rs_6m': -18.2}","{'roe_pct': 60.2, 'debt_to_equity': 0.52, 'current_ratio': 1.73, 'operating_margin_pct': 62.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 12.9}",501.2,3929541632,Communication Services,Internet Content & Information,,,False,844.4,-40.6,1,False,566.0,800.0,410.0,17,hold,12.9,500.0,-0.2,340.0,-32.2,6.2,0.31,2.33,32.0,0.12,0.99,,,,2.0,108.0,2026-11-05,False,False,5,NEUTRAL,9.3,332.4,2.23,21.2,,,,2026-07-20T07:18:11.504086,FTSE100,53.6,6.0,5.0,0.0,1.0,1.61,0.0,0.0,CONFIRMED_UPTREND,3,MIXED/BUY (+3)
