ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-31
ABT,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-31
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 6/6) | Piotroski fuerte (7.0/9),2026-08-31
AJG,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-31
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-08-31
ASAZY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-31
ATLKY,CAUTION,-14,Thesis drift MEDIUM: FCF yield cayó 19.6pp (22.2%→2.6%) | Señal salida MEDIUM: Score cayó 23pts (59 → 35),2026-08-31
AUTO.L,BEST,5,Mejor FCF en Communication Services (5.9% vs media sector 6.4%),2026-08-31
AXP,CONFIRM,13,Smart money: 1 HF + 0 insiders (conv 36) | Mejor FCF en Financial Services (7.1% vs media sector 5.3%),2026-08-31
BR,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Technology (5.6% vs media sector 4.5%),2026-08-31
BRO,BEST,5,Mejor FCF en Financial Services (6.7% vs media sector 5.3%),2026-08-31
CB,CAUTION,-1,Thesis drift MEDIUM: Score cayó 17pts en 48d (49→32) | Mejor FCF en Financial Services (8.0% vs media sector 5.3%),2026-08-31
CBOE,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-31
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 17/18) | Piotroski fuerte (7.0/9),2026-08-31
CHD,WATCH,3,Piotroski fuerte (7.0/9),2026-08-31
CLPBY,CAUTION,2,Thesis drift MEDIUM: FCF yield cayó 24.4pp (28.9%→4.5%) | Piotroski fuerte (7.0/9) | Mejor FCF en Healthcare (4.5% vs media sector 3.4%),2026-08-31
CME,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-31
CNI,WATCH,3,Piotroski fuerte (7.0/9),2026-08-31
COST,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-31
CPRT,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-31
CSU.TO,BEST,5,Mejor FCF en Technology (5.8% vs media sector 4.5%),2026-08-31
CTAS,CAUTION,-8,Señal salida MEDIUM: Score cayó 23pts (56 → 33) | Caro vs peers en Industrials (FCF rank 29/29) | Piotroski fuerte (8.0/9),2026-08-31
DBOEY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-31
ETN,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-31
EXPN.L,WATCH,0,Caro vs peers en Industrials (FCF rank 25/29) | Piotroski fuerte (9.0/9),2026-08-31
FICO,WATCH,6,Caro vs peers en Technology (FCF rank 15/18) | Short squeeze MEDIUM: 10.0% short · Short moderado (10.0% del float); Piotroski 7/9 — calidad mejorando | Piotroski fuerte (7.0/9),2026-08-31
HEI,REVISION_UP,8,Caro vs peers en Industrials (FCF rank 28/29) | Piotroski fuerte (8.0/9) | EPS revision STRONG_UP: EPS consensus ↑5.7% (7.86→8.31); Revenue estimate ↑5.6%,2026-08-31
ICE,CAUTION,-11,"Thesis drift MEDIUM: Upside analistas cayó 16pp (30%→14%) | Señal salida MEDIUM: Score cayó 51pts (87 → 36) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-08-31
IDXX,WATCH,0,Caro vs peers en Healthcare (FCF rank 10/11) | Piotroski fuerte (8.0/9),2026-08-31
INTU,CAUTION,2,"Thesis drift MEDIUM: Margen op. cayó 29.4pp (47.0%→17.6%) | Señal salida MEDIUM: Score cayó 32pts (77 → 45) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Piotroski fuerte (9.0/9) | Mejor FCF en Technology (6.6% vs media sector 4.5%) | EPS revision STRONG_UP: EPS consensus ↑7.9% (30.37→32.78)",2026-08-31
ISRG,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-31
ITRK.L,BEST,5,Mejor FCF en Industrials (5.1% vs media sector 3.2%),2026-08-31
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-08-31
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 8/8) | Smart money: 1 HF + 0 insiders (conv 30) | Piotroski fuerte (7.0/9),2026-08-31
MA,AVOID,-12,Thesis drift HIGH (48d): Score cayó 21pts en 48d (85→64) | Caro vs peers en Financial Services (FCF rank 15/18) | Piotroski fuerte (9.0/9),2026-08-31
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 17/18) | Smart money: 1 HF + 0 insiders (conv 34) | Piotroski fuerte (8.0/9),2026-08-31
MRSH,CAUTION,-6,Thesis drift MEDIUM: Score cayó 15pts en 48d (48→33),2026-08-31
MSCI,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-31
