ticker,data_quality,thesis_verdict,reasoning,confidence,score_adjustment,validated_at
RSG,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre en la proyección. Aunque el histórico no está disponible, las proyecciones futuras sugieren un crecimiento estable. Sin embargo, la falta de consenso y la ausencia de histórico hacen que la calidad del dato sea mixta. La tesis de sobrevaloración parece tener fundamentos sólidos dado el precio actual y el resultado del modelo, que sugiere un precio de compra más bajo.",70,-5,2026-06-09T08:20:49+00:00
FAST,MIXED,BUY,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, pero la tendencia de crecimiento y el margen de seguridad sugieren una tesis BUY. La empresa presenta un crecimiento proyectado en FCF y un ROIC no disponible, lo que podría ser un punto de atención.",70,3,2026-06-09T08:20:49+00:00
MSI,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la coherencia en el flujo de caja libre (FCF) y un histórico de al menos 3 años, lo que permite una evaluación razonable. Sin embargo, la tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo, que sugiere un precio de compra significativamente más bajo para alcanzar el retorno anual objetivo del 15%. La falta de red flags detectadas también respalda la confiabilidad del análisis.",80,-8,2026-06-09T08:20:49+00:00
CB,UNRELIABLE,INSUFFICIENT,"No se proporcionan datos históricos de FCF, lo que hace imposible evaluar la coherencia y tendencia de los flujos de efectivo. Además, no hay proyecciones de FCF forward, lo que limita la capacidad de evaluar la tesis de valoración.",0,0,2026-06-09T08:20:49+00:00
CHD,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso y el histórico no está disponible, lo que genera dudas sobre la fiabilidad del modelo. La tesis OVERVALUED parece correcta debido a la gran diferencia entre el precio actual y el precio de compra calculado, lo que sugiere que la acción está sobrevalorada.",70,-5,2026-06-09T08:20:49+00:00
ROP,MIXED,AVOID,"El dato de flujo de caja libre (FCF) es volátil y solo se proporcionan proyecciones hacia adelante sin consenso, lo que genera dudas sobre la fiabilidad del dato. La tesis de sobrevaloración se basa en un modelo que podría ser sensible a estas proyecciones y supuestos de valoración, por lo que se debe tener precaución.",60,-5,2026-06-09T08:20:49+00:00
CBOE,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la coherencia en el flujo de caja libre (FCF) y la ausencia de red flags significativos. Sin embargo, la tesis de sobrevaloración parece correcta considerando el upside negativo y la falta de margen de seguridad en relación con el precio actual.",80,-8,2026-06-09T08:20:49+00:00
7741.T,MIXED,WATCH,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, lo que genera incertidumbre. La tesis HOLD parece razonable considerando el upside negativo y la margen de seguridad también negativa, pero es importante esperar un mejor precio o más información para tomar una decisión informada.",60,0,2026-06-09T08:20:49+00:00
ISRG,MIXED,WATCH,"El dato de FCF forward no cuenta con consenso y el histórico no está disponible, lo que introduce incertidumbre. Sin embargo, la empresa opera en un sector con potencial de crecimiento y el modelo sugiere un precio de compra razonable. La tesis HOLD podría ser correcta, pero es prudente esperar un mejor precio o más información.",60,0,2026-06-09T08:20:49+00:00
BRK-B,UNRELIABLE,INSUFFICIENT,"No hay datos históricos de FCF disponibles, lo que hace imposible evaluar la calidad del dato subyacente y la tesis implícita. La falta de información sobre el flujo de caja libre y otros indicadores financieros clave impide tomar una decisión informada.",0,0,2026-06-09T08:20:49+00:00
CNI,MIXED,BUY,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre. Sin embargo, la proyección de crecimiento y el margen de seguridad sugieren una oportunidad de inversión atractiva. La falta de red flags detectadas también respalda la tesis de compra.",70,3,2026-06-09T08:20:49+00:00
SYK,MIXED,WATCH,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, lo que genera incertidumbre. La tesis HOLD parece razonable considerando el upside limitado y la margen de seguridad negativa, pero es importante esperar un mejor precio o más información para tomar una decisión informada.",60,0,2026-06-09T08:20:49+00:00
ERIE,MIXED,INSUFFICIENT,"El dato subyacente presenta cierta volatilidad en el FCF histórico y no hay proyecciones forward disponibles, lo que genera incertidumbre. La cobertura de analistas es baja, lo que también puede afectar la calidad de la información. Sin embargo, el histórico de FCF es coherente y el ROIC es alto, lo que sugiere una empresa sólida.",60,0,2026-06-09T08:20:49+00:00
MSFT,MIXED,BUY,"El dato subyacente es mixto debido a la caída del FCF en el último año, pero la tendencia histórica y las proyecciones forward son sólidas. La tesis BUY se ve respaldada por el upside sólido y la margen de seguridad, aunque es importante monitorear la evolución del FCF.",80,3,2026-06-09T08:20:49+00:00
AUTO.L,MIXED,AVOID,"El dato de FCF es coherente en general, pero la caída en el último año y la proyección de crecimiento futuro generan dudas. La tesis OVERVALUED parece correcta debido a la diferencia significativa entre el precio actual y el precio de compra calculado, lo que sugiere una sobrevaloración.",70,-5,2026-06-09T08:20:49+00:00
RELX,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la consistencia en el flujo de caja libre (FCF) y un histórico de al menos 3 años. Sin embargo, la tesis implícita de sobrevaloración parece correcta considerando el margen de seguridad negativo y el upside vs precio actual también negativo, lo que sugiere que el precio actual puede estar por encima del valor justo.",80,-8,2026-06-09T08:20:49+00:00
AJG,MIXED,AVOID,"El dato subyacente presenta algunas inconsistencias, como la caída del FCF en el último año y el apalancamiento moderado, lo que genera dudas sobre la fiabilidad del modelo. Además, la tesis OVERVALUED parece correcta debido a la sobrevaloración y los red flags detectados.",70,-5,2026-06-09T08:20:49+00:00
LRLCY,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la coherencia en el flujo de caja libre (FCF) y un histórico de al menos 3 años. Sin embargo, la tesis implícita de sobrevaloración parece correcta considerando el bajo NTM FCF yield y el precio actual en comparación con el precio de compra calculado para un retorno anual del 15%.",80,-8,2026-06-09T08:20:49+00:00
CP,MIXED,BUY,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, pero la tendencia de crecimiento y el margen de seguridad sugieren una tesis BUY sólida. La empresa presenta un perfil atractivo con un ROIC no disponible, pero con un upside significativo y una margen de seguridad razonable.",70,3,2026-06-09T08:20:49+00:00
ZTS,MIXED,WATCH,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre en la proyección. Sin embargo, la empresa tiene un historial de crecimiento y el modelo de valoración sugiere que el precio actual está cerca del valor justo. La tesis WATCH parece adecuada dado el margen de seguridad y el upside potencial.",60,0,2026-06-09T08:20:49+00:00
NOW,RELIABLE,WATCH,"El dato subyacente parece fiable debido a la consistencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. La tesis HOLD podría ser correcta considerando el upside negativo y la margen de seguridad también negativa, lo que sugiere que el precio actual podría estar cerca del valor justo, pero no necesariamente sobrevalorado.",80,2,2026-06-09T08:20:49+00:00
INTU,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre en la proyección. Además, la falta de histórico de FCF y el ROIC desconocido limitan la confiabilidad del modelo. La tesis OVERVALUED parece plausible dada la diferencia significativa entre el precio actual y el precio de compra calculado.",60,-5,2026-06-09T08:20:49+00:00
SPGI,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre en la proyección. Además, la falta de histórico de FCF y el ROIC desconocido limitan la confiabilidad del modelo. La tesis OVERVALUED parece tener fundamentos sólidos dado el precio actual y el cálculo del precio de compra para un retorno anual del 15.0%.",60,-5,2026-06-09T08:20:49+00:00
LSEG.L,MIXED,WATCH,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, lo que genera incertidumbre. La tesis BUY se basa en una proyección de crecimiento del FCF, pero la falta de datos históricos y la ausencia de consenso en las proyecciones futuras generan dudas sobre la fiabilidad de la valoración.",60,0,2026-06-09T08:20:49+00:00
CME,MIXED,AVOID,"El dato de FCF histórico y forward parece coherente, pero la volatilidad en el FCF de 2022 y la falta de contexto sobre este cambio pueden generar dudas. La tesis OVERVALUED parece correcta debido al margen de seguridad negativo y el upside vs precio actual también negativo.",70,-5,2026-06-09T08:20:49+00:00
FICO,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre en la proyección. Además, la falta de histórico de FCF y el ROIC último año no disponible limitan la confiabilidad del modelo. La tesis OVERVALUED parece plausible dada la gran brecha entre el precio actual y el precio de compra calculado.",60,-5,2026-06-09T08:20:49+00:00
ITW,MIXED,AVOID,"El dato de FCF histórico y forward parece coherente, pero la caída de FCF en los últimos tres años consecutivos es un red flag significativo. Además, la proyección de FCF para 2029 parece anormalmente alta en comparación con los años anteriores. La tesis OVERVALUED parece correcta debido a la sobrevaloración y los red flags detectados.",70,-5,2026-06-09T08:20:49+00:00
DHR,MIXED,BUY,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, pero la tendencia de crecimiento y el margen de seguridad sugieren una tesis BUY sólida. La empresa presenta un perfil de crecimiento estable y una valoración razonable.",70,3,2026-06-09T08:20:49+00:00
ETN,MIXED,WATCH,"El dato subyacente es mixto debido a la falta de histórico de FCF y a que las proyecciones forward no tienen consenso, lo que introduce incertidumbre. La tesis HOLD parece razonable considerando el upside limitado y la margen de seguridad negativa, pero es importante esperar un mejor precio o más información para tomar una decisión informada.",60,0,2026-06-09T08:20:49+00:00
CSU.TO,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso y el histórico no está disponible, lo que genera dudas sobre la fiabilidad del modelo. Además, la tesis OVERVALUED se basa en una proyección de crecimiento del FCF que puede no ser realista. La falta de información histórica y la ausencia de consenso en las proyecciones futuras reducen la confianza en el modelo.",60,-5,2026-06-09T08:20:49+00:00
CLPBY,MIXED,BUY,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre. Sin embargo, la proyección de crecimiento y el margen de seguridad sugieren una oportunidad atractiva. La falta de red flags y el ROIC no disponible no permiten una evaluación completa.",70,3,2026-06-09T08:20:49+00:00
V,MIXED,BUY,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre. Sin embargo, la proyección de crecimiento y el margen de seguridad sugieren una oportunidad de inversión atractiva. La falta de red flags detectadas y el histórico de la empresa respaldan la tesis de compra.",70,3,2026-06-09T08:20:49+00:00
BRO,MIXED,WATCH,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, lo que genera incertidumbre. La tesis HOLD parece razonable considerando el upside negativo y la margen de seguridad negativa, pero es importante esperar un mejor precio o más información para tomar una decisión informada.",60,0,2026-06-09T08:20:49+00:00
PGR,RELIABLE,BUY,"El dato subyacente parece fiable debido a la coherencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. La tesis de compra se ve respaldada por el upside sólido y la margen de seguridad del 50.2%, lo que sugiere un potencial de crecimiento atractivo.",80,8,2026-06-09T08:20:49+00:00
