ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
V,Visa Inc.,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,368.64,2688100.0,0.2,8,6,2026-09-09,2026-09-11,1,14,2234116.0,453984.0,🟢,"[{'type': 'CALL', 'strike': 350.0, 'volume': 544.0, 'oi': 0, 'vol_oi_ratio': 544.0, 'last_price': 19.23, 'premium': 1046112.0000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 352.5, 'volume': 539.0, 'oi': 0, 'vol_oi_ratio': 539.0, 'last_price': 16.85, 'premium': 908215.0000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 370.0, 'volume': 362.0, 'oi': 0, 'vol_oi_ratio': 362.0, 'last_price': 2.55, 'premium': 92309.99999999999, 'itm': False, 'implied_volatility': 0.015634843750000002}]","[{'type': 'PUT', 'strike': 375.0, 'volume': 298.0, 'oi': 0, 'vol_oi_ratio': 298.0, 'last_price': 6.85, 'premium': 204130.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 372.5, 'volume': 163.0, 'oi': 0, 'vol_oi_ratio': 163.0, 'last_price': 4.9, 'premium': 79870.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 370.0, 'volume': 178.0, 'oi': 0, 'vol_oi_ratio': 178.0, 'last_price': 3.5, 'premium': 62300.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
COST,Costco Wholesale Corporation,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,910.18,2065677.0,1.67,10,10,2026-09-09,2026-09-11,1,20,773335.0,1292342.0,🟡,"[{'type': 'CALL', 'strike': 910.0, 'volume': 286.0, 'oi': 0, 'vol_oi_ratio': 286.0, 'last_price': 7.5, 'premium': 214500.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 915.0, 'volume': 362.0, 'oi': 0, 'vol_oi_ratio': 362.0, 'last_price': 5.4, 'premium': 195480.00000000003, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 922.5, 'volume': 295.0, 'oi': 0, 'vol_oi_ratio': 295.0, 'last_price': 3.05, 'premium': 89975.0, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 910.0, 'volume': 652.0, 'oi': 0, 'vol_oi_ratio': 652.0, 'last_price': 6.81, 'premium': 444012.0, 'itm': False, 'implied_volatility': 0.000986552734375}, {'type': 'PUT', 'strike': 925.0, 'volume': 110.0, 'oi': 0, 'vol_oi_ratio': 110.0, 'last_price': 16.63, 'premium': 182930.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 920.0, 'volume': 120.0, 'oi': 0, 'vol_oi_ratio': 120.0, 'last_price': 12.81, 'premium': 153720.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
MSFT,Microsoft Corporation,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,493.95,15286146.0,0.48,12,12,2026-09-09,2026-09-09,-1,24,10340288.0,4945858.0,🟢,"[{'type': 'CALL', 'strike': 492.5, 'volume': 6210.0, 'oi': 0, 'vol_oi_ratio': 6210.0, 'last_price': 3.51, 'premium': 2179710.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 495.0, 'volume': 9196.0, 'oi': 0, 'vol_oi_ratio': 9196.0, 'last_price': 2.37, 'premium': 2179452.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 490.0, 'volume': 3678.0, 'oi': 0, 'vol_oi_ratio': 3678.0, 'last_price': 5.26, 'premium': 1934628.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 490.0, 'volume': 11425.0, 'oi': 0, 'vol_oi_ratio': 11425.0, 'last_price': 1.32, 'premium': 1508100.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 492.5, 'volume': 5834.0, 'oi': 0, 'vol_oi_ratio': 5834.0, 'last_price': 2.21, 'premium': 1289314.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 495.0, 'volume': 1067.0, 'oi': 0, 'vol_oi_ratio': 1067.0, 'last_price': 3.7, 'premium': 394790.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
WMT,Walmart Inc.,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,106.05,2144599.0,1.11,9,8,2026-09-09,2026-09-11,1,17,1017060.0,1127539.0,🟡,"[{'type': 'CALL', 'strike': 106.0, 'volume': 3412.0, 'oi': 0, 'vol_oi_ratio': 3412.0, 'last_price': 1.02, 'premium': 348024.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 103.0, 'volume': 527.0, 'oi': 0, 'vol_oi_ratio': 527.0, 'last_price': 3.14, 'premium': 165478.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 107.0, 'volume': 2148.0, 'oi': 0, 'vol_oi_ratio': 2148.0, 'last_price': 0.61, 'premium': 131028.0, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 106.0, 'volume': 4485.0, 'oi': 0, 'vol_oi_ratio': 4485.0, 'last_price': 0.9, 'premium': 403650.0, 'itm': False, 'implied_volatility': 0.00196310546875}, {'type': 'PUT', 'strike': 109.0, 'volume': 745.0, 'oi': 0, 'vol_oi_ratio': 745.0, 'last_price': 3.1, 'premium': 230950.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 105.0, 'volume': 3036.0, 'oi': 0, 'vol_oi_ratio': 3036.0, 'last_price': 0.51, 'premium': 154836.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
INTU,Intuit Inc.,NEUTRAL,90,🔥🔥🔥 WHALE ACTIVITY,318.93,997960.0,1.73,5,6,2026-09-09,2026-09-11,1,11,365254.0,632706.0,🟡,"[{'type': 'CALL', 'strike': 315.0, 'volume': 215.0, 'oi': 0, 'vol_oi_ratio': 215.0, 'last_price': 8.0, 'premium': 172000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 320.0, 'volume': 195.0, 'oi': 0, 'vol_oi_ratio': 195.0, 'last_price': 5.56, 'premium': 108419.99999999999, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'CALL', 'strike': 325.0, 'volume': 170.0, 'oi': 0, 'vol_oi_ratio': 170.0, 'last_price': 3.05, 'premium': 51850.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 370.0, 'volume': 140.0, 'oi': 0, 'vol_oi_ratio': 140.0, 'last_price': 23.15, 'premium': 324100.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 320.0, 'volume': 169.0, 'oi': 0, 'vol_oi_ratio': 169.0, 'last_price': 7.15, 'premium': 120835.00000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 310.0, 'volume': 239.0, 'oi': 0, 'vol_oi_ratio': 239.0, 'last_price': 2.44, 'premium': 58316.0, 'itm': False, 'implied_volatility': 0.062509375}]"
BR,"Broadridge Financial Solutions, Inc.",BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,168.62,1554800.0,0.0,1,0,2026-09-09,2026-09-18,8,1,1554800.0,0.0,🟢,"[{'type': 'CALL', 'strike': 145.0, 'volume': 460, 'oi': 0, 'vol_oi_ratio': 460, 'last_price': 33.8, 'premium': 1554799.9999999998, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]",[]
CPRT,"Copart, Inc.",BEARISH,70,🔥🔥 STRONG FLOW,32.6,385992.0,2.61,2,3,2026-09-09,2026-09-18,8,5,106812.0,279180.0,🔴,"[{'type': 'CALL', 'strike': 32.5, 'volume': 739.0, 'oi': 0, 'vol_oi_ratio': 739.0, 'last_price': 1.3, 'premium': 96070.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 35.0, 'volume': 262.0, 'oi': 0, 'vol_oi_ratio': 262.0, 'last_price': 0.41, 'premium': 10741.999999999998, 'itm': False, 'implied_volatility': 0.12500875}]","[{'type': 'PUT', 'strike': 47.5, 'volume': 105.0, 'oi': 0, 'vol_oi_ratio': 105.0, 'last_price': 12.8, 'premium': 134400.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 45.0, 'volume': 105.0, 'oi': 0, 'vol_oi_ratio': 105.0, 'last_price': 10.3, 'premium': 108150.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 32.5, 'volume': 333.0, 'oi': 0, 'vol_oi_ratio': 333.0, 'last_price': 1.1, 'premium': 36630.0, 'itm': False, 'implied_volatility': 0.007822421875}]"
PG,The Procter & Gamble Company,BULLISH,70,🔥🔥 STRONG FLOW,145.58,352292.0,0.3,3,2,2026-09-09,2026-09-11,1,5,271121.0,81171.0,🟢,"[{'type': 'CALL', 'strike': 145.0, 'volume': 946.0, 'oi': 0, 'vol_oi_ratio': 946.0, 'last_price': 1.59, 'premium': 150414.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 146.0, 'volume': 790.0, 'oi': 0, 'vol_oi_ratio': 790.0, 'last_price': 1.12, 'premium': 88480.0, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'CALL', 'strike': 148.0, 'volume': 871.0, 'oi': 0, 'vol_oi_ratio': 871.0, 'last_price': 0.37, 'premium': 32227.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 145.0, 'volume': 537.0, 'oi': 0, 'vol_oi_ratio': 537.0, 'last_price': 0.8, 'premium': 42960.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 144.0, 'volume': 813.0, 'oi': 0, 'vol_oi_ratio': 813.0, 'last_price': 0.47, 'premium': 38210.99999999999, 'itm': False, 'implied_volatility': 0.0312596875}]"
SYK,Stryker Corporation,NEUTRAL,70,🔥🔥 STRONG FLOW,276.43,425438.0,1.93,3,2,2026-09-09,2026-09-18,8,5,145230.0,280208.0,🟡,"[{'type': 'CALL', 'strike': 280.0, 'volume': 135.0, 'oi': 0, 'vol_oi_ratio': 135.0, 'last_price': 5.0, 'premium': 67500.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 300.0, 'volume': 438.0, 'oi': 0, 'vol_oi_ratio': 438.0, 'last_price': 0.95, 'premium': 41610.0, 'itm': False, 'implied_volatility': 0.12500875}, {'type': 'CALL', 'strike': 290.0, 'volume': 168.0, 'oi': 0, 'vol_oi_ratio': 168.0, 'last_price': 2.15, 'premium': 36120.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 290.0, 'volume': 142.0, 'oi': 0, 'vol_oi_ratio': 142.0, 'last_price': 15.8, 'premium': 224360.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 270.0, 'volume': 156.0, 'oi': 0, 'vol_oi_ratio': 156.0, 'last_price': 3.58, 'premium': 55848.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
TMO,Thermo Fisher Scientific Inc.,BEARISH,70,🔥🔥 STRONG FLOW,603.02,303231.0,2.46,3,2,2026-09-09,2026-09-11,1,5,87681.0,215550.0,🔴,"[{'type': 'CALL', 'strike': 630.0, 'volume': 509.0, 'oi': 0, 'vol_oi_ratio': 509.0, 'last_price': 1.05, 'premium': 53445.00000000001, 'itm': False, 'implied_volatility': 0.12500875}, {'type': 'CALL', 'strike': 655.0, 'volume': 493.0, 'oi': 0, 'vol_oi_ratio': 493.0, 'last_price': 0.42, 'premium': 20706.0, 'itm': False, 'implied_volatility': 0.2500075}, {'type': 'CALL', 'strike': 690.0, 'volume': 246.0, 'oi': 0, 'vol_oi_ratio': 246.0, 'last_price': 0.55, 'premium': 13530.000000000002, 'itm': False, 'implied_volatility': 0.2500075}]","[{'type': 'PUT', 'strike': 602.5, 'volume': 315.0, 'oi': 0, 'vol_oi_ratio': 315.0, 'last_price': 6.2, 'premium': 195300.0, 'itm': False, 'implied_volatility': 0.0039162109375}, {'type': 'PUT', 'strike': 575.0, 'volume': 270.0, 'oi': 0, 'vol_oi_ratio': 270.0, 'last_price': 0.75, 'premium': 20250.0, 'itm': False, 'implied_volatility': 0.12500875}]"
