ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ADP,BEST,14,"Opciones TIER2 (q=45): VALUE weak (53pts), FCF 5.4% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (5.4% vs media sector 4.2%)",2026-06-01
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 5/5) | Piotroski fuerte (7.0/9),2026-06-01
AJG,WATCH,-3,Caro vs peers en Financial Services (FCF rank 12/12),2026-06-01
AON,CAUTION,2,Thesis drift MEDIUM: Score cayó 29pts en 48d (73→44) | Piotroski fuerte (8.0/9) | Mejor FCF en Financial Services (4.9% vs media sector 4.6%),2026-06-01
ASAZY,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (43.8% vs media sector 5.6%),2026-06-01
AUTO.L,CAUTION,0,Señal salida MEDIUM: Score cayó 18pts (65 → 47) | Piotroski fuerte (8.0/9) | Mejor FCF en Communication Services (6.9% vs media sector 7.0%),2026-06-01
AZO,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑6.1% (213.55→226.58),2026-06-01
BR,CAUTION,-6,"Thesis drift MEDIUM: Score cayó 52pts en 48d (78→27) | Señal salida MEDIUM: Score cayó 47pts (73 → 27) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.9% vs media sector 4.2%)",2026-06-01
BRK-B,BEST,5,Mejor FCF en Financial Services (6.0% vs media sector 4.6%),2026-06-01
BRO,BEST,5,Mejor FCF en Financial Services (7.9% vs media sector 4.6%),2026-06-01
CLPBY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-01
CME,CAUTION,-9,Thesis drift MEDIUM: Score cayó 16pts en 48d (43→27) | Caro vs peers en Financial Services (FCF rank 11/12),2026-06-01
COST,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓9.8% (38.45→34.67); Revenue estimate ↑2.4%,2026-06-01
CSU.TO,WATCH,3,Piotroski fuerte (7.0/9),2026-06-01
DHR,CAUTION,-6,Thesis drift MEDIUM: Score cayó 14pts en 48d (40→26),2026-06-01
EXPN.L,CAUTION,-6,Thesis drift MEDIUM: Score cayó 25pts en 48d (70→45),2026-06-01
G24.DE,EXIT,-15,Señal salida HIGH: Score cayó 29pts (73 → 44),2026-06-01
HEI,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑6.1% (7.11→7.54); Revenue estimate ↑5.1%,2026-06-01
HESAY,CAUTION,-6,Thesis drift MEDIUM: Score cayó 14pts en 48d (52→38) | Caro vs peers en Consumer Cyclical (FCF rank 7/8) | Piotroski fuerte (8.0/9),2026-06-01
ICE,WATCH,3,Piotroski fuerte (8.0/9),2026-06-01
INTU,CAUTION,8,"Thesis drift MEDIUM: Score cayó 28pts en 48d (61→33) | Señal salida MEDIUM: Score cayó 34pts (67 → 33) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Opciones TIER2 (q=45): VALUE weak (33pts), FCF 6.1% | Piotroski fuerte (9.0/9) | Mejor FCF en Technology (6.1% vs media sector 4.2%) | EPS revision STRONG_UP: EPS consensus ↑6.3% (28.28→30.05)",2026-06-01
ITRK.L,CAUTION,-6,Thesis drift MEDIUM: Score cayó 19pts en 48d (54→35),2026-06-01
JKHY,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 46pts en 48d (74→28) | Señal salida MEDIUM: Score cayó 45pts (73 → 28) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Piotroski fuerte (9.0/9)",2026-06-01
JNJ,CAUTION,-9,Thesis drift MEDIUM: Score cayó 14pts en 48d (52→38) | Caro vs peers en Healthcare (FCF rank 8/9),2026-06-01
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 6/6) | Smart money: 1 HF + 0 insiders (conv 34) | Piotroski fuerte (7.0/9),2026-06-01
LSEG.L,CAUTION,-3,Thesis drift MEDIUM: Score cayó 11pts en 48d (48→38) | Piotroski fuerte (7.0/9),2026-06-01
MA,CONFIRM,17,"Smart money: 1 HF + 0 insiders (conv 36) | Opciones TIER2 (q=50): VALUE strong (70pts), DIRECTIONAL (100% puts) | Piotroski fuerte (9.0/9)",2026-06-01
MSFT,WATCH,-3,Caro vs peers en Technology (FCF rank 17/18),2026-06-01
NDAQ,CAUTION,-6,Thesis drift MEDIUM: Score cayó 18pts en 48d (66→48) | Caro vs peers en Financial Services (FCF rank 10/12) | Piotroski fuerte (9.0/9),2026-06-01
NDSN,CAUTION,-3,Thesis drift MEDIUM: Score cayó 36pts en 48d (59→23) | Piotroski fuerte (7.0/9),2026-06-01
OTIS,BEST,5,Mejor FCF en Industrials (6.2% vs media sector 5.6%),2026-06-01
RACE,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑14.7% (12.93→14.83); Analistas: +11 (0→11),2026-06-01
RELX,CAUTION,-19,Thesis drift MEDIUM: Score cayó 31pts en 48d (62→31) | Señal salida MEDIUM: Score cayó 34pts (65 → 31) | EPS revision STRONG_DOWN: EPS consensus ↓11.9% (2.22→1.96); Analistas: -3 (3→0) | Piotroski fuerte (7.0/9),2026-06-01
ROP,CAUTION,-1,Thesis drift MEDIUM: Score cayó 19pts en 48d (55→35) | Mejor FCF en Technology (6.7% vs media sector 4.2%),2026-06-01
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 26pts en 48d (63→37) | Señal salida MEDIUM: Score cayó 30pts (67 → 37) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-06-01
SBGSY,CAUTION,-9,Thesis drift MEDIUM: Score cayó 22pts en 48d (46→24) | Caro vs peers en Industrials (FCF rank 21/22),2026-06-01
SPGI,CAUTION,-3,Thesis drift MEDIUM: Score cayó 25pts en 48d (59→33) | Piotroski fuerte (7.0/9),2026-06-01
SXYAY,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓58.0% (6.05→2.54),2026-06-01
TNE.AX,WATCH,-3,Caro vs peers en Technology (FCF rank 16/18),2026-06-01
TW,CAUTION,-3,Thesis drift MEDIUM: Score cayó 34pts en 48d (57→23) | Piotroski fuerte (8.0/9),2026-06-01
V,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-01
VLTO,CAUTION,-6,Thesis drift MEDIUM: Score cayó 31pts en 48d (56→25),2026-06-01
VRSN,CAUTION,-6,"Thesis drift MEDIUM: Score cayó 28pts en 48d (54→26) | Señal salida MEDIUM: Score cayó 43pts (69 → 26) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Caro vs peers en Technology (FCF rank 15/18) | Smart money: 1 HF + 0 insiders (conv 23) | Piotroski fuerte (8.0/9)",2026-06-01
WM,CAUTION,-6,Thesis drift MEDIUM: Score cayó 14pts en 48d (56→42) | Caro vs peers en Industrials (FCF rank 20/22) | Piotroski fuerte (8.0/9),2026-06-01
WTKWY,EXIT,-13,Thesis drift MEDIUM: Score cayó 28pts en 48d (58→30) | Señal salida HIGH: Score cayó 41pts (71 → 30) | Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (6.2% vs media sector 5.6%),2026-06-01
ZTS,CAUTION,5,"Thesis drift MEDIUM: Score cayó 12pts en 48d (51→39) | Opciones TIER2 (q=45): VALUE weak (39pts), FCF 5.4% | Mejor FCF en Healthcare (5.4% vs media sector 5.5%)",2026-06-01
