Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,821.8,703.58,952.75,16.802637937405827,63.01737353091468,🟡,CERCA,250,2025-10-06 07:43:56
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2861.0,1861.2,2881.3,53.71803137760585,29.943729903536962,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSAF,Dow Jones U.S. Delivery Services Index,1050.3,916.9,1383.0,14.549023884829316,25.055679287305125,🟡,CERCA,250,2025-10-06 07:43:56
DJUSAG,Dow Jones U.S. Asset Managers Index,400.32,273.77,426.58,46.22493333820361,62.89436189700794,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1708.53,913.78,1730.58,86.97388868217733,36.577545918921906,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSAL,Dow Jones U.S. Aluminum Index,117.86,73.62,163.19,60.092366204835635,44.729637234770706,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSAM,Dow Jones U.S. Medical Equipment Index,2935.2,2589.3,3151.1,13.358822847873927,44.6254071661238,🟡,CERCA,250,2025-10-06 07:43:56
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1603.04,845.49,1748.7,89.59893079752568,42.70867363606663,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSAR,Dow Jones U.S. Airlines Index,224.99,137.83,259.72,63.23732133787999,55.20575111551808,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSAS,Dow Jones U.S. Aerospace Index,3050.1,1883.9,3081.7,61.90349806252985,34.84995159728945,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSAT,Dow Jones U.S. Auto Parts Index,445.88,288.25,446.75,54.68516912402428,35.70290086069501,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSAU,Dow Jones U.S. Automobiles Index,1458.75,758.25,1613.6,92.3837784371909,42.88963523509906,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSAV,Dow Jones U.S. Media Agencies Index,423.61,346.44,702.93,22.275141438632957,48.46625766871165,🟡,CERCA,250,2025-10-06 07:43:56
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1214.2,962.0,1294.9,26.21621621621622,64.18835192069383,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2428.5,1876.9,2557.1,29.38888592892535,50.64516129032262,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,107.48,104.12,152.72,3.227045716480983,72.37163814180933,🟢,OPORTUNIDAD,250,2025-10-06 07:43:56
DJUSBK,Dow Jones U.S. Banks Index,771.32,521.55,799.76,47.889943437829565,52.59419394688072,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSBS,Dow Jones U.S. Basic Resources Index,448.92,274.91,456.39,63.297079044050776,46.29289648354753,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSBT,Dow Jones U.S. Biotechnology Index,2972.2,2297.4,3062.1,29.372333942717844,26.252196836555413,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSBV,Dow Jones U.S. Beverages Index,914.0,875.4,1054.94,4.409412839844645,43.63580531245206,🟢,OPORTUNIDAD,250,2025-10-06 07:43:56
DJUSCA,Dow Jones U.S. Gambling Index,671.8,513.6,786.57,30.802180685358238,72.07114918979327,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,721.08,647.09,855.73,11.434267258032115,65.84401418052907,🟡,CERCA,250,2025-10-06 07:43:56
DJUSCH,Dow Jones U.S. Chemicals Index,1961.97,1497.87,2050.51,30.98399727613212,59.08922621251393,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSCM,Dow Jones U.S. Personal Products Index,367.24,345.1,459.35,6.415531729933348,72.89051094890512,🟢,OPORTUNIDAD,250,2025-10-06 07:43:56
DJUSCN,Dow Jones U.S. Construction & Materials Index,2072.21,1484.39,2099.78,39.600105093674834,44.37986455069235,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSCP,Dow Jones U.S. Containers & Packaging Index,434.28,397.01,541.01,9.387672854588041,53.84615384615391,🟢,OPORTUNIDAD,250,2025-10-06 07:43:56
DJUSCR,Dow Jones U.S. Computer Hardware Index,13032.8,8364.8,13107.0,55.8052792654935,18.551010922612193,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2750.9,2671.9,3402.3,2.9566974811931583,44.402096236302995,🟢,OPORTUNIDAD,250,2025-10-06 07:43:56
DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,2611.86,1708.47,2654.54,52.877135682803925,41.83453096163663,🔴,FUERTE,250,2025-10-06 07:43:56
DJUSCX,Dow Jones U.S. Specialty Chemicals Index,1066.32,863.05,1205.27,23.55251723538613,57.460180800688846,🟡,CERCA,250,2025-10-06 07:43:56
