ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ADP,BEST,14,"Opciones TIER2 (q=53): VALUE (67pts), FCF 5.4% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (5.4% vs media sector 4.1%)",2026-06-02
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 6/6) | Piotroski fuerte (7.0/9),2026-06-02
AJG,WATCH,-3,Caro vs peers en Financial Services (FCF rank 11/11),2026-06-02
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-06-02
ASAZY,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (43.5% vs media sector 6.4%),2026-06-02
ATLKY,CAUTION,-1,Thesis drift MEDIUM: FCF yield cayó 4.5pp (27.5%→23.0%) | Mejor FCF en Industrials (23.0% vs media sector 6.4%),2026-06-02
AUTO.L,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Communication Services (7.0% vs media sector 7.0%),2026-06-02
AZO,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑6.1% (213.55→226.58),2026-06-02
BR,CAUTION,-6,"Thesis drift MEDIUM: Score cayó 27pts en 37d (61→35) | Señal salida MEDIUM: Score cayó 39pts (73 → 35) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.7% vs media sector 4.1%)",2026-06-02
BRO,BEST,5,Mejor FCF en Financial Services (8.0% vs media sector 5.5%),2026-06-02
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 16/18) | Piotroski fuerte (7.0/9),2026-06-02
CLPBY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-02
COST,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓9.8% (38.45→34.67); Revenue estimate ↑2.4%,2026-06-02
CTAS,WATCH,0,Caro vs peers en Industrials (FCF rank 21/22) | Piotroski fuerte (8.0/9),2026-06-02
EXPN.L,CAUTION,2,Thesis drift MEDIUM: Score cayó 11pts en 37d (62→52) | Smart money: 0 HF + 3 insiders (conv 50),2026-06-02
G24.DE,CAUTION,-14,Thesis drift MEDIUM: Score cayó 19pts en 37d (50→31) | Señal salida MEDIUM: Score cayó 21pts (73 → 52),2026-06-02
GVDNY,CAUTION,-3,Thesis drift MEDIUM: Score cayó 18pts en 37d (50→32) | Piotroski fuerte (7.0/9),2026-06-02
HEI,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑6.1% (7.11→7.54); Revenue estimate ↑5.1%,2026-06-02
HESAY,CAUTION,-6,Thesis drift MEDIUM: Score cayó 21pts en 37d (55→34) | Caro vs peers en Consumer Cyclical (FCF rank 7/8) | Piotroski fuerte (8.0/9),2026-06-02
ICE,WATCH,3,Piotroski fuerte (8.0/9),2026-06-02
INTU,CAUTION,2,"Thesis drift MEDIUM: Score cayó 11pts en 37d (49→38) | Señal salida MEDIUM: Score cayó 29pts (67 → 38) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Piotroski fuerte (9.0/9) | Mejor FCF en Technology (5.8% vs media sector 4.1%) | EPS revision STRONG_UP: EPS consensus ↑6.3% (28.28→30.05)",2026-06-02
JKHY,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 29pts en 37d (65→36) | Señal salida MEDIUM: Score cayó 37pts (73 → 36) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Piotroski fuerte (9.0/9)",2026-06-02
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 7/7) | Smart money: 1 HF + 0 insiders (conv 25) | Piotroski fuerte (7.0/9),2026-06-02
LSEG.L,CAUTION,-3,Thesis drift MEDIUM: Score cayó 17pts en 37d (48→31) | Piotroski fuerte (7.0/9),2026-06-02
MA,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 35) | Piotroski fuerte (9.0/9),2026-06-02
MSFT,WATCH,-3,Caro vs peers en Technology (FCF rank 17/18),2026-06-02
NDAQ,CAUTION,-6,Thesis drift MEDIUM: Score cayó 11pts en 37d (48→37) | Caro vs peers en Financial Services (FCF rank 10/11) | Piotroski fuerte (9.0/9),2026-06-02
OTIS,BEST,5,Mejor FCF en Industrials (6.2% vs media sector 6.4%),2026-06-02
PGR,BEST,5,Mejor FCF en Financial Services (13.9% vs media sector 5.5%),2026-06-02
RACE,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑14.7% (12.93→14.83); Analistas: +11 (0→11),2026-06-02
RELX,EXIT,-26,Thesis drift MEDIUM: Score cayó 19pts en 37d (55→36) | Señal salida HIGH: Score cayó 29pts (65 → 36) | EPS revision STRONG_DOWN: EPS consensus ↓11.9% (2.22→1.96); Analistas: -3 (3→0) | Piotroski fuerte (7.0/9),2026-06-02
ROP,BEST,11,"Opciones TIER2 (q=45): VALUE weak (43pts), FCF 6.6% | Mejor FCF en Technology (6.6% vs media sector 4.1%)",2026-06-02
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 17pts en 37d (54→38) | Señal salida MEDIUM: Score cayó 29pts (67 → 38) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-06-02
SPGI,CAUTION,-3,Thesis drift MEDIUM: Score cayó 12pts en 37d (51→38) | Piotroski fuerte (7.0/9),2026-06-02
SXYAY,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓58.0% (6.05→2.54),2026-06-02
V,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-02
VRSN,CAUTION,0,"Señal salida MEDIUM: Score cayó 26pts (69 → 43) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Caro vs peers en Technology (FCF rank 15/18) | Smart money: 1 HF + 0 insiders (conv 28) | Piotroski fuerte (8.0/9)",2026-06-02
WM,WATCH,0,Caro vs peers en Industrials (FCF rank 20/22) | Piotroski fuerte (8.0/9),2026-06-02
WTKWY,EXIT,-13,Thesis drift MEDIUM: Score cayó 33pts en 37d (66→33) | Señal salida HIGH: Score cayó 38pts (71 → 33) | Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (6.2% vs media sector 6.4%),2026-06-02
