Ticker,Insider,Title,Date,InsiderName,TradeDate,FilingDate,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2026-09-10 10:08:16,RSG,"Republic Services, Inc.",10%,"Cascade Investment, L.L.C.",2026-09-03,2026-09-08,P - Purchase,223.99,735303,115756830,164%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/RSG_d.png,reports/graphs/RSG_w.png
2026-09-10 10:08:16,GPI,Group 1 Automotive Inc,10%,"Conifer Management, L.L.C.",2026-09-03,2026-09-08,P - Purchase,289.77,140280,1362640,40%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/GPI_d.png,reports/graphs/GPI_w.png
2026-09-10 10:08:16,PAMT,Pamt Corp,"Dir, 10%",Moroun Matthew T,2026-09-03,2026-09-08,P - Purchase,9.56,3268000,16007907,31%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/PAMT_d.png,reports/graphs/PAMT_w.png
2026-09-10 10:08:16,QVCG,"Qvc Group, Inc.",10%,Goldentree Asset Management LP,2026-09-03,2026-09-08,P - Purchase,16.45,720000,9391951,11%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/QVCG_d.png,reports/graphs/QVCG_w.png
2026-09-10 10:08:16,ALMS,Alumis Inc.,Dir,Akkaraju Srinivas,2026-09-04,2026-09-09,P - Purchase,10.87,986721,7239362,10%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/ALMS_d.png,reports/graphs/ALMS_w.png
2026-09-10 10:08:16,LILA,Liberty Latin America Ltd.,Dir,De Angoitia Alfonso,2026-08-31,2026-09-04,P - Purchase,20.95,476190,491084,9%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/LILA_d.png,reports/graphs/LILA_w.png
2026-09-10 10:08:16,GWAV,"Greenwave Technology Solutions, Inc.","CEO, 10%",Meeks Danny,2026-08-27,2026-09-09,P - Purchase,3.72,2152853,2188354,8%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/GWAV_d.png,reports/graphs/GWAV_w.png
2026-09-10 10:08:16,UBER,"Uber Technologies, Inc",See Remarks,Macdonald Andrew,2026-09-04,2026-09-08,P - Purchase,75.83,70000,426320,5%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/UBER_d.png,reports/graphs/UBER_w.png
2026-09-10 10:08:16,GOLD,"Gold.Com, Inc.",10%,"Tether Global Investments Fund, S.I.C.A.F., S.A.",2026-09-03,2026-09-08,P - Purchase,39.3,100000,3670787,3%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/GOLD_d.png,reports/graphs/GOLD_w.png
2026-09-10 10:08:16,SUJA,"Suja Life, Inc.",10%,"Paine Schwartz Food Chain Fund V Gp, Ltd.",2026-09-03,2026-09-08,P - Purchase,10.42,300000,11921253,3%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/SUJA_d.png,reports/graphs/SUJA_w.png
2026-09-10 10:08:16,INBX,"Inhibrx Biosciences, Inc.",CEO,Lappe Mark,2026-09-08,2026-09-08,P - Purchase,105.82,25000,950413,2%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/INBX_d.png,reports/graphs/INBX_w.png
2026-09-10 10:08:16,AMR,"Alpha Metallurgical Resources, Inc.",Dir,Courtis Kenneth S.,2026-09-08,2026-09-08,P - Purchase,225.83,10000,1035394,2%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/AMR_d.png,reports/graphs/AMR_w.png
2026-09-10 10:08:16,TENX,"Tenax Therapeutics, Inc.",10%,"Adar1 Capital Management, LLC",2026-09-03,2026-09-08,P - Purchase,1.78,900000,6524151,1%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/TENX_d.png,reports/graphs/TENX_w.png
2026-09-10 10:08:16,CYBN,Cybin Inc.,Exec Chair,So Eric H. L.,2026-09-01,2026-09-09,P - Purchase,11.81,95000,4318630,1%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/CYBN_d.png,reports/graphs/CYBN_w.png
2026-09-10 10:08:16,CYBN,Cybin Inc.,Chief Growth Officer,Glavine Paul,2026-08-31,2026-09-09,P - Purchase,11.59,90000,4302193,1%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/CYBN_d.png,reports/graphs/CYBN_w.png
2026-09-10 10:08:16,GME,Gamestop Corp.,Dir,Cheng Lawrence,2026-09-08,2026-09-08,P - Purchase,18.8,55000,143000,1%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/GME_d.png,reports/graphs/GME_w.png
2026-09-10 10:08:16,EIKN,"Eikon Therapeutics, Inc.",10%,"Column Group IV Gp, LP",2026-09-03,2026-09-08,P - Purchase,11.56,89200,5869343,1%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/EIKN_d.png,reports/graphs/EIKN_w.png
2026-09-10 10:08:16,TSN,"Tyson Foods, Inc.","Pres, CEO Elect",Schomburger Jeffrey K,2026-09-04,2026-09-08,P - Purchase,51.5,19450,100130,1%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/TSN_d.png,reports/graphs/TSN_w.png
2026-09-10 10:08:16,MSCI,Msci Inc.,Dir,Taneja Rajat,2026-09-02,2026-09-04,P - Purchase,560.0,1786,5404,1%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/MSCI_d.png,reports/graphs/MSCI_w.png
2026-09-10 10:08:16,ATRA,"Atara Biotherapeutics, Inc.",Dir,Cherry Brian N,2026-09-04,2026-09-04,P - Purchase,9.6,104166,166486,999%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/ATRA_d.png,reports/graphs/ATRA_w.png
2026-09-10 10:08:16,PRTS,"Carparts.Com, Inc.",CEO,Meniane David,2026-09-04,2026-09-09,P - Purchase,9.42,79539,299414,749%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/PRTS_d.png,reports/graphs/PRTS_w.png
2026-09-10 10:08:16,PRTS,"Carparts.Com, Inc.",COO,Huffaker Michael,2026-09-04,2026-09-09,P - Purchase,9.42,79458,139560,748%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/PRTS_d.png,reports/graphs/PRTS_w.png
2026-09-10 10:08:16,SLGL,Sol-Gel Technologies Ltd.,10%,Opaleye Management Inc.,2026-09-04,2026-09-09,P - Purchase,68.88,9976,551876,687%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/SLGL_d.png,reports/graphs/SLGL_w.png
2026-09-10 10:08:16,INBX,"Inhibrx Biosciences, Inc.",Dir,Kayyem Jon Faiz,2026-09-08,2026-09-08,P - Purchase,113.52,5000,1064046,567%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/INBX_d.png,reports/graphs/INBX_w.png
2026-09-10 10:08:16,SEI,"Solaris Energy Infrastructure, Inc.",Dir,Teague Aj,2026-09-08,2026-09-09,P - Purchase,64.23,7800,131825,500%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/SEI_d.png,reports/graphs/SEI_w.png
2026-09-10 10:08:16,GPUS,"Hyperscale Data, Inc.","Exec COB, 10%",Ault Milton C III,2026-09-03,2026-09-09,P - Purchase,0.19,2148691,3293541,406%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/GPUS_d.png,reports/graphs/GPUS_w.png
2026-09-10 10:08:16,DGICA,Donegal Group Inc,10%,Donegal Mutual Insurance Co,2026-09-02,2026-09-04,P - Purchase,19.48,19595,19044540,381%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/DGICA_d.png,reports/graphs/DGICA_w.png
2026-09-10 10:08:16,BWFG,"Bankwell Financial Group, Inc.","Dir, 10%",Seidman Lawrence B,2026-09-08,2026-09-09,P - Purchase,66.94,5266,869565,352%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/BWFG_d.png,reports/graphs/BWFG_w.png
2026-09-10 10:08:16,CMTG,"Claros Mortgage Trust, Inc.","CEO, COB",Mack Richard,2026-09-03,2026-09-08,P - Purchase,1.59,220603,3110911,351%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/CMTG_d.png,reports/graphs/CMTG_w.png
2026-09-10 10:08:16,DGICA,Donegal Group Inc,10%,Donegal Mutual Insurance Co,2026-09-04,2026-09-09,P - Purchase,19.24,16368,14308934,314%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/DGICA_d.png,reports/graphs/DGICA_w.png
2026-09-10 10:08:16,INBX,"Inhibrx Biosciences, Inc.",Dir,Forsyth Douglas,2026-09-08,2026-09-08,P - Purchase,114.65,2500,227064,286%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/INBX_d.png,reports/graphs/INBX_w.png
2026-09-10 10:08:16,ENHA,Enhanced Group Inc.,"Dir, 10%",Apeiron Investment Group Ltd.,2026-09-04,2026-09-09,P - Purchase,1.59,179713,37263771,286%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/ENHA_d.png,reports/graphs/ENHA_w.png
2026-09-10 10:08:16,DY,Dycom Industries Inc,"Pres, CEO",Peyovich Daniel S,2026-09-09,2026-09-09,P - Purchase,296.76,850,71343,252%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/DY_d.png,reports/graphs/DY_w.png
2026-09-10 10:08:16,ENOV,Enovis Corp,CEO,McDonald Damien,2026-09-04,2026-09-04,P - Purchase,19.15,13035,247077,249%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/ENOV_d.png,reports/graphs/ENOV_w.png
2026-09-10 10:08:16,TISI,Team Inc,CFO,Roeder Clinton William,2026-09-03,2026-09-08,P - Purchase,27.59,8000,17000,220%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/TISI_d.png,reports/graphs/TISI_w.png
2026-09-10 10:08:16,SHMD,Schmid Group N.V.,Dir,Speth Ralf,2026-08-31,2026-09-08,P - Purchase,3.15,68000,269311,214%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/SHMD_d.png,reports/graphs/SHMD_w.png
2026-09-10 10:08:16,ENHA,Enhanced Group Inc.,"Dir, 10%",Apeiron Investment Group Ltd.,2026-09-02,2026-09-04,P - Purchase,1.58,133107,37084058,209%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/ENHA_d.png,reports/graphs/ENHA_w.png
2026-09-10 10:08:16,GME,Gamestop Corp.,Dir,Grube James,2026-09-09,2026-09-09,P - Purchase,19.12,10255,39694,196%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/GME_d.png,reports/graphs/GME_w.png
2026-09-10 10:08:16,EQPT,Equipmentshare.Com Inc,"Founder, Pres",Schlacks William J.,2026-09-02,2026-09-04,P - Purchase,17.79,10000,14377498,177%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/EQPT_d.png,reports/graphs/EQPT_w.png
2026-09-10 10:08:16,LUCK,Lucky Strike Entertainment Corp,"CEO, 10%",Shannon Thomas F.,2026-09-09,2026-09-09,P - Purchase,5.86,30000,5394000,175%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/LUCK_d.png,reports/graphs/LUCK_w.png
2026-09-10 10:08:16,EVLV,"Evolv Technologies Holdings, Inc.",Dir,Shapiro Richard A,2026-09-04,2026-09-09,P - Purchase,4.96,32600,181065,161%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/EVLV_d.png,reports/graphs/EVLV_w.png
2026-09-10 10:08:16,TSM,Taiwan Semiconductor Manufacturing Co Ltd,"SVP, GC",Fang Shu-Hua,2026-07-02,2026-09-04,P - Purchase,77.09,2000,1365659,154%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/TSM_d.png,reports/graphs/TSM_w.png
2026-09-10 10:08:16,KMT,Kennametal Inc,Dir,Harshman Richard J,2026-09-04,2026-09-08,P - Purchase,30.21,5000,5000,151%,OpenInsider.com,2026-09-10 10:08:16,reports/graphs/KMT_d.png,reports/graphs/KMT_w.png
