Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSEN,Oil & Gas,718.7,623.85,813.7,15.203975314578827,40.53416383540956,🟡,CERCA,251,2025-06-30 17:54:13
DJUSTC,Technology,7473.2,5115.5,7491.5,46.08933633075945,27.23716961005104,🔴,FUERTE,251,2025-06-30 17:54:13
DJUSBK,Banks,729.15,520.01,729.45,40.21845733735889,25.69725141471298,🔴,FUERTE,251,2025-06-30 17:54:13
DJUSRE,Real Estate,356.27,311.91,396.67,14.222051232727376,60.26995305164321,🟡,CERCA,251,2025-06-30 17:54:13
DJUSHC,Healthcare,1422.54,1344.15,1663.54,5.831938399732163,47.57070340826683,🟢,OPORTUNIDAD,251,2025-06-30 17:54:13
DJUSCH,Chemicals,837.22,703.58,952.75,18.99428636402399,52.93546821931096,🟡,CERCA,251,2025-06-30 17:54:13
DJUSUT,Utilities,403.35,335.51,411.37,20.219963637447478,43.46395453185759,🟡,CERCA,251,2025-06-30 17:54:13
DJUSFN,Financials,2406.0,1812.0,2409.6,32.78145695364238,38.312474767864344,🔴,FUERTE,251,2025-06-30 17:54:13
DJUSRT,Retail,3074.7,2288.1,3175.9,34.377868100170446,44.59415050936582,🔴,FUERTE,251,2025-06-30 17:54:13
DJUSIG,Industrial Goods,1414.65,1094.74,1429.37,29.222463781354485,39.139532937139016,🔴,FUERTE,251,2025-06-30 17:54:13
DJUSME,Media,880.8,662.35,936.97,32.981052313731404,30.053553598983413,🔴,FUERTE,251,2025-06-30 17:54:13
DJUSTL,Telecommunications,187.13,142.12,199.75,31.670419363917805,49.805825242718484,🔴,FUERTE,251,2025-06-30 17:54:13
DJUSFB,Food & Beverage,697.68,668.77,816.7,4.322861372370167,55.075456711676026,🟢,OPORTUNIDAD,251,2025-06-30 17:54:13
DJUSNG,Personal Goods,1035.49,909.61,1069.74,13.838897989248139,45.217894330890815,🟡,CERCA,251,2025-06-30 17:54:13
DJUSBS,Basic Resources,377.04,274.91,393.0,37.15034011130915,38.81497250310446,🔴,FUERTE,251,2025-06-30 17:54:13
DJUSCN,Construction,1933.2,1484.39,2065.78,30.23531551681161,44.30091185410334,🔴,FUERTE,251,2025-06-30 17:54:13
