ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
COST,Costco Wholesale Corporation,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,902.6,2876791.0,1.7,10,9,2026-09-10,2026-09-11,0,19,1065622.0,1811169.0,🟡,"[{'type': 'CALL', 'strike': 905.0, 'volume': 837.0, 'oi': 0, 'vol_oi_ratio': 837.0, 'last_price': 4.85, 'premium': 405945.0, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'CALL', 'strike': 900.0, 'volume': 419.0, 'oi': 0, 'vol_oi_ratio': 419.0, 'last_price': 7.5, 'premium': 314250.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 910.0, 'volume': 459.0, 'oi': 0, 'vol_oi_ratio': 459.0, 'last_price': 3.01, 'premium': 138159.0, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 910.0, 'volume': 627.0, 'oi': 0, 'vol_oi_ratio': 627.0, 'last_price': 10.26, 'premium': 643302.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 920.0, 'volume': 230.0, 'oi': 0, 'vol_oi_ratio': 230.0, 'last_price': 18.8, 'premium': 432400.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 900.0, 'volume': 451.0, 'oi': 0, 'vol_oi_ratio': 451.0, 'last_price': 4.66, 'premium': 210166.0, 'itm': False, 'implied_volatility': 0.007822421875}]"
MSFT,Microsoft Corporation,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,491.65,12637306.0,0.66,16,14,2026-09-10,2026-09-11,0,30,7599451.0,5037855.0,🟡,"[{'type': 'CALL', 'strike': 495.0, 'volume': 4107.0, 'oi': 0, 'vol_oi_ratio': 4107.0, 'last_price': 3.15, 'premium': 1293705.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 500.0, 'volume': 7052.0, 'oi': 0, 'vol_oi_ratio': 7052.0, 'last_price': 1.55, 'premium': 1093060.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 490.0, 'volume': 1684.0, 'oi': 0, 'vol_oi_ratio': 1684.0, 'last_price': 5.6, 'premium': 943040.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 490.0, 'volume': 3326.0, 'oi': 0, 'vol_oi_ratio': 3326.0, 'last_price': 3.5, 'premium': 1164100.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 487.5, 'volume': 2681.0, 'oi': 0, 'vol_oi_ratio': 2681.0, 'last_price': 2.6, 'premium': 697060.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 485.0, 'volume': 2964.0, 'oi': 0, 'vol_oi_ratio': 2964.0, 'last_price': 1.85, 'premium': 548340.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
WMT,Walmart Inc.,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,105.83,1216946.0,0.61,6,7,2026-09-10,2026-09-11,0,13,756525.0,460421.0,🟡,"[{'type': 'CALL', 'strike': 106.0, 'volume': 3331.0, 'oi': 0, 'vol_oi_ratio': 3331.0, 'last_price': 0.7, 'premium': 233169.99999999997, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'CALL', 'strike': 105.0, 'volume': 1804.0, 'oi': 0, 'vol_oi_ratio': 1804.0, 'last_price': 1.25, 'premium': 225500.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 107.0, 'volume': 3938.0, 'oi': 0, 'vol_oi_ratio': 3938.0, 'last_price': 0.34, 'premium': 133892.0, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 105.0, 'volume': 2579.0, 'oi': 0, 'vol_oi_ratio': 2579.0, 'last_price': 0.4, 'premium': 103160.00000000001, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 114.0, 'volume': 152.0, 'oi': 0, 'vol_oi_ratio': 152.0, 'last_price': 6.4, 'premium': 97280.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 109.0, 'volume': 282.0, 'oi': 0, 'vol_oi_ratio': 282.0, 'last_price': 3.29, 'premium': 92778.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
V,Visa Inc.,NEUTRAL,90,🔥🔥🔥 WHALE ACTIVITY,367.39,750620.0,0.68,5,5,2026-09-10,2026-09-11,0,10,445539.0,305081.0,🟡,"[{'type': 'CALL', 'strike': 365.0, 'volume': 429.0, 'oi': 0, 'vol_oi_ratio': 429.0, 'last_price': 4.2, 'premium': 180180.00000000003, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 367.5, 'volume': 416.0, 'oi': 0, 'vol_oi_ratio': 416.0, 'last_price': 2.63, 'premium': 109408.0, 'itm': False, 'implied_volatility': 0.00196310546875}, {'type': 'CALL', 'strike': 362.5, 'volume': 130.0, 'oi': 0, 'vol_oi_ratio': 130.0, 'last_price': 6.05, 'premium': 78650.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 380.0, 'volume': 111.0, 'oi': 0, 'vol_oi_ratio': 111.0, 'last_price': 11.85, 'premium': 131535.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 370.0, 'volume': 211.0, 'oi': 0, 'vol_oi_ratio': 211.0, 'last_price': 3.36, 'premium': 70895.99999999999, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 367.5, 'volume': 305.0, 'oi': 0, 'vol_oi_ratio': 305.0, 'last_price': 2.06, 'premium': 62830.00000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
BR,"Broadridge Financial Solutions, Inc.",BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,168.1,1554800.0,0.0,1,0,2026-09-10,2026-09-18,7,1,1554800.0,0.0,🟢,"[{'type': 'CALL', 'strike': 145.0, 'volume': 460, 'oi': 0, 'vol_oi_ratio': 460, 'last_price': 33.8, 'premium': 1554799.9999999998, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]",[]
INTU,Intuit Inc.,BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,313.94,993322.0,2.75,3,5,2026-09-10,2026-09-11,0,8,264760.0,728562.0,🔴,"[{'type': 'CALL', 'strike': 310.0, 'volume': 220.0, 'oi': 0, 'vol_oi_ratio': 220.0, 'last_price': 7.15, 'premium': 157300.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 315.0, 'volume': 213.0, 'oi': 0, 'vol_oi_ratio': 213.0, 'last_price': 3.8, 'premium': 80940.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 320.0, 'volume': 102.0, 'oi': 0, 'vol_oi_ratio': 102.0, 'last_price': 2.6, 'premium': 26520.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 370.0, 'volume': 140.0, 'oi': 0, 'vol_oi_ratio': 140.0, 'last_price': 23.15, 'premium': 324100.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 320.0, 'volume': 282.0, 'oi': 0, 'vol_oi_ratio': 282.0, 'last_price': 7.64, 'premium': 215448.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 317.5, 'volume': 150.0, 'oi': 0, 'vol_oi_ratio': 150.0, 'last_price': 6.71, 'premium': 100650.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
FICO,Fair Isaac Corporation,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,983.19,1561617.0,0.0,3,0,2026-09-10,2026-09-18,7,3,1561617.0,0.0,🟢,"[{'type': 'CALL', 'strike': 900.0, 'volume': 119.0, 'oi': 0, 'vol_oi_ratio': 119.0, 'last_price': 91.43, 'premium': 1088017.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 990.0, 'volume': 113.0, 'oi': 0, 'vol_oi_ratio': 113.0, 'last_price': 28.6, 'premium': 323180.0, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'CALL', 'strike': 1040.0, 'volume': 109.0, 'oi': 0, 'vol_oi_ratio': 109.0, 'last_price': 13.8, 'premium': 150420.0, 'itm': False, 'implied_volatility': 0.062509375}]",[]
CPRT,"Copart, Inc.",BEARISH,70,🔥🔥 STRONG FLOW,32.03,323664.0,6.04,1,4,2026-09-10,2026-09-18,7,5,45980.0,277684.0,🔴,"[{'type': 'CALL', 'strike': 32.5, 'volume': 484.0, 'oi': 0, 'vol_oi_ratio': 484.0, 'last_price': 0.95, 'premium': 45979.99999999999, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 47.5, 'volume': 105.0, 'oi': 0, 'vol_oi_ratio': 105.0, 'last_price': 12.8, 'premium': 134400.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 45.0, 'volume': 105.0, 'oi': 0, 'vol_oi_ratio': 105.0, 'last_price': 10.3, 'premium': 108150.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 32.5, 'volume': 174.0, 'oi': 0, 'vol_oi_ratio': 174.0, 'last_price': 1.34, 'premium': 23316.000000000004, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
ZTS,Zoetis Inc.,BEARISH,70,🔥🔥 STRONG FLOW,73.31,533464.0,22.2,1,2,2026-09-10,2026-09-18,7,3,22990.0,510474.0,🔴,"[{'type': 'CALL', 'strike': 75.0, 'volume': 209.0, 'oi': 0, 'vol_oi_ratio': 209.0, 'last_price': 1.1, 'premium': 22990.0, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 110.0, 'volume': 105.0, 'oi': 0, 'vol_oi_ratio': 105.0, 'last_price': 34.54, 'premium': 362670.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 80.0, 'volume': 218.0, 'oi': 0, 'vol_oi_ratio': 218.0, 'last_price': 6.78, 'premium': 147804.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
KO,The Coca-Cola Company,BULLISH,70,🔥🔥 STRONG FLOW,87.55,147013.0,0.48,3,2,2026-09-10,2026-09-11,0,5,99145.0,47868.0,🟢,"[{'type': 'CALL', 'strike': 87.0, 'volume': 620.0, 'oi': 0, 'vol_oi_ratio': 620.0, 'last_price': 0.94, 'premium': 58279.99999999999, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 86.0, 'volume': 110.0, 'oi': 0, 'vol_oi_ratio': 110.0, 'last_price': 2.0, 'premium': 22000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 88.0, 'volume': 539.0, 'oi': 0, 'vol_oi_ratio': 539.0, 'last_price': 0.35, 'premium': 18864.999999999996, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 88.0, 'volume': 392.0, 'oi': 0, 'vol_oi_ratio': 392.0, 'last_price': 0.78, 'premium': 30576.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 87.0, 'volume': 524.0, 'oi': 0, 'vol_oi_ratio': 524.0, 'last_price': 0.33, 'premium': 17292.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
