Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2025-08-19 07:39:34,REZI,"Resideo Technologies, Inc.",10%,P - Purchase,31.6,654024,12132567,20%,OpenInsider.com,2025-08-19 07:39:34,reports/graphs/REZI_d.png,reports/graphs/REZI_w.png
2025-08-19 07:39:34,ATAI,Atai Life Sciences N.V.,10%,P - Purchase,2.19,8675799,52844516,19%,OpenInsider.com,2025-08-19 07:39:34,reports/graphs/ATAI_d.png,reports/graphs/ATAI_w.png
2025-08-19 07:39:34,ACDC,Profrac Holding Corp.,10%,P - Purchase,4.0,2500000,82389657,10%,OpenInsider.com,2025-08-19 07:39:34,reports/graphs/ACDC_d.png,reports/graphs/ACDC_w.png
2025-08-19 07:39:34,TBCH,Turtle Beach Corp,Dir,P - Purchase,14.41,693962,805498,9%,OpenInsider.com,2025-08-19 07:39:34,reports/graphs/TBCH_d.png,reports/graphs/TBCH_w.png
2025-08-19 07:39:34,ASAN,"Asana, Inc.","Dir, 10%",P - Purchase,13.71,449861,61026811,6%,OpenInsider.com,2025-08-19 07:39:34,reports/graphs/ASAN_d.png,reports/graphs/ASAN_w.png
2025-08-19 07:39:34,LNW,"Light & Wonder, Inc.",Dir,P - Purchase,89.37,20000,42082,1%,OpenInsider.com,2025-08-19 07:39:34,reports/graphs/LNW_d.png,reports/graphs/LNW_w.png
2025-08-19 07:39:34,NEGG,"Newegg Commerce, Inc.",10%,P - Purchase,104.72,11111,3511111,1%,OpenInsider.com,2025-08-19 07:39:34,reports/graphs/NEGG_d.png,reports/graphs/NEGG_w.png
2025-08-19 07:39:34,AXON,"Axon Enterprise, Inc.",Dir,P - Purchase,740.0,1358,237938,1%,OpenInsider.com,2025-08-19 07:39:34,reports/graphs/AXON_d.png,reports/graphs/AXON_w.png
2025-08-19 07:39:34,HTH,Hilltop Holdings Inc.,Hilltop Securities COB,P - Purchase,32.35,30000,57429,970%,OpenInsider.com,2025-08-19 07:39:34,reports/graphs/HTH_d.png,reports/graphs/HTH_w.png
2025-08-19 07:39:34,AVNS,"Avanos Medical, Inc.",Dir,P - Purchase,10.99,60000,131593,659%,OpenInsider.com,2025-08-19 07:39:34,reports/graphs/AVNS_d.png,reports/graphs/AVNS_w.png
2025-08-19 07:39:34,VVV,Valvoline Inc,CFO,P - Purchase,39.41,12725,13243,501%,OpenInsider.com,2025-08-19 07:39:34,reports/graphs/VVV_d.png,reports/graphs/VVV_w.png
2025-08-19 07:39:34,LLY,Eli Lilly & Co,"EVP, CFO",P - Purchase,691.79,715,14685,494%,OpenInsider.com,2025-08-19 07:39:34,reports/graphs/LLY_d.png,reports/graphs/LLY_w.png
