Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,752.45,703.58,914.96,6.9459052275505275,75.93223950564668,🟢,OPORTUNIDAD,251,2025-11-04 07:45:29
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2917.4,1861.2,3004.0,56.74833440790887,42.71468144044322,🔴,FUERTE,251,2025-11-04 07:45:29
DJUSAF,Dow Jones U.S. Delivery Services Index,1112.5,916.9,1383.0,21.332751663213003,19.298245614035125,🟡,CERCA,251,2025-11-04 07:45:29
DJUSAG,Dow Jones U.S. Asset Managers Index,373.78,273.77,426.58,36.53066442634328,76.45348837209312,🔴,FUERTE,251,2025-11-04 07:45:29
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1830.45,913.78,1854.08,100.31626868611703,22.906652194138516,🔴,FUERTE,251,2025-11-04 07:45:29
DJUSAL,Dow Jones U.S. Aluminum Index,127.08,73.62,163.19,72.6161369193154,45.99579356091248,🔴,FUERTE,251,2025-11-04 07:45:29
DJUSAM,Dow Jones U.S. Medical Equipment Index,2928.6,2589.3,3151.1,13.103927702467837,44.0673364105349,🟡,CERCA,251,2025-11-04 07:45:29
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1728.77,845.49,1748.7,104.4695975115022,33.86719824030794,🔴,FUERTE,251,2025-11-04 07:45:29
DJUSAR,Dow Jones U.S. Airlines Index,222.07,137.83,259.72,61.11876949865774,61.43821636049617,🔴,FUERTE,251,2025-11-04 07:45:29
DJUSAS,Dow Jones U.S. Aerospace Index,3156.7,1883.9,3261.9,67.56197250384838,37.07210487982518,🔴,FUERTE,251,2025-11-04 07:45:29
DJUSAT,Dow Jones U.S. Auto Parts Index,412.15,288.25,447.84,42.983521248915864,61.502347417840404,🔴,FUERTE,251,2025-11-04 07:45:29
DJUSAU,Dow Jones U.S. Automobiles Index,1585.17,758.25,1613.6,109.05637982195846,33.637951245185505,🔴,FUERTE,251,2025-11-04 07:45:29
DJUSAV,Dow Jones U.S. Media Agencies Index,414.32,346.44,702.93,19.59358041796559,56.99947173798204,🟡,CERCA,251,2025-11-04 07:45:29
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1173.1,962.0,1294.9,21.943866943866936,52.16480446927375,🟡,CERCA,251,2025-11-04 07:45:29
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2401.7,1876.9,2557.1,27.960999520485892,50.98275170477338,🔴,FUERTE,251,2025-11-04 07:45:29
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,101.52,100.63,152.72,0.8844281029514067,71.97265624999999,🟢,OPORTUNIDAD,251,2025-11-04 07:45:29
DJUSBK,Dow Jones U.S. Banks Index,776.8,521.55,799.76,48.94065765506663,43.883476957662054,🔴,FUERTE,251,2025-11-04 07:45:29
DJUSBS,Dow Jones U.S. Basic Resources Index,439.4,274.91,478.98,59.83412753264703,62.23043746149107,🔴,FUERTE,251,2025-11-04 07:45:29
DJUSBT,Dow Jones U.S. Biotechnology Index,2983.3,2297.4,3068.1,29.855488813441283,39.33999131567517,🔴,FUERTE,251,2025-11-04 07:45:29
DJUSBV,Dow Jones U.S. Beverages Index,923.63,875.4,1013.26,5.509481379940601,58.429696664990765,🟢,OPORTUNIDAD,251,2025-11-04 07:45:29
DJUSCA,Dow Jones U.S. Gambling Index,636.62,513.6,786.57,23.952492211838003,51.708045547881255,🟡,CERCA,251,2025-11-04 07:45:29
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,641.4,636.46,815.76,0.7761681802469819,82.63866793933619,🟢,OPORTUNIDAD,251,2025-11-04 07:45:29
DJUSCH,Dow Jones U.S. Chemicals Index,1874.46,1497.87,2050.51,25.141701215726343,66.2006257332812,🔴,FUERTE,251,2025-11-04 07:45:29
DJUSCM,Dow Jones U.S. Personal Products Index,373.37,345.1,458.91,8.191828455520135,54.196721311475414,🟢,OPORTUNIDAD,251,2025-11-04 07:45:29
DJUSCN,Dow Jones U.S. Construction & Materials Index,2084.89,1484.39,2140.56,40.45432804047452,46.66280640802934,🔴,FUERTE,251,2025-11-04 07:45:29
DJUSCP,Dow Jones U.S. Containers & Packaging Index,393.6,388.62,541.01,1.2814574648757187,70.88448660714285,🟢,OPORTUNIDAD,251,2025-11-04 07:45:29
