Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,802.12,703.58,952.75,14.005514653628579,71.57285519745797,🟡,CERCA,251,2025-10-10 07:42:54
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2874.6,1861.2,2933.8,54.448742746615075,36.357526881720474,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSAF,Dow Jones U.S. Delivery Services Index,1019.9,916.9,1383.0,11.23350419893118,46.23762376237624,🟡,CERCA,251,2025-10-10 07:42:54
DJUSAG,Dow Jones U.S. Asset Managers Index,395.25,273.77,426.58,44.37301384373745,79.14343073834483,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1743.25,913.78,1748.89,90.77349033684257,37.928104575163424,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSAL,Dow Jones U.S. Aluminum Index,126.4,73.62,163.19,71.69247487095897,30.181446460516213,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSAM,Dow Jones U.S. Medical Equipment Index,2907.1,2589.3,3151.1,12.273587456069196,52.59398496240605,🟡,CERCA,251,2025-10-10 07:42:54
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1605.51,845.49,1748.7,89.8910690841997,48.05883512191625,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSAR,Dow Jones U.S. Airlines Index,229.06,137.83,259.72,66.19023434665891,56.940447199468686,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSAS,Dow Jones U.S. Aerospace Index,3049.3,1883.9,3129.9,61.861032963533106,43.59415305245052,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSAT,Dow Jones U.S. Auto Parts Index,420.4,288.25,447.84,45.84562012142237,70.75471698113205,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSAU,Dow Jones U.S. Automobiles Index,1465.57,758.25,1613.6,93.28321793603692,47.715869585643155,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSAV,Dow Jones U.S. Media Agencies Index,430.59,346.44,702.93,24.289920332525107,35.668580803937715,🟡,CERCA,251,2025-10-10 07:42:54
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1179.7,962.0,1294.9,22.629937629937636,72.70833333333329,🟡,CERCA,251,2025-10-10 07:42:54
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2381.7,1876.9,2557.1,26.895412648516153,53.78726833199036,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,106.9,104.12,152.72,2.66999615827891,72.00736648250464,🟢,OPORTUNIDAD,251,2025-10-10 07:42:54
DJUSBK,Dow Jones U.S. Banks Index,758.94,521.55,799.76,45.516249640494706,79.07451514120451,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSBS,Dow Jones U.S. Basic Resources Index,455.05,274.91,470.49,65.52689971263321,42.78662223867705,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSBT,Dow Jones U.S. Biotechnology Index,2943.9,2297.4,3062.1,28.140506659702268,34.156748259600306,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSBV,Dow Jones U.S. Beverages Index,921.72,875.4,1054.94,5.2912954078135765,42.226702508960585,🟢,OPORTUNIDAD,251,2025-10-10 07:42:54
DJUSCA,Dow Jones U.S. Gambling Index,652.68,513.6,786.57,27.079439252336435,78.29116244957834,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,703.22,647.09,855.73,8.674218424021387,80.41581855190458,🟢,OPORTUNIDAD,251,2025-10-10 07:42:54
DJUSCH,Dow Jones U.S. Chemicals Index,1918.82,1497.87,2050.51,28.103239934039674,72.60770975056695,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSCM,Dow Jones U.S. Personal Products Index,392.45,345.1,459.35,13.72066067806432,53.521126760563405,🟡,CERCA,251,2025-10-10 07:42:54
DJUSCN,Dow Jones U.S. Construction & Materials Index,2050.08,1484.39,2099.78,38.10925700119239,46.860976383663505,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSCP,Dow Jones U.S. Containers & Packaging Index,423.97,397.01,541.01,6.790760938011646,62.72795403447413,🟢,OPORTUNIDAD,251,2025-10-10 07:42:54
DJUSCR,Dow Jones U.S. Computer Hardware Index,12856.0,8364.8,13107.0,53.69166029074217,35.337972166998,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2681.9,2671.9,3402.3,0.37426550394850105,50.92409240924091,🟢,OPORTUNIDAD,251,2025-10-10 07:42:54
DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,2736.42,1708.47,2751.46,60.167869497269486,31.05969404234078,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSCX,Dow Jones U.S. Specialty Chemicals Index,1041.79,863.05,1205.27,20.71027171079312,62.45289726270886,🟡,CERCA,251,2025-10-10 07:42:54
DJUSDB,Dow Jones U.S. Brewers Index,469.7,447.85,659.78,4.8788656916378175,52.840683353198266,🟢,OPORTUNIDAD,251,2025-10-10 07:42:54
DJUSDN,Dow Jones U.S. Defense Index,838.76,598.11,850.34,40.23507381585327,25.673000791765617,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSDR,Dow Jones U.S. Food & Drug Retailers Index,1550.33,1246.91,1615.62,24.333753037508707,46.49142727375954,🟡,CERCA,251,2025-10-10 07:42:54
DJUSDS,Dow Jones U.S. Industrial Suppliers Index,956.45,683.22,994.97,39.991510787154944,50.94035464803869,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSDT,Dow Jones U.S. Diversified REITs Index,57.66,45.49,60.0,26.753132556605834,50.74626865671645,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSDV,Dow Jones U.S. Computer Services Index,281.28,231.08,304.29,21.724078241301694,28.2953943885654,🟡,CERCA,251,2025-10-10 07:42:54
DJUSEC,Dow Jones U.S. Electrical Components & Equipment Index,1039.86,562.61,1055.56,84.82785588596006,45.04241781548256,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSEE,Dow Jones U.S. Electronic & Electrical Equipment Index,1202.34,643.85,1207.99,86.74225363050398,42.995848870752184,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSEH,Dow Jones U.S. Real Estate Holding & Development Index,68.56,50.8,72.61,34.96062992125986,24.62825278810412,🔴,FUERTE,237,2025-10-10 07:42:54
DJUSEN,Dow Jones U.S. Oil & Gas Index,741.35,623.85,813.7,18.834655766610563,49.75418994413405,🟡,CERCA,251,2025-10-10 07:42:54
DJUSES,Dow Jones U.S. Real Estate Services Index,340.58,268.15,392.49,27.011001305239606,84.02944197192737,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSEU,Dow Jones U.S. Electricity Index,454.17,340.99,457.29,33.19158919616411,10.70941336971346,🔴,FUERTE,251,2025-10-10 07:42:54
DJUSFA,Dow Jones U.S. Financial Administration Index,563.32,532.41,685.16,5.805676076707816,54.68898010735707,🟢,OPORTUNIDAD,251,2025-10-10 07:42:54
DJUSFB,Dow Jones U.S. Food & Beverage Index,690.32,668.77,803.36,3.222333537688603,47.40358335863947,🟢,OPORTUNIDAD,251,2025-10-10 07:42:54
DJUSFC,Dow Jones U.S. Fixed Line Telecommunications Index,155.09,125.98,175.95,23.106842355929512,85.09184109354975,🟡,CERCA,251,2025-10-10 07:42:54
