Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSMS,Dow Jones U.S. Medical Supplies Index,1589.09,1469.4,1749.93,8.145501565264722,48.71067242442941,🟢,OPORTUNIDAD,250,2025-09-22 07:43:48,2025-09-22,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSDV,Dow Jones U.S. Computer Services Index,264.88,231.08,304.29,14.626969015059712,28.354584092288988,🟡,CERCA,250,2025-09-22 07:43:48,2025-09-22,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSHC,Dow Jones U.S. Health Care Index,1462.14,1344.15,1641.8,8.778038165383329,49.42859635348505,🟢,OPORTUNIDAD,250,2025-09-22 07:43:48,2025-09-22,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSFP,Dow Jones U.S. Food Products Index,533.3,524.0,656.75,1.7748091603053346,52.50829592035922,🟢,OPORTUNIDAD,250,2025-09-22 07:43:48,2025-09-22,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSFO,Dow Jones U.S. Food Producers Index,378.42,367.79,456.35,2.890236276135837,54.955427372836894,🟢,OPORTUNIDAD,250,2025-09-22 07:43:48,2025-09-22,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1207.12,1180.41,1420.24,2.262773104260368,55.74484052532839,🟢,OPORTUNIDAD,250,2025-09-22 07:43:48,2025-09-22,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSIR,Dow Jones U.S. Insurance Index,1331.74,1264.26,1458.0,5.337509689462612,58.11952440550691,🟢,OPORTUNIDAD,250,2025-09-22 07:43:48,2025-09-22,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSIX,Dow Jones U.S. Nonlife Insurance Index,1317.84,1246.37,1458.15,5.734252268587983,59.11994888995368,🟢,OPORTUNIDAD,250,2025-09-22 07:43:48,2025-09-22,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSRN,Dow Jones U.S. Residential REITs Index,225.04,212.75,267.11,5.776733254994121,59.37397034596376,🟢,OPORTUNIDAD,250,2025-09-22 07:43:48,2025-09-22,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,2253.3,2083.0,2553.7,8.175708113298137,52.98340062808429,🟢,OPORTUNIDAD,250,2025-09-22 07:43:48,2025-09-22,0,79,79,False,0,0,[],[],ALTA,BAJO,0
