ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
AJG,Arthur J. Gallagher & Co.,81.6,🏆 ELITE,🟢 Elite,100.0,100.0,50.3,70.0,60.0,35.0,37.2,False,up,124.7,True,1,47.7,True,2,"{'eps_growth_yoy': 124.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.4}","{'revenue_growth_yoy': 47.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 14.6, 'rs_6m': -7.4, 'rs_line_percentile': 37.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 7.0, 'debt_to_equity': 0.56, 'current_ratio': 1.06, 'operating_margin_pct': 28.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.1}",253.36,0,Financial Services,Insurance Brokers,3.1,4.2,False,315.0,-19.6,4.0,False,281.39,388.0,225.0,18.0,buy,11.1,,,99.95,-60.6,,,1.13,42.9,2.8,1.01,False,,4.2,16.2,2.0,2026-07-30,True,False,6.0,NEUTRAL,3.26,77.9,1.05,37.9,,,,2026-07-28T06:30:50.015856
AON,Aon plc,81.3,🏆 ELITE,🟢 Elite,100.0,90.0,53.9,80.0,60.0,35.0,44.1,False,up,109.3,False,0,21.2,True,2,"{'eps_growth_yoy': 109.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}","{'revenue_growth_yoy': 21.2, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 10.1, 'rs_6m': 1.4, 'rs_line_percentile': 44.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.1}",367.17,78419050496,Financial Services,Insurance Brokers,2.1,2.7,False,378.7,-3.0,4.0,False,393.11,445.0,327.0,19.0,buy,7.1,597.35,62.7,501.62,36.6,4.26,15.65,0.91,16.4,3.28,0.76,True,-1.59,7.4,19.0,1.0,2026-07-29,True,False,8.0,STRONG,6.01,141.9,0.63,31.5,0.8,0.02,-30.7,2026-07-28T06:30:09.790458
THC,Tenet Healthcare Corporation,81.3,🏆 ELITE,🟢 Elite,100.0,70.0,83.0,75.0,60.0,80.0,79.4,False,up,143.8,True,1,9.7,True,2,"{'eps_growth_yoy': 143.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.3}","{'revenue_growth_yoy': 9.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 27.6, 'rs_6m': 20.9, 'rs_line_percentile': 79.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 37.3, 'debt_to_equity': 1.52, 'current_ratio': 1.41, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 3.9}",243.36,20962299904,Healthcare,Medical Care Facilities,4.0,2.2,False,248.82,-2.2,6.0,False,252.76,290.0,210.0,21.0,strong_buy,3.9,1098.71,351.5,809.7,232.7,10.65,25.91,,,,2.75,True,-6.47,5.1,213.4,91.0,2026-10-27,False,False,6.0,NEUTRAL,10.22,33.4,0.06,73.7,,,,2026-07-28T06:35:49.045228
HEI,Heico Corporation,79.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,63.0,90.0,60.0,60.0,66.9,False,up,31.8,True,1,19.9,True,1,"{'eps_growth_yoy': 31.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}","{'revenue_growth_yoy': 19.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 30.6, 'rs_6m': -1.0, 'rs_line_percentile': 66.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.2}",357.15,0,Industrials,Aerospace & Defense,1.5,1.7,False,369.48,-3.3,7.0,True,386.53,472.0,290.0,19.0,buy,8.2,,,171.3,-52.0,,,0.07,4.3,0.25,0.1,False,,9.0,48.2,28.0,2026-08-25,False,False,8.0,STRONG,1.94,52.3,1.07,25.0,0.8,0.03,-24.2,2026-07-28T06:32:02.983622
ADP,"Automatic Data Processing, Inc.",78.3,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,53.0,85.0,50.0,35.0,34.1,False,up,49.3,True,1,15.8,True,2,"{'eps_growth_yoy': 49.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.1}","{'revenue_growth_yoy': 15.8, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 26.7, 'rs_6m': -6.9, 'rs_line_percentile': 34.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 71.2, 'debt_to_equity': 0.69, 'current_ratio': 1.04, 'operating_margin_pct': 30.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 1.0}",254.98,101924241408,Technology,Software - Application,4.0,5.0,False,315.98,-19.3,4.0,False,257.53,305.0,190.0,15.0,hold,1.0,239.06,-6.2,114.87,-54.9,4.66,11.88,2.72,60.5,6.8,2.04,True,-1.75,13.5,4.2,1.0,2026-07-29,True,False,8.0,STRONG,5.59,192.0,1.99,35.9,,,,2026-07-28T06:28:26.757917
INTU,Intuit Inc.,77.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,100.0,15.0,85.0,70.0,15.0,7.2,False,down,704.2,True,2,123.4,True,2,"{'eps_growth_yoy': 704.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': 123.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -25.3, 'rs_6m': -52.8, 'rs_line_percentile': 7.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 22.5, 'debt_to_equity': 0.33, 'current_ratio': 1.45, 'operating_margin_pct': 47.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 52.2}",303.91,83130630144,Technology,Software - Application,6.6,2.9,False,813.7,-62.7,1.0,False,462.53,921.0,250.0,33.0,buy,52.2,387.99,27.7,179.87,-40.8,6.29,19.13,1.62,28.3,4.8,0.65,True,-4.92,24.8,10.7,23.0,2026-08-20,False,False,9.0,STRONG,6.1,97.0,1.04,44.8,0.4,0.01,-44.4,2026-07-28T06:29:39.599834
FICO,Fair Isaac Corporation,77.7,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,41.0,70.0,65.0,35.0,25.3,False,up,45.5,True,2,28.9,True,2,"{'eps_growth_yoy': 45.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 33.7}","{'revenue_growth_yoy': 28.9, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 22.7, 'rs_6m': -24.7, 'rs_line_percentile': 25.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'current_ratio': 2.22, 'operating_margin_pct': 58.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 19.8}",1280.57,29697576960,Technology,Software - Application,11.4,7.5,True,1998.01,-35.9,2.0,False,1534.55,2400.0,707.0,20.0,buy,19.8,1335.91,4.3,946.5,-26.1,2.46,31.5,,,,0.09,True,-6.1,7.2,69.0,1.0,2026-07-29,True,False,7.0,NEUTRAL,2.83,996.8,0.34,39.7,,,,2026-07-28T06:30:28.100230
JNJ,Johnson & Johnson,77.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,60.0,76.7,85.0,60.0,80.0,81.9,False,up,7.4,True,2,5.5,True,1,"{'eps_growth_yoy': 7.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.5}","{'revenue_growth_yoy': 5.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 15.1, 'rs_6m': 14.1, 'rs_line_percentile': 81.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 25.7, 'debt_to_equity': 0.58, 'current_ratio': 1.09, 'operating_margin_pct': 29.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 1.7}",265.95,640912523264,Healthcare,Drug Manufacturers - General,1.3,3.0,False,269.43,-1.3,8.0,True,270.59,305.0,190.0,22.0,buy,1.7,103.1,-61.2,86.1,-67.6,2.63,7.01,2.03,60.8,5.36,2.77,True,-1.26,25.9,-0.9,77.0,2026-10-13,False,False,4.0,NEUTRAL,5.01,136.0,,30.2,,,,2026-07-28T06:33:46.367472
TW,Tradeweb Markets Inc.,77.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,90.0,36.0,85.0,65.0,15.0,12.8,False,down,33.5,False,0,20.4,True,2,"{'eps_growth_yoy': 33.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.3}","{'revenue_growth_yoy': 20.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -11.9, 'rs_6m': -11.1, 'rs_line_percentile': 12.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 14.2, 'debt_to_equity': 0.02, 'current_ratio': 5.93, 'operating_margin_pct': 46.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 26.0}",102.015,0,Financial Services,Capital Markets,3.6,2.5,False,147.49,-30.8,2.0,False,128.5,201.0,105.0,14.0,buy,26.0,,,124.2,21.7,,,0.56,12.4,0.56,0.4,False,,636.1,27.4,2.0,2026-07-30,True,False,8.0,STRONG,5.71,57.1,0.57,38.0,,,,2026-07-28T06:30:02.516729
NUE,Nucor Corporation,77.1,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,70.0,80.3,80.0,60.0,80.0,85.2,False,up,23.2,True,1,12.3,True,1,"{'eps_growth_yoy': 23.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 6.8}","{'revenue_growth_yoy': 12.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 12.0, 'rs_6m': 33.1, 'rs_line_percentile': 85.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 12.3, 'debt_to_equity': 0.32, 'current_ratio': 2.9, 'operating_margin_pct': 11.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.8}",247.86,0,Basic Materials,Steel,2.3,2.2,False,270.9,-8.5,8.0,True,267.12,285.0,224.0,16.0,buy,7.8,,,302.7,22.1,,,0.9,22.0,2.24,1.41,False,,22.4,382.1,,,False,False,6.0,NEUTRAL,4.4,11.9,0.04,33.0,0.8,0.02,-32.2,2026-07-28T06:35:08.733842
