ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
CRM,"Salesforce,",BEARISH,100,🔥🔥🔥 WHALE ACTIVITY,186.42,379048988.0,999.0,0,12,2026-02-20,2026-02-20,-1,12,0.0,379048988.0,🔴,[],"[{'type': 'PUT', 'strike': 220.0, 'volume': 30409.0, 'oi': 966, 'vol_oi_ratio': 31.479296066252587, 'last_price': 34.75, 'premium': 105671275.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 230.0, 'volume': 22286.0, 'oi': 641, 'vol_oi_ratio': 34.76755070202808, 'last_price': 44.55, 'premium': 99284130.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 240.0, 'volume': 11890.0, 'oi': 303, 'vol_oi_ratio': 39.240924092409244, 'last_price': 54.07, 'premium': 64289230.00000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
MSTR,Strategy,BEARISH,100,🔥🔥🔥 WHALE ACTIVITY,130.55,472645254.0,999.0,0,18,2026-02-20,2026-02-20,-1,18,0.0,472645254.0,🔴,[],"[{'type': 'PUT', 'strike': 190.0, 'volume': 18540.0, 'oi': 806, 'vol_oi_ratio': 23.002481389578165, 'last_price': 64.15, 'premium': 118934100.0, 'itm': True, 'implied_volatility': 4.917972602539061}, {'type': 'PUT', 'strike': 370.0, 'volume': 4867.0, 'oi': 177, 'vol_oi_ratio': 27.497175141242938, 'last_price': 244.1, 'premium': 118803470.0, 'itm': True, 'implied_volatility': 11.871096330566406}, {'type': 'PUT', 'strike': 300.0, 'volume': 5600.0, 'oi': 222, 'vol_oi_ratio': 25.225225225225227, 'last_price': 173.8, 'premium': 97328000.00000001, 'itm': True, 'implied_volatility': 10.125003671875001}]"
INTC,Intel,BEARISH,90,🔥🔥🔥 WHALE ACTIVITY,43.29,4775124.0,12.3,1,5,2026-02-20,2026-02-20,-1,6,358964.0,4416160.0,🔴,"[{'type': 'CALL', 'strike': 43.5, 'volume': 8348, 'oi': 1021, 'vol_oi_ratio': 8.176297747306561, 'last_price': 0.43, 'premium': 358964.0, 'itm': False, 'implied_volatility': 0.5820354296875}]","[{'type': 'PUT', 'strike': 56.0, 'volume': 2013, 'oi': 2, 'vol_oi_ratio': 1006.5, 'last_price': 11.5, 'premium': 2314950.0, 'itm': True, 'implied_volatility': 3.3437516406249994}, {'type': 'PUT', 'strike': 58.0, 'volume': 630, 'oi': 0, 'vol_oi_ratio': 630, 'last_price': 12.75, 'premium': 803250.0, 'itm': True, 'implied_volatility': 5.2265659667968745}, {'type': 'PUT', 'strike': 63.0, 'volume': 380, 'oi': 0, 'vol_oi_ratio': 380, 'last_price': 16.4, 'premium': 623199.9999999999, 'itm': True, 'implied_volatility': 6.132814833984375}]"
ASTS,"AST SpaceMobile,",BEARISH,90,🔥🔥🔥 WHALE ACTIVITY,81.78,13936375.0,999.0,0,7,2026-02-20,2026-02-20,-1,7,0.0,13936375.0,🔴,[],"[{'type': 'PUT', 'strike': 120.0, 'volume': 2088, 'oi': 0, 'vol_oi_ratio': 2088, 'last_price': 33.15, 'premium': 6921720.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 130.0, 'volume': 735, 'oi': 31, 'vol_oi_ratio': 23.70967741935484, 'last_price': 43.11, 'premium': 3168585.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 121.0, 'volume': 320, 'oi': 0, 'vol_oi_ratio': 320, 'last_price': 34.25, 'premium': 1096000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
KKR,KKR &,BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,100.81,26150560.0,999.0,0,8,2026-02-20,2026-02-20,-1,8,0.0,26150560.0,🔴,[],"[{'type': 'PUT', 'strike': 115.0, 'volume': 4903.0, 'oi': 650, 'vol_oi_ratio': 7.5430769230769235, 'last_price': 14.2, 'premium': 6962259.999999999, 'itm': True, 'implied_volatility': 0.9687503125}, {'type': 'PUT', 'strike': 125.0, 'volume': 2820.0, 'oi': 285, 'vol_oi_ratio': 9.894736842105264, 'last_price': 23.8, 'premium': 6711600.0, 'itm': True, 'implied_volatility': 1.5000025}, {'type': 'PUT', 'strike': 124.0, 'volume': 1690.0, 'oi': 228, 'vol_oi_ratio': 7.412280701754386, 'last_price': 23.25, 'premium': 3929250.0, 'itm': True, 'implied_volatility': 2.2500043749999996}]"
DASH,"DoorDash,",BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,174.33,32785580.0,999.0,0,1,2026-02-20,2026-02-20,-1,1,0.0,32785580.0,🔴,[],"[{'type': 'PUT', 'strike': 230.0, 'volume': 6233.0, 'oi': 172, 'vol_oi_ratio': 36.23837209302326, 'last_price': 52.6, 'premium': 32785580.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
URI,"United Rentals,",BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,894.28,4456520.0,999.0,0,2,2026-02-20,2026-02-20,-1,2,0.0,4456520.0,🔴,[],"[{'type': 'PUT', 'strike': 1080.0, 'volume': 132.0, 'oi': 0, 'vol_oi_ratio': 132.0, 'last_price': 194.9, 'premium': 2572680.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 1060.0, 'volume': 112.0, 'oi': 0, 'vol_oi_ratio': 112.0, 'last_price': 168.2, 'premium': 1883839.9999999998, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
CVS,CVS Health,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,75.95,1454640.0,0.0,3,0,2026-02-20,2026-02-20,-1,3,1454640.0,0.0,🟢,"[{'type': 'CALL', 'strike': 57.5, 'volume': 230.0, 'oi': 0, 'vol_oi_ratio': 230.0, 'last_price': 24.8, 'premium': 570400.0, 'itm': True, 'implied_volatility': 3.9218751953125004}, {'type': 'CALL', 'strike': 52.5, 'volume': 160.0, 'oi': 0, 'vol_oi_ratio': 160.0, 'last_price': 29.75, 'premium': 476000.0, 'itm': True, 'implied_volatility': 5.214847231445312}, {'type': 'CALL', 'strike': 47.5, 'volume': 120.0, 'oi': 0, 'vol_oi_ratio': 120.0, 'last_price': 34.02, 'premium': 408240.00000000006, 'itm': True, 'implied_volatility': 6.539064326171875}]",[]
ABT,Abbott Laboratories,BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,111.42,22936310.0,999.0,0,3,2026-02-20,2026-02-20,-1,3,0.0,22936310.0,🔴,[],"[{'type': 'PUT', 'strike': 130.0, 'volume': 8640.0, 'oi': 598, 'vol_oi_ratio': 14.448160535117056, 'last_price': 18.54, 'premium': 16018560.0, 'itm': True, 'implied_volatility': 2.9316432958984375}, {'type': 'PUT', 'strike': 120.0, 'volume': 8000.0, 'oi': 1195, 'vol_oi_ratio': 6.694560669456067, 'last_price': 7.75, 'premium': 6200000.0, 'itm': True, 'implied_volatility': 1.8740240673828126}, {'type': 'PUT', 'strike': 135.0, 'volume': 330.0, 'oi': 23, 'vol_oi_ratio': 14.347826086956522, 'last_price': 21.75, 'premium': 717750.0, 'itm': True, 'implied_volatility': 3.301759558105468}]"
AMR,"Alpha Metallurgical Resources,",BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,172.1,1647848.0,999.0,0,2,2026-02-20,2026-02-20,-1,2,0.0,1647848.0,🔴,[],"[{'type': 'PUT', 'strike': 220.0, 'volume': 184.0, 'oi': 9, 'vol_oi_ratio': 20.444444444444443, 'last_price': 45.47, 'premium': 836648.0, 'itm': True, 'implied_volatility': 3.8447269506835937}, {'type': 'PUT', 'strike': 240.0, 'volume': 120.0, 'oi': 10, 'vol_oi_ratio': 12.0, 'last_price': 67.6, 'premium': 811199.9999999999, 'itm': True, 'implied_volatility': 4.6240276574707035}]"
