Ticker,Insider,Title,Date,InsiderName,TradeDate,FilingDate,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2026-08-18 05:17:56,RSG,"Republic Services, Inc.",10%,"Cascade Investment, L.L.C.",2026-08-10,2026-08-12,P - Purchase,215.57,501664,111305646,108%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/RSG_d.png,reports/graphs/RSG_w.png
2026-08-18 05:17:56,RSG,"Republic Services, Inc.",10%,"Cascade Investment, L.L.C.",2026-08-12,2026-08-14,P - Purchase,215.81,362960,111668606,78%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/RSG_d.png,reports/graphs/RSG_w.png
2026-08-18 05:17:56,PNAQ,Pinnacle Acquisition Corp,"CEO, 10%",Hudson Steven Kenneth,2026-08-10,2026-08-12,P - Purchase,10.0,1475000,1500000,14%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/PNAQ_d.png,reports/graphs/PNAQ_w.png
2026-08-18 05:17:56,GLIBK,Liberty Capital Corp/Nv,"Dir, 10%",Malone John C,2026-08-10,2026-08-12,P - Purchase,25.0,542232,2729304,13%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/GLIBK_d.png,reports/graphs/GLIBK_w.png
2026-08-18 05:17:56,PNAQ,Pinnacle Acquisition Corp,"Dir, 10%",Rechtschaffen Andrew,2026-08-10,2026-08-12,P - Purchase,10.0,1225000,1450000,12%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/PNAQ_d.png,reports/graphs/PNAQ_w.png
2026-08-18 05:17:56,COE,51Talk Online Education Group,"CEO, 10%",Huang Jack Jiajia,2026-08-11,2026-08-13,P - Purchase,19.93,592320,85470620,11%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/COE_d.png,reports/graphs/COE_w.png
2026-08-18 05:17:56,ATTO,"Attovia Therapeutics, Inc.",Former 10% Owner,Goldman Sachs Group Inc,2026-08-05,2026-08-13,P - Purchase,17.58,585000,3020632,10%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/ATTO_d.png,reports/graphs/ATTO_w.png
2026-08-18 05:17:56,ATTO,"Attovia Therapeutics, Inc.",Dir,Walsh Colin,2026-08-05,2026-08-13,P - Purchase,17.58,585000,3020632,10%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/ATTO_d.png,reports/graphs/ATTO_w.png
2026-08-18 05:17:56,BLSM,"Blossomhill Therapeutics, Inc.",Dir,Orbimed Advisors LLC,2026-08-10,2026-08-12,P - Purchase,16.0,625000,2714279,10%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/BLSM_d.png,reports/graphs/BLSM_w.png
2026-08-18 05:17:56,BLSM,"Blossomhill Therapeutics, Inc.",Dir,Gordon Carl L,2026-08-10,2026-08-12,P - Purchase,16.0,625000,2714279,10%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/BLSM_d.png,reports/graphs/BLSM_w.png
2026-08-18 05:17:56,INTC,Intel Corp,CEO,Tan Lip Bu,2026-08-11,2026-08-14,P - Purchase,95.0,105263,1331640,9%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/INTC_d.png,reports/graphs/INTC_w.png
2026-08-18 05:17:56,COE,51Talk Online Education Group,"CEO, 10%",Huang Jack Jiajia,2026-08-06,2026-08-12,P - Purchase,19.53,395580,84878300,7%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/COE_d.png,reports/graphs/COE_w.png
2026-08-18 05:17:56,APLM,Apollomics Inc.,CEO,Chen Hung-Wen,2026-08-14,2026-08-17,P - Purchase,14.07,536667,1448029,7%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/APLM_d.png,reports/graphs/APLM_w.png
2026-08-18 05:17:56,LWAY,"Lifeway Foods, Inc.",10%,"Divisadero Street Capital Management, LP",2026-08-13,2026-08-17,P - Purchase,24.85,246568,2348108,6%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/LWAY_d.png,reports/graphs/LWAY_w.png
2026-08-18 05:17:56,BORR,Borr Drilling Ltd,Dir,Troim Tor Olav,2026-08-13,2026-08-14,P - Purchase,4.02,1500000,28767808,6%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/BORR_d.png,reports/graphs/BORR_w.png
2026-08-18 05:17:56,AAT,"American Assets Trust, Inc.","Exec COB, 10%",Rady Ernest S,2026-08-10,2026-08-12,P - Purchase,22.49,193243,13778449,4%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/AAT_d.png,reports/graphs/AAT_w.png
2026-08-18 05:17:56,EMPD,Empery Digital Inc.,10%,"Empery Asset Management, LP",2026-08-12,2026-08-14,P - Purchase,2.91,1400000,4430345,4%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/EMPD_d.png,reports/graphs/EMPD_w.png
2026-08-18 05:17:56,TDIC,Dreamland Ltd,"CEO, 10%",Seto Wai Yue,2026-07-07,2026-08-17,P - Purchase,3.75,972000,1149890,3%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/TDIC_d.png,reports/graphs/TDIC_w.png
2026-08-18 05:17:56,ACDC,Profrac Holding Corp.,10%,Wilks Dan H.,2026-08-10,2026-08-12,P - Purchase,5.02,720000,87500195,3%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/ACDC_d.png,reports/graphs/ACDC_w.png
2026-08-18 05:17:56,AAT,"American Assets Trust, Inc.","Exec COB, 10%",Rady Ernest S,2026-08-13,2026-08-14,P - Purchase,22.84,150000,13928449,3%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/AAT_d.png,reports/graphs/AAT_w.png
2026-08-18 05:17:56,CDNL,Cardinal Infrastructure Group Inc.,CEO,Spivey Jeremy Simmons,2026-08-14,2026-08-17,P - Purchase,38.41,83350,83350,3%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/CDNL_d.png,reports/graphs/CDNL_w.png
2026-08-18 05:17:56,SUJA,"Suja Life, Inc.",10%,"Paine Schwartz Food Chain Fund V Gp, Ltd.",2026-08-13,2026-08-17,P - Purchase,6.41,399043,9219557,2%,OpenInsider.com,2026-08-18 05:17:56,reports/graphs/SUJA_d.png,reports/graphs/SUJA_w.png
