Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2025-11-25 07:39:49,STAA,Staar Surgical Co,10%,P - Purchase,27.37,1500000,30064882,41%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/STAA_d.png,reports/graphs/STAA_w.png
2025-11-25 07:39:49,BFLY,"Butterfly Network, Inc.",Dir,P - Purchase,2.42,2800000,17667336,6%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/BFLY_d.png,reports/graphs/BFLY_w.png
2025-11-25 07:39:49,RUM,Rumble Inc.,10%,P - Purchase,5.43,1063670,104397003,5%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/RUM_d.png,reports/graphs/RUM_w.png
2025-11-25 07:39:49,NEXT,Nextdecade Corp,10%,P - Purchase,5.86,767107,39202098,4%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/NEXT_d.png,reports/graphs/NEXT_w.png
2025-11-25 07:39:49,ANNX,"Annexon, Inc.",Dir,P - Purchase,4.38,822613,9728637,3%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/ANNX_d.png,reports/graphs/ANNX_w.png
2025-11-25 07:39:49,IKT,"Inhibikase Therapeutics, Inc.",10%,P - Purchase,1.45,2068965,13018965,2%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/IKT_d.png,reports/graphs/IKT_w.png
2025-11-25 07:39:49,PROP,Prairie Operating Co.,10%,P - Purchase,1.72,1736422,13776036,2%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/PROP_d.png,reports/graphs/PROP_w.png
2025-11-25 07:39:49,DGICA,Donegal Group Inc,10%,P - Purchase,18.08,59404,18536335,1%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/DGICA_d.png,reports/graphs/DGICA_w.png
2025-11-25 07:39:49,NOV,Nov Inc.,Dir,P - Purchase,14.46,70000,85949,1%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/NOV_d.png,reports/graphs/NOV_w.png
2025-11-25 07:39:49,SPRU,Spruce Power Holding Corp,10%,P - Purchase,4.76,208451,2865612,993%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/SPRU_d.png,reports/graphs/SPRU_w.png
2025-11-25 07:39:49,ALMS,Alumis Inc.,Dir,P - Purchase,7.2,125743,5134991,905%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/ALMS_d.png,reports/graphs/ALMS_w.png
2025-11-25 07:39:49,UTZ,"Utz Brands, Inc.",10%,P - Purchase,9.59,85000,3570000,814%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/UTZ_d.png,reports/graphs/UTZ_w.png
2025-11-25 07:39:49,BH,Biglari Holdings Inc.,"COB, CEO, 10%",P - Purchase,393.35,2032,1550148,799%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/BH_d.png,reports/graphs/BH_w.png
2025-11-25 07:39:49,OPK,"Opko Health, Inc.","CEO, COB, 10%",P - Purchase,1.33,580000,250402576,768%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/OPK_d.png,reports/graphs/OPK_w.png
2025-11-25 07:39:49,NN,Nextnav Inc.,10%,P - Purchase,11.86,58457,12255600,693%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/NN_d.png,reports/graphs/NN_w.png
2025-11-25 07:39:49,CWGL,"Crimson Wine Group, Ltd","Dir, 10%",P - Purchase,4.96,106308,3388666,527%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/CWGL_d.png,reports/graphs/CWGL_w.png
2025-11-25 07:39:49,HFWA,Heritage Financial Corp /Wa/,Pres,P - Purchase,22.32,19106,31363,426%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/HFWA_d.png,reports/graphs/HFWA_w.png
2025-11-25 07:39:49,CLX,Clorox Co /De/,Dir,P - Purchase,104.13,4000,13000,416%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/CLX_d.png,reports/graphs/CLX_w.png
2025-11-25 07:39:49,SAVA,Cassava Sciences Inc,"Pres, CEO",P - Purchase,2.76,150000,938060,414%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/SAVA_d.png,reports/graphs/SAVA_w.png
2025-11-25 07:39:49,BBWI,"Bath & Body Works, Inc.",Dir,P - Purchase,15.04,20000,33925,300%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/BBWI_d.png,reports/graphs/BBWI_w.png
2025-11-25 07:39:49,USPH,U S Physical Therapy Inc /Nv,Dir,P - Purchase,69.0,4000,24786,276%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/USPH_d.png,reports/graphs/USPH_w.png
2025-11-25 07:39:49,TRDA,"Entrada Therapeutics, Inc.",10%,P - Purchase,9.07,28867,4691392,261%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/TRDA_d.png,reports/graphs/TRDA_w.png
2025-11-25 07:39:49,HNRG,Hallador Energy Co,Dir,P - Purchase,19.28,13000,339184,250%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/HNRG_d.png,reports/graphs/HNRG_w.png
2025-11-25 07:39:49,AUID,Authid Inc.,"Dir, 10%",P - Purchase,1.71,126608,1572999,216%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/AUID_d.png,reports/graphs/AUID_w.png
2025-11-25 07:39:49,RPD,"Rapid7, Inc.",CEO,P - Purchase,13.82,14500,843814,200%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/RPD_d.png,reports/graphs/RPD_w.png
2025-11-25 07:39:49,NTHI,"Neonc Technologies Holdings, Inc.","Pres, 10%",P - Purchase,6.16,30000,10494140,184%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/NTHI_d.png,reports/graphs/NTHI_w.png
2025-11-25 07:39:49,URG,Ur-Energy Inc,VP FINANCE,P - Purchase,1.27,144000,144000,182%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/URG_d.png,reports/graphs/URG_w.png
2025-11-25 07:39:49,INSE,"Inspired Entertainment, Inc.","Pres, CEO",P - Purchase,7.22,20000,322862,144%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/INSE_d.png,reports/graphs/INSE_w.png
2025-11-25 07:39:49,UTZ,"Utz Brands, Inc.",10%,P - Purchase,9.59,15000,630000,143%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/UTZ_d.png,reports/graphs/UTZ_w.png
2025-11-25 07:39:49,MLP,Maui Land & Pineapple Co Inc,"Dir, 10%",P - Purchase,14.38,10000,12021372,143%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/MLP_d.png,reports/graphs/MLP_w.png
2025-11-25 07:39:49,NRDE,Nu Ride Inc.,Dir,P - Purchase,1.4,100000,220533,139%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/NRDE_d.png,reports/graphs/NRDE_w.png
2025-11-25 07:39:49,FGBI,"First Guaranty Bancshares, Inc.",Dir,P - Purchase,5.0,21300,4982305,106%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/FGBI_d.png,reports/graphs/FGBI_w.png
2025-11-25 07:39:49,UUU,"Universal Safety Products, Inc.",Dir,P - Purchase,3.88,26824,102231,104%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/UUU_d.png,reports/graphs/UUU_w.png
2025-11-25 07:39:49,FOSL,"Fossil Group, Inc.",Dir,P - Purchase,2.47,41322,43788,102%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/FOSL_d.png,reports/graphs/FOSL_w.png
2025-11-25 07:39:49,PENN,"Penn Entertainment, Inc.","EVP, CFO",P - Purchase,13.79,7315,119448,100%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/PENN_d.png,reports/graphs/PENN_w.png
2025-11-25 07:39:49,TMP,Tompkins Financial Corp,Dir,P - Purchase,68.36,1463,10511,100%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/TMP_d.png,reports/graphs/TMP_w.png
2025-11-25 07:39:49,BBWI,"Bath & Body Works, Inc.",Dir,P - Purchase,14.86,6700,80900,99%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/BBWI_d.png,reports/graphs/BBWI_w.png
2025-11-25 07:39:49,DIN,"Dine Brands Global, Inc.",Dir,P - Purchase,27.47,3600,54228,98%,OpenInsider.com,2025-11-25 07:39:49,reports/graphs/DIN_d.png,reports/graphs/DIN_w.png
