ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
AJG,Arthur J. Gallagher & Co.,80.8,🏆 ELITE,🟢 Elite,100.0,100.0,46.7,70.0,60.0,35.0,28.9,False,up,124.7,True,1,47.7,True,2,"{'eps_growth_yoy': 124.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.4}","{'revenue_growth_yoy': 47.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 3.3, 'rs_6m': -12.4, 'rs_line_percentile': 28.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 7.0, 'debt_to_equity': 0.56, 'current_ratio': 1.06, 'operating_margin_pct': 28.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.4}",247.77,63662522368,Financial Services,Insurance Brokers,2.7,3.6,False,316.71,-21.8,3.0,False,278.56,388.0,225.0,18.0,buy,12.4,106.23,-57.1,97.52,-60.6,1.7,4.2,1.1,42.9,2.8,1.01,True,-0.49,4.2,16.2,14.0,2026-07-30,False,True,6.0,NEUTRAL,3.32,77.9,1.03,37.5,0.8,0.02,-36.7,2026-07-16T06:22:59.145706
AON,Aon plc,79.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,46.7,80.0,60.0,35.0,29.2,False,up,109.3,False,0,21.2,True,2,"{'eps_growth_yoy': 109.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}","{'revenue_growth_yoy': 21.2, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 0.4, 'rs_6m': -6.0, 'rs_line_percentile': 29.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.9}",355.15,75851849728,Financial Services,Insurance Brokers,1.8,2.0,False,381.0,-6.8,3.0,False,390.42,445.0,298.0,19.0,buy,9.9,597.35,68.2,488.88,37.7,4.41,15.65,0.91,16.4,3.28,0.76,True,-1.65,7.4,19.0,13.0,2026-07-29,False,True,8.0,STRONG,6.18,141.9,0.61,34.1,0.8,0.02,-33.3,2026-07-16T06:22:09.893083
WST,"West Pharmaceutical Services, I",79.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,80.0,70.0,89.0,95.0,60.0,95.0,90.1,False,up,5.3,True,1,10.2,True,1,"{'eps_growth_yoy': 5.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.8}","{'revenue_growth_yoy': 10.2, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 26.7, 'rs_6m': 22.9, 'rs_line_percentile': 90.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.71, 'operating_margin_pct': 21.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 5.6}",359.0,25362485248,Healthcare,Medical Instruments & Supplies,3.8,2.9,False,367.66,-2.4,8.0,True,379.0,447.0,310.0,15.0,strong_buy,5.6,165.47,-53.9,225.0,-37.3,1.09,3.9,0.25,11.5,0.88,0.25,True,-1.19,336.2,56.1,7.0,2026-07-23,True,False,7.0,NEUTRAL,,,0.67,19.4,0.2,0.01,-19.2,2026-07-16T06:23:26.245333
TECK,Teck Resources Ltd,79.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,57.6,70.0,50.0,60.0,62.9,False,down,297.6,False,0,94.9,True,1,"{'eps_growth_yoy': 297.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.9}","{'revenue_growth_yoy': 94.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -8.5, 'rs_6m': 7.4, 'rs_line_percentile': 62.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 5.9, 'debt_to_equity': 0.37, 'operating_margin_pct': 39.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -8.2}",57.95,28389376000,Basic Materials,Other Industrial Metals & Mining,,2.6,False,71.25,-18.7,6.0,False,53.17,68.76,36.24,4.0,hold,-8.2,,,76.8,32.5,,,0.59,13.3,0.35,0.99,True,-2.22,4.5,51.5,7.0,2026-07-23,True,False,8.0,STRONG,7.03,6.5,0.14,46.9,0.2,0.0,-46.7,2026-07-16T06:29:20.146056
HEI,Heico Corporation,79.1,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,60.3,90.0,60.0,60.0,56.8,False,up,31.8,True,1,19.9,True,1,"{'eps_growth_yoy': 31.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}","{'revenue_growth_yoy': 19.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 12.2, 'rs_6m': -9.5, 'rs_line_percentile': 56.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.9}",351.59,49130381312,Industrials,Aerospace & Defense,1.5,1.4,False,369.48,-4.8,7.0,True,386.53,472.0,290.0,19.0,buy,9.9,543.7,54.6,171.0,-51.4,1.44,12.82,0.07,4.3,0.25,0.1,False,,9.0,48.2,40.0,2026-08-25,False,False,8.0,STRONG,1.96,52.3,1.05,21.8,,,,2026-07-16T06:24:30.608892
INTU,Intuit Inc.,77.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,100.0,15.0,85.0,70.0,15.0,2.8,False,down,704.2,True,2,123.4,True,2,"{'eps_growth_yoy': 704.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': 123.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -36.0, 'rs_6m': -62.8, 'rs_line_percentile': 2.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 22.5, 'debt_to_equity': 0.33, 'current_ratio': 1.45, 'operating_margin_pct': 47.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 69.4}",279.7,76508299264,Technology,Software - Application,6.1,2.4,False,813.7,-65.6,0.0,False,473.68,921.0,250.0,33.0,buy,69.4,387.99,38.7,173.55,-38.0,6.84,19.13,1.7,28.3,4.8,0.65,True,-5.34,24.8,10.7,35.0,2026-08-20,False,False,9.0,STRONG,6.63,97.0,0.96,43.2,0.2,0.0,-43.0,2026-07-16T06:21:32.436488
ADP,"Automatic Data Processing, Inc.",77.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,50.3,85.0,50.0,35.0,25.9,False,up,49.3,True,1,15.8,True,2,"{'eps_growth_yoy': 49.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.1}","{'revenue_growth_yoy': 15.8, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 18.5, 'rs_6m': -11.6, 'rs_line_percentile': 25.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 71.2, 'debt_to_equity': 0.69, 'current_ratio': 1.04, 'operating_margin_pct': 30.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 2.2}",247.47,98922242048,Technology,Software - Application,4.2,4.8,False,315.98,-21.7,4.0,False,252.8,305.0,190.0,15.0,hold,2.2,239.06,-3.4,112.98,-54.3,4.8,11.88,2.76,60.5,6.8,2.04,True,-1.81,13.5,4.2,13.0,2026-07-29,False,True,8.0,STRONG,5.76,192.0,1.93,33.5,,,,2026-07-16T06:20:04.797897
CDNS,"Cadence Design Systems, Inc.",76.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,60.0,63.9,85.0,60.0,60.0,50.4,False,flat,109.7,False,0,15.6,False,0,"{'eps_growth_yoy': 109.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.2}","{'revenue_growth_yoy': 15.6, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 14.0, 'rs_6m': 5.6, 'rs_line_percentile': 50.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 20.7, 'debt_to_equity': 0.47, 'current_ratio': 1.47, 'operating_margin_pct': 29.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 6.3}",371.5,102465642496,Technology,Software - Application,2.2,2.1,False,416.69,-10.8,5.0,False,394.79,470.0,275.0,26.0,strong_buy,6.3,178.28,-52.0,98.9,-73.4,1.46,5.44,,,,,True,-0.97,14.4,23.0,11.0,2026-07-27,False,True,7.0,NEUTRAL,1.58,44.0,1.72,24.5,,,,2026-07-16T06:24:43.411179
TW,Tradeweb Markets Inc.,75.7,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,90.0,27.0,85.0,65.0,15.0,8.5,False,down,33.5,False,0,20.4,True,2,"{'eps_growth_yoy': 33.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.3}","{'revenue_growth_yoy': 20.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -24.6, 'rs_6m': -12.1, 'rs_line_percentile': 8.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 14.2, 'debt_to_equity': 0.02, 'current_ratio': 5.93, 'operating_margin_pct': 46.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 29.0}",100.68,21950859264,Financial Services,Capital Markets,3.1,1.9,False,147.49,-31.7,1.0,False,129.86,201.0,105.0,14.0,buy,29.0,,,124.2,23.4,,,0.57,12.4,0.56,0.4,True,-0.71,636.1,27.4,14.0,2026-07-30,False,True,8.0,STRONG,5.79,57.1,0.56,41.8,,,,2026-07-16T06:21:59.487538
CBOE,"Cboe Global Markets, Inc.",75.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,44.0,95.0,50.0,35.0,29.8,False,down,64.1,True,1,8.5,True,2,"{'eps_growth_yoy': 64.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.8}","{'revenue_growth_yoy': 8.5, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -17.1, 'rs_6m': -5.0, 'rs_line_percentile': 29.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 25.1, 'debt_to_equity': 0.29, 'current_ratio': 1.39, 'operating_margin_pct': 39.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 11.5}",277.11,29000607744,Financial Services,Financial Data & Stock Exchanges,3.0,2.9,False,371.18,-25.3,3.0,False,308.93,375.0,258.0,14.0,hold,11.5,406.47,46.7,351.3,26.8,3.46,9.58,1.05,23.8,2.88,1.29,True,-0.27,33.8,21.8,15.0,2026-07-31,False,True,8.0,STRONG,5.69,70.3,0.34,54.0,,,,2026-07-16T06:26:43.566277
