ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ABT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-07-17
ADP,WATCH,3,Piotroski fuerte (8.0/9),2026-07-17
AI.PA,WATCH,3,Piotroski fuerte (7.0/9),2026-07-17
AJG,WATCH,-3,Caro vs peers en Financial Services (FCF rank 18/19),2026-07-17
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-07-17
ASAZY,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (45.4% vs media sector 4.3%),2026-07-17
ATLKY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-07-17
AUTO.L,AVOID,-7,Thesis drift HIGH (46d): Score cayó 12pts en 46d (66→54) | Mejor FCF en Communication Services (6.0% vs media sector 5.0%),2026-07-17
AWK,CAUTION,-5,Value trap MEDIUM: FCF negativo (-7.5%) — quema caja pese a valuación barata | Piotroski fuerte (8.0/9),2026-07-17
AXP,CAUTION,2,Thesis drift MEDIUM: Score cayó 14pts en 46d (40→26) | Smart money: 1 HF + 0 insiders (conv 23),2026-07-17
BRO,BEST,5,Mejor FCF en Financial Services (6.7% vs media sector 4.6%),2026-07-17
CB,BEST,5,Mejor FCF en Financial Services (9.6% vs media sector 4.6%),2026-07-17
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-07-17
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 12/13) | Piotroski fuerte (7.0/9),2026-07-17
CLPBY,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.5% (0.41→0.40),2026-07-17
CME,CAUTION,-2,"Señal salida MEDIUM: Score cayó 26pts (53 → 27) | Opciones TIER2 (q=55): VALUE weak (27pts), INSIDER CONF",2026-07-17
CNI,WATCH,3,Piotroski fuerte (7.0/9),2026-07-17
COST,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 10/12) | Piotroski fuerte (7.0/9),2026-07-17
CP,WATCH,3,Piotroski fuerte (7.0/9),2026-07-17
CTAS,CAUTION,-8,Señal salida MEDIUM: Score cayó 17pts (56 → 39) | Caro vs peers en Industrials (FCF rank 24/29) | Piotroski fuerte (8.0/9),2026-07-17
DBOEY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-07-17
ECL,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑9.0% (10.88→11.86),2026-07-17
ERIE,CAUTION,-8,Value trap MEDIUM: Piotroski débil (4/9),2026-07-17
ETN,WATCH,0,Caro vs peers en Industrials (FCF rank 27/29) | Piotroski fuerte (7.0/9),2026-07-17
EXPN.L,BEST,8,Piotroski fuerte (9.0/9) | Mejor FCF en Industrials (3.8% vs media sector 4.3%),2026-07-17
FAST,CAUTION,-6,Thesis drift MEDIUM: Score cayó 19pts en 46d (43→24) | Caro vs peers en Industrials (FCF rank 26/29) | Piotroski fuerte (8.0/9),2026-07-17
FDS,BEST,11,Short squeeze MEDIUM: 17.1% short · Short elevado (17.1% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Financial Services (7.0% vs media sector 4.6%),2026-07-17
FICO,WATCH,4,EPS revision UP: EPS consensus ↑3.2% (48.77→50.34),2026-07-17
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 28/29) | Piotroski fuerte (8.0/9),2026-07-17
HESAY,WATCH,3,Piotroski fuerte (8.0/9),2026-07-17
IDXX,WATCH,0,Caro vs peers en Healthcare (FCF rank 10/11) | Piotroski fuerte (8.0/9),2026-07-17
IT,BEST,11,Short squeeze MEDIUM: 24.7% short · Short elevado (24.7% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Technology (11.9% vs media sector 11.9%),2026-07-17
ITRK.L,CAUTION,-1,Thesis drift MEDIUM: Score cayó 11pts en 46d (35→24) | Mejor FCF en Industrials (4.0% vs media sector 4.3%),2026-07-17
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-07-17
JNJ,CAUTION,-2,Thesis drift MEDIUM: Score cayó 14pts en 46d (38→25) | EPS revision UP: EPS consensus ↑4.6% (12.30→12.86),2026-07-17
KO,CAUTION,2,Thesis drift MEDIUM: Score cayó 30pts en 46d (63→33) | Caro vs peers en Consumer Defensive (FCF rank 11/12) | Smart money: 1 HF + 0 insiders (conv 25) | Piotroski fuerte (7.0/9),2026-07-17
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-07-17
MA,WATCH,3,Piotroski fuerte (9.0/9),2026-07-17
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 17/19) | Smart money: 1 HF + 0 insiders (conv 26) | Piotroski fuerte (7.0/9),2026-07-17
MKC,BEST,5,Mejor FCF en Consumer Defensive (5.2% vs media sector 4.3%),2026-07-17
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 16/19) | Piotroski fuerte (8.0/9),2026-07-17
MSI,WATCH,-3,Caro vs peers en Technology (FCF rank 11/13),2026-07-17
NDAQ,CAUTION,-5,"Señal salida MEDIUM: Earnings en 7d — alta incertidumbre, considera reducir | Piotroski fuerte (9.0/9)",2026-07-17
NDSN,WATCH,3,Piotroski fuerte (7.0/9),2026-07-17
PEP,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.7% (10.94→11.78),2026-07-17
PGR,BEST,5,Mejor FCF en Financial Services (13.0% vs media sector 4.6%),2026-07-17
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 9/9) | Piotroski fuerte (9.0/9),2026-07-17
ROP,REVISION_UP,13,Mejor FCF en Technology (6.2% vs media sector 11.9%) | EPS revision STRONG_UP: EPS consensus ↑18.5% (22.56→26.74),2026-07-17
SBGSY,WATCH,-3,Caro vs peers en Industrials (FCF rank 23/29),2026-07-17
SPGI,CAUTION,-13,Señal salida MEDIUM: Score cayó 21pts (61 → 40) | EPS revision STRONG_DOWN: EPS consensus ↓6.0% (20.55→19.32) | Piotroski fuerte (7.0/9),2026-07-17
SXYAY,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓49.0% (2.54→1.29),2026-07-17
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-07-17
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-07-17
TW,WATCH,3,Piotroski fuerte (8.0/9),2026-07-17
VEEV,WATCH,3,Piotroski fuerte (7.0/9),2026-07-17
VRSK,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (3.8% vs media sector 4.3%),2026-07-17
VRSN,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 33) | Piotroski fuerte (8.0/9),2026-07-17
WM,WATCH,3,Piotroski fuerte (8.0/9),2026-07-17
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 12/12) | Piotroski fuerte (7.0/9),2026-07-17
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 11/11) | Piotroski fuerte (7.0/9),2026-07-17
