Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2026-07-17 07:29:58,COE,51Talk Online Education Group,"CEO, 10%",P - Purchase,16.55,562560,80349200,9%,OpenInsider.com,2026-07-17 07:29:58,reports/graphs/COE_d.png,reports/graphs/COE_w.png
2026-07-17 07:29:58,NTSK,Netskope Inc,"Dir, 10%",P - Purchase,12.29,306399,67184203,3%,OpenInsider.com,2026-07-17 07:29:58,reports/graphs/NTSK_d.png,reports/graphs/NTSK_w.png
2026-07-17 07:29:58,GLOO,"Gloo Holdings, Inc.",10%,P - Purchase,3.25,923076,3423076,2%,OpenInsider.com,2026-07-17 07:29:58,reports/graphs/GLOO_d.png,reports/graphs/GLOO_w.png
2026-07-17 07:29:58,CCCTU,Columbus Circle Capital Corp III,10%,P - Purchase,10.0,265000,265000,2%,OpenInsider.com,2026-07-17 07:29:58,reports/graphs/CCCTU_d.png,reports/graphs/CCCTU_w.png
2026-07-17 07:29:58,TDIC,Dreamland Ltd,"CEO, 10%",P - Purchase,3.75,652000,829890,2%,OpenInsider.com,2026-07-17 07:29:58,reports/graphs/TDIC_d.png,reports/graphs/TDIC_w.png
2026-07-17 07:29:58,GGAL,Grupo Financiero Galicia Sa,Dir,P - Purchase,5.4,399824,3000000,2%,OpenInsider.com,2026-07-17 07:29:58,reports/graphs/GGAL_d.png,reports/graphs/GGAL_w.png
2026-07-17 07:29:58,ENR,"Energizer Holdings, Inc.",10%,P - Purchase,20.21,100000,7580000,2%,OpenInsider.com,2026-07-17 07:29:58,reports/graphs/ENR_d.png,reports/graphs/ENR_w.png
2026-07-17 07:29:58,IPX,Iperionx Ltd,Exec COB,P - Purchase,3.58,525000,27087798,1%,OpenInsider.com,2026-07-17 07:29:58,reports/graphs/IPX_d.png,reports/graphs/IPX_w.png
2026-07-17 07:29:58,ENR,"Energizer Holdings, Inc.",10%,P - Purchase,20.56,60000,7480000,1%,OpenInsider.com,2026-07-17 07:29:58,reports/graphs/ENR_d.png,reports/graphs/ENR_w.png
2026-07-17 07:29:58,CRDF,"Cardiff Oncology, Inc.",Dir,P - Purchase,1.46,687285,2043661,1%,OpenInsider.com,2026-07-17 07:29:58,reports/graphs/CRDF_d.png,reports/graphs/CRDF_w.png
