ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ADP,CAUTION,-11,Thesis drift MEDIUM: Score cayó 23pts en 44d (64→40) | Señal salida MEDIUM: Score cayó 23pts (64 → 40) | Piotroski fuerte (8.0/9),2026-04-29
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 7/7) | Piotroski fuerte (7.0/9),2026-04-29
AME,CAUTION,-6,Thesis drift MEDIUM: Score cayó 15pts en 44d (49→34),2026-04-29
AON,CAUTION,-6,Thesis drift MEDIUM: Score cayó 18pts en 44d (66→49) | Señal salida MEDIUM: Score cayó 18pts (66 → 49) | Piotroski fuerte (8.0/9) | Mejor FCF en Financial Services (4.4% vs media sector 4.1%),2026-04-29
ATLKY,CAUTION,-1,Thesis drift MEDIUM: Score cayó 11pts en 44d (60→49) | Mejor FCF en Industrials (29.4% vs media sector 4.3%),2026-04-29
AUTO.L,CAUTION,0,Señal salida MEDIUM: Score cayó 18pts (65 → 48) | Piotroski fuerte (8.0/9) | Mejor FCF en Communication Services (6.1% vs media sector 6.0%),2026-04-29
AXP,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-04-29
AZO,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-04-29
BR,CAUTION,0,"Señal salida MEDIUM: Earnings en 1d — alta incertidumbre, considera reducir | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.5% vs media sector 4.2%)",2026-04-29
BRO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-04-29
CB,CAUTION,-6,Thesis drift MEDIUM: Score cayó 14pts en 44d (54→40),2026-04-29
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 19/20) | Piotroski fuerte (7.0/9),2026-04-29
CHD,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-04-29
CL,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-04-29
CLPBY,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Healthcare (24.4% vs media sector 4.5%),2026-04-29
CME,WATCH,-3,Caro vs peers en Financial Services (FCF rank 11/13),2026-04-29
CNI,CAUTION,-3,Thesis drift MEDIUM: Score cayó 20pts en 44d (63→43) | Piotroski fuerte (7.0/9),2026-04-29
COST,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 7/8) | Piotroski fuerte (7.0/9),2026-04-29
CP,CAUTION,-3,Thesis drift MEDIUM: Score cayó 11pts en 44d (45→34) | Piotroski fuerte (7.0/9),2026-04-29
CPRT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-04-29
CTAS,CAUTION,-6,Thesis drift MEDIUM: Score cayó 15pts en 44d (57→43) | Caro vs peers en Industrials (FCF rank 25/30) | Piotroski fuerte (8.0/9),2026-04-29
ECL,CAUTION,-14,Quality decay MEDIUM: Salud financiera cayó 15pts (75 → 60/100) | Thesis drift MEDIUM: Score cayó 14pts en 44d (50→36),2026-04-29
