Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2026-02-19 21:15:12,WRB,Berkley W R Corp,10%,P - Purchase,70.92,566386,57163038,40%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/WRB_d.png,reports/graphs/WRB_w.png
2026-02-19 21:15:12,KKR,Kkr & Co. Inc.,Co-CEO,P - Purchase,102.67,125000,20269424,12%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/KKR_d.png,reports/graphs/KKR_w.png
2026-02-19 21:15:12,KKR,Kkr & Co. Inc.,Co-CEO,P - Purchase,102.19,125000,18456070,12%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/KKR_d.png,reports/graphs/KKR_w.png
2026-02-19 21:15:12,SONO,Sonos Inc,10%,P - Purchase,15.73,647210,32073916,10%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/SONO_d.png,reports/graphs/SONO_w.png
2026-02-19 21:15:12,RXO,"Rxo, Inc.",10%,P - Purchase,12.0,532276,28109942,6%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/RXO_d.png,reports/graphs/RXO_w.png
2026-02-19 21:15:12,SAH,Sonic Automotive Inc,10%,P - Purchase,59.94,100000,5100000,5%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/SAH_d.png,reports/graphs/SAH_w.png
2026-02-19 21:15:12,VERX,"Vertex, Inc.",See Remarks,P - Purchase,12.88,397740,405635,5%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/VERX_d.png,reports/graphs/VERX_w.png
2026-02-19 21:15:12,KLRS,"Kalaris Therapeutics, Inc.","Dir, 10%",P - Purchase,10.42,479847,12948081,5%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/KLRS_d.png,reports/graphs/KLRS_w.png
2026-02-19 21:15:12,KKR,Kkr & Co. Inc.,Dir,P - Purchase,102.9,43872,143045,4%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/KKR_d.png,reports/graphs/KKR_w.png
2026-02-19 21:15:12,LNZA,"Lanzatech Global, Inc.",10%,P - Purchase,4.43,969858,1302492,4%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/LNZA_d.png,reports/graphs/LNZA_w.png
2026-02-19 21:15:12,FAF,First American Financial Corp,Dir,P - Purchase,67.68,59841,2417098,4%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/FAF_d.png,reports/graphs/FAF_w.png
2026-02-19 21:15:12,FWRD,Forward Air Corp,10%,P - Purchase,17.93,225000,3116546,4%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/FWRD_d.png,reports/graphs/FWRD_w.png
2026-02-19 21:15:12,SSTI,"Soundthinking, Inc.",10%,P - Purchase,6.97,578485,1902488,4%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/SSTI_d.png,reports/graphs/SSTI_w.png
2026-02-19 21:15:12,MSCI,Msci Inc.,"COB, CEO",P - Purchase,523.57,6800,2184937,3%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/MSCI_d.png,reports/graphs/MSCI_w.png
2026-02-19 21:15:12,CMIIU,Columbus Circle Capital Corp II,10%,P - Purchase,10.0,265000,265000,2%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/CMIIU_d.png,reports/graphs/CMIIU_w.png
2026-02-19 21:15:12,DKNG,Draftkings Inc.,Dir,P - Purchase,21.85,100000,350219,2%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/DKNG_d.png,reports/graphs/DKNG_w.png
2026-02-19 21:15:12,ERNA,Ernexa Therapeutics Inc.,10%,P - Purchase,0.5,4000000,6779440,2%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/ERNA_d.png,reports/graphs/ERNA_w.png
2026-02-19 21:15:12,MSFT,Microsoft Corp,Dir,P - Purchase,397.35,5000,87527,1%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/MSFT_d.png,reports/graphs/MSFT_w.png
2026-02-19 21:15:12,DEI,Douglas Emmett Inc,"COB, CEO",P - Purchase,10.18,98000,2949640,997%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/DEI_d.png,reports/graphs/DEI_w.png
2026-02-19 21:15:12,WTW,Willis Towers Watson Plc,"Pres of Risk, Broking",P - Purchase,284.84,3500,19250,996%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/WTW_d.png,reports/graphs/WTW_w.png
2026-02-19 21:15:12,NDAQ,"Nasdaq, Inc.",Dir,P - Purchase,79.86,12000,40797,958%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/NDAQ_d.png,reports/graphs/NDAQ_w.png
2026-02-19 21:15:12,ABX,"Abacus Global Management, Inc.","Co-Founder, Pres, 10%",P - Purchase,5.77,86207,12455707,497%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/ABX_d.png,reports/graphs/ABX_w.png
2026-02-19 21:15:12,COCH,"Envoy Medical, Inc.",Dir,P - Purchase,0.4,1000000,1050000,400%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/COCH_d.png,reports/graphs/COCH_w.png
2026-02-19 21:15:12,APC,Arko Petroleum Corp.,Dir,P - Purchase,18.0,20000,20000,360%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/APC_d.png,reports/graphs/APC_w.png
2026-02-19 21:15:12,LXRX,"Lexicon Pharmaceuticals, Inc.",Dir,P - Purchase,1.31,268497,51408909,352%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/LXRX_d.png,reports/graphs/LXRX_w.png
2026-02-19 21:15:12,GTE,Gran Tierra Energy Inc.,10%,P - Purchase,5.33,62000,4443750,330%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/GTE_d.png,reports/graphs/GTE_w.png
2026-02-19 21:15:12,KVYO,"Klaviyo, Inc.",Dir,P - Purchase,18.38,16339,30691,300%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/KVYO_d.png,reports/graphs/KVYO_w.png
2026-02-19 21:15:12,FLYW,Flywire Corp,10%,P - Purchase,10.99,25000,2675000,274%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/FLYW_d.png,reports/graphs/FLYW_w.png
2026-02-19 21:15:12,FCPT,"Four Corners Property Trust, Inc.","Pres, CEO",P - Purchase,24.73,10080,757980,249%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/FCPT_d.png,reports/graphs/FCPT_w.png
2026-02-19 21:15:12,TCBI,Texas Capital Bancshares Inc/Tx,Dir,P - Purchase,22.13,10000,840500,221%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/TCBI_d.png,reports/graphs/TCBI_w.png
2026-02-19 21:15:12,LEE,"Lee Enterprises, Inc","Dir, 10%",P - Purchase,7.14,27299,11555639,194%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/LEE_d.png,reports/graphs/LEE_w.png
2026-02-19 21:15:12,FRPH,"Frp Holdings, Inc.","Dir, 10%",P - Purchase,27.45,6608,191516,181%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/FRPH_d.png,reports/graphs/FRPH_w.png
2026-02-19 21:15:12,CNVS,Cineverse Corp.,"CEO, COB",P - Purchase,2.0,75000,671045,150%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/CNVS_d.png,reports/graphs/CNVS_w.png
2026-02-19 21:15:12,DLHC,Dlh Holdings Corp.,10%,P - Purchase,5.5,24699,2669469,135%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/DLHC_d.png,reports/graphs/DLHC_w.png
2026-02-19 21:15:12,SBCF,Seacoast Banking Corp of Florida,Dir,P - Purchase,33.19,4000,46340,132%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/SBCF_d.png,reports/graphs/SBCF_w.png
2026-02-19 21:15:12,JYNT,Joint Corp,10%,P - Purchase,8.5,15397,1645294,130%,OpenInsider.com,2026-02-19 21:15:12,reports/graphs/JYNT_d.png,reports/graphs/JYNT_w.png
