ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
4684.T,WATCH,-3,Caro vs peers en Technology (FCF rank 16/20),2026-09-24
6383.T,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (5.7% vs media sector 4.7%),2026-09-24
7741.T,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-24
ABT,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-24
ADSK,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Technology (6.2% vs media sector 4.7%),2026-09-24
AJG,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-24
AMZN,CAUTION,-3,Señal salida MEDIUM: Score cayó 56pts (91 → 35) | Caro vs peers en Consumer Cyclical (FCF rank 9/9) | Smart money: 1 HF + 0 insiders (conv 25),2026-09-24
AON,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-24
ASAZY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-24
ASML,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-24
ATLKY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-24
AVGO,WATCH,0,Caro vs peers en Technology (FCF rank 18/20) | Piotroski fuerte (8.0/9),2026-09-24
AXP,CAUTION,-1,Thesis drift MEDIUM: Score cayó 14pts en 45d (57→43) | Señal salida MEDIUM: Score cayó 50pts (92 → 43) | Smart money: 1 HF + 0 insiders (conv 28) | Mejor FCF en Financial Services (7.9% vs media sector 6.3%),2026-09-24
BLK,WATCH,-3,Caro vs peers en Financial Services (FCF rank 14/14),2026-09-24
BR,CAUTION,2,Thesis drift MEDIUM: Score cayó 29pts en 45d (82→53) | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.6% vs media sector 4.7%),2026-09-24
BRK-B,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-24
BRO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-24
BSX,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Healthcare (5.3% vs media sector 3.7%),2026-09-24
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-09-24
CLPBY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-24
CNI,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-24
CPRT,CAUTION,-12,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota | EPS revision DOWN: EPS consensus ↓4.4% (1.96→1.88),2026-09-24
CRH,BEST,5,Mejor FCF en Basic Materials (4.8% vs media sector 3.8%),2026-09-24
CTAS,WATCH,0,Caro vs peers en Industrials (FCF rank 21/21) | Piotroski fuerte (8.0/9),2026-09-24
DBOEY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-24
DOL.TO,WATCH,-3,Caro vs peers en Consumer Defensive (FCF rank 8/8),2026-09-24
ETN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-24
FDS,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-24
FICO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-24
FTNT,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-24
GOOG,CAUTION,-3,Señal salida MEDIUM: Score cayó 57pts (100 → 43) | Caro vs peers en Communication Services (FCF rank 5/5) | Smart money: 2 HF + 0 insiders (conv 43),2026-09-24
GVDNY,WATCH,3,Piotroski fuerte (7.0/9),2026-09-24
HD,BEST,5,Mejor FCF en Consumer Cyclical (5.1% vs media sector 4.1%),2026-09-24
HEI,CAUTION,-12,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos) | EPS revision STRONG_DOWN: EPS consensus ↓17.5% (8.58→7.08),2026-09-24
ICE,CAUTION,-5,"Señal salida MEDIUM: Score cayó 53pts (92 → 39) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-09-24
INTU,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-24
ISRG,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-24
JKHY,WATCH,3,Piotroski fuerte (7.0/9),2026-09-24
JNJ,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓18.1% (13.68→11.20); Analistas: +6 (0→6),2026-09-24
KO,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 33) | Piotroski fuerte (7.0/9),2026-09-24
LMT,BEST,5,Mejor FCF en Industrials (7.2% vs media sector 4.7%),2026-09-24
MA,CAUTION,-12,"Thesis drift MEDIUM: Score cayó 18pts en 45d (67→49) | Señal salida MEDIUM: Score cayó 34pts (83 → 49) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Caro vs peers en Financial Services (FCF rank 12/14) | Piotroski fuerte (9.0/9)",2026-09-24
MANH,WATCH,-3,Caro vs peers en Technology (FCF rank 17/20),2026-09-24
MCO,CAUTION,5,Thesis drift MEDIUM: Score cayó 14pts en 45d (73→59) | Smart money: 1 HF + 0 insiders (conv 33) | Piotroski fuerte (8.0/9),2026-09-24
META,CAUTION,0,Señal salida MEDIUM: Score cayó 24pts (64 → 40) | Smart money: 1 HF + 0 insiders (conv 27),2026-09-24
MSFT,CAUTION,-9,Thesis drift MEDIUM: Score cayó 31pts en 45d (85→55) | Señal salida MEDIUM: Score cayó 41pts (96 → 55) | Caro vs peers en Technology (FCF rank 20/20) | Smart money: 1 HF + 0 insiders (conv 31),2026-09-24
MSI,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓10.7% (20.27→18.10),2026-09-24
NDAQ,CAUTION,-5,"Señal salida MEDIUM: Score cayó 27pts (58 → 31) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Piotroski fuerte (9.0/9)",2026-09-24
NDSN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-24
ODFL,WATCH,-3,Caro vs peers en Industrials (FCF rank 18/21),2026-09-24
ORLY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-24
OTIS,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-24
PAYX,BEST,14,"Opciones TIER2 (q=45): VALUE weak (51pts), FCF 6.2% | Piotroski fuerte (7.0/9) | Mejor FCF en Technology (6.2% vs media sector 4.7%)",2026-09-24
PEP,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-24
