ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-03
ABT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-03
ADP,AVOID,-12,Thesis drift HIGH (45d): Margen op. cayó 6.7pp (30.2%→23.5%),2026-09-03
AJG,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-03
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-09-03
ASAZY,AVOID,-12,Thesis drift HIGH (45d): Score cayó 32pts en 45d (72→40) | Señal salida MEDIUM: Score cayó 16pts (56 → 40) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (4.8% vs media sector 3.4%),2026-09-03
ATLKY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-03
AUTO.L,BEST,5,Mejor FCF en Communication Services (6.2% vs media sector 6.5%),2026-09-03
AXP,CAUTION,5,Señal salida MEDIUM: Score cayó 15pts (86 → 71) | Smart money: 1 HF + 0 insiders (conv 36) | Mejor FCF en Financial Services (7.2% vs media sector 5.1%),2026-09-03
BR,BEST,14,"Opciones TIER2 (q=60): VALUE strong (78pts), FCF 5.8% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (5.8% vs media sector 4.7%)",2026-09-03
BRK-B,CAUTION,-3,Señal salida MEDIUM: Score cayó 19pts (55 → 37) | Mejor FCF en Financial Services (6.7% vs media sector 5.1%),2026-09-03
BRO,BEST,5,Mejor FCF en Financial Services (6.8% vs media sector 5.1%),2026-09-03
CB,CAUTION,-1,Thesis drift MEDIUM: Score cayó 15pts en 45d (48→32) | Mejor FCF en Financial Services (8.0% vs media sector 5.1%),2026-09-03
CBOE,WATCH,0,Caro vs peers en Financial Services (FCF rank 21/21) | Piotroski fuerte (8.0/9),2026-09-03
CHD,WATCH,3,Piotroski fuerte (7.0/9),2026-09-03
CLPBY,CAUTION,2,Thesis drift MEDIUM: FCF yield cayó 24.6pp (28.9%→4.3%) | Piotroski fuerte (7.0/9) | Mejor FCF en Healthcare (4.3% vs media sector 3.4%),2026-09-03
CNI,WATCH,3,Piotroski fuerte (7.0/9),2026-09-03
COST,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-03
CPRT,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-03
CSU.TO,BEST,5,Mejor FCF en Technology (6.0% vs media sector 4.7%),2026-09-03
CTAS,CAUTION,-8,"Señal salida MEDIUM: Score cayó 25pts (56 → 31) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Caro vs peers en Industrials (FCF rank 27/27) | Piotroski fuerte (8.0/9)",2026-09-03
DBOEY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-03
ETN,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-03
EXPN.L,WATCH,0,Caro vs peers en Industrials (FCF rank 22/27) | Piotroski fuerte (9.0/9),2026-09-03
FICO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-03
HEI,REVISION_UP,8,Caro vs peers en Industrials (FCF rank 26/27) | Piotroski fuerte (8.0/9) | EPS revision STRONG_UP: EPS consensus ↑5.7% (7.86→8.31); Revenue estimate ↑5.6%,2026-09-03
ICE,CAUTION,-11,"Thesis drift MEDIUM: Upside analistas cayó 12pp (30%→18%) | Señal salida MEDIUM: Score cayó 51pts (87 → 36) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-09-03
IDXX,WATCH,0,Caro vs peers en Healthcare (FCF rank 9/10) | Piotroski fuerte (8.0/9),2026-09-03
INTU,CAUTION,8,"Thesis drift MEDIUM: Margen op. cayó 29.4pp (47.0%→17.6%) | Señal salida MEDIUM: Score cayó 29pts (77 → 48) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Opciones TIER2 (q=45): VALUE weak (48pts), FCF 6.9% | Piotroski fuerte (9.0/9) | Mejor FCF en Technology (6.9% vs media sector 4.7%) | EPS revision STRONG_UP: EPS consensus ↑7.9% (30.37→32.78)",2026-09-03
ISRG,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-03
ITRK.L,BEST,5,Mejor FCF en Industrials (5.1% vs media sector 3.4%),2026-09-03
JKHY,CAUTION,-6,Thesis drift MEDIUM: Score cayó 13pts en 45d (52→40) | Caro vs peers en Technology (FCF rank 14/17) | Piotroski fuerte (9.0/9),2026-09-03
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 8/8) | Smart money: 1 HF + 0 insiders (conv 30) | Piotroski fuerte (7.0/9),2026-09-03
MA,CAUTION,-3,Thesis drift MEDIUM: Score cayó 18pts en 45d (81→63) | Piotroski fuerte (9.0/9),2026-09-03
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 17/21) | Smart money: 1 HF + 0 insiders (conv 38) | Piotroski fuerte (8.0/9),2026-09-03
MRSH,CAUTION,0,"Thesis drift MEDIUM: Score cayó 12pts en 45d (48→36) | Opciones TIER2 (q=45): VALUE weak (36pts), FCF 5.3%",2026-09-03
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 18/21) | Piotroski fuerte (8.0/9),2026-09-03
MSFT,EXIT,-16,Thesis drift MEDIUM: Score cayó 42pts en 45d (91→48) | Señal salida HIGH: Score cayó 45pts (94 → 48) | Caro vs peers en Technology (FCF rank 17/17) | Smart money: 1 HF + 0 insiders (conv 30),2026-09-03
MSI,WATCH,-3,Caro vs peers en Technology (FCF rank 16/17),2026-09-03
NDAQ,WATCH,3,Piotroski fuerte (9.0/9),2026-09-03
NDSN,WATCH,3,Piotroski fuerte (7.0/9),2026-09-03
ORLY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-03
OTIS,BEST,5,Mejor FCF en Industrials (5.3% vs media sector 3.4%),2026-09-03
PEP,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-03
PGR,BEST,5,Mejor FCF en Financial Services (11.8% vs media sector 5.1%),2026-09-03
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 7/8) | Piotroski fuerte (9.0/9),2026-09-03
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 32pts en 45d (83→51) | Señal salida MEDIUM: Score cayó 27pts (78 → 51) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-09-03
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-09-03
SXYAY,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Basic Materials (3.4% vs media sector 3.3%),2026-09-03
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-09-03
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-09-03
TW,WATCH,3,Piotroski fuerte (8.0/9),2026-09-03
TYL,WATCH,9,Short squeeze MEDIUM: 10.6% short · Short moderado (10.6% del float); Piotroski 8/9 — calidad mejorando | Piotroski fuerte (8.0/9),2026-09-03
V,EXIT,-18,Señal salida HIGH: Score cayó 31pts (87 → 56) | Caro vs peers en Financial Services (FCF rank 19/21),2026-09-03
VEEV,CAUTION,1,Thesis drift MEDIUM: Upside analistas cayó 19pp (24%→5%) | Piotroski fuerte (7.0/9) | EPS revision UP: EPS consensus ↑4.6% (10.02→10.47); Revenue estimate ↑4.1%,2026-09-03
VRSK,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (4.3% vs media sector 3.4%),2026-09-03
VRSN,CONFIRM,11,Smart money: 1 HF + 1 insiders (conv 42) | Piotroski fuerte (8.0/9),2026-09-03
WM,WATCH,3,Piotroski fuerte (8.0/9),2026-09-03
WMT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-03
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 10/10) | Piotroski fuerte (7.0/9),2026-09-03
ZTS,BEST,5,Mejor FCF en Healthcare (6.4% vs media sector 3.4%),2026-09-03
