ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
4684.T,WATCH,-3,Caro vs peers en Technology (FCF rank 16/20),2026-09-25
6383.T,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (5.6% vs media sector 4.8%),2026-09-25
ABT,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-25
ADSK,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Technology (6.4% vs media sector 5.0%),2026-09-25
AJG,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-25
AMZN,CAUTION,-3,Señal salida MEDIUM: Score cayó 50pts (91 → 40) | Caro vs peers en Consumer Cyclical (FCF rank 9/9) | Smart money: 1 HF + 0 insiders (conv 27),2026-09-25
AON,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-25
APH,WATCH,-3,Caro vs peers en Technology (FCF rank 19/20),2026-09-25
ASAZY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-25
ASML,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-25
ATLKY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-25
AVGO,WATCH,0,Caro vs peers en Technology (FCF rank 18/20) | Piotroski fuerte (8.0/9),2026-09-25
AXP,CAUTION,-1,Thesis drift MEDIUM: Score cayó 23pts en 46d (57→34) | Señal salida MEDIUM: Score cayó 58pts (92 → 34) | Smart money: 1 HF + 0 insiders (conv 25) | Mejor FCF en Financial Services (7.8% vs media sector 5.2%),2026-09-25
BLK,WATCH,-3,Caro vs peers en Financial Services (FCF rank 13/13),2026-09-25
BR,CAUTION,2,Thesis drift MEDIUM: Score cayó 42pts en 46d (82→40) | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.5% vs media sector 5.0%),2026-09-25
BRK-B,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-25
BRO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-25
BSX,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Healthcare (5.2% vs media sector 4.8%),2026-09-25
CBOE,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Financial Services (6.8% vs media sector 5.2%),2026-09-25
CLPBY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-25
CNI,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-25
