Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,2261.7,2083.0,2559.1,8.57897263562169,27.2466539196942,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,97,97,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSHC,Dow Jones U.S. Health Care Index,1464.08,1344.15,1663.54,8.92236729531673,25.369050190825902,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,96,96,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSDV,Dow Jones U.S. Computer Services Index,248.68,231.08,304.29,7.616409901332869,35.667752442996715,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,1082.97,999.49,1229.25,8.352259652422738,39.924255768891975,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIR,Dow Jones U.S. Insurance Index,1349.47,1264.26,1458.0,6.739911094236947,38.2976761342678,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIX,Dow Jones U.S. Nonlife Insurance Index,1339.79,1246.37,1458.15,7.495366544445075,39.304812834224606,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFO,Dow Jones U.S. Food Producers Index,378.41,367.79,460.77,2.887517333260829,48.76231675078103,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,87,87,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,116.28,104.12,152.72,11.678832116788318,27.846630518977577,🟡,CERCA,251,2025-09-03 07:42:45,2025-09-03,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1228.63,1180.41,1421.48,4.085021306156338,45.40287529254429,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIB,Dow Jones U.S. Insurance Brokers Index,770.79,729.23,891.38,5.699162129917851,40.99113882507388,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSPR,Dow Jones U.S. Pharmaceuticals Index,859.95,765.56,1006.37,12.329536548409022,22.66320474777456,🟡,CERCA,251,2025-09-03 07:42:45,2025-09-03,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSRN,Dow Jones U.S. Residential REITs Index,224.12,212.75,271.87,5.344300822561694,45.203400121432914,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIV,Dow Jones U.S. Business Support Services Index,1162.14,1092.82,1443.42,6.34322212258196,45.40695589817131,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSSP,Dow Jones U.S. Specialty Finance Index,749.79,658.62,803.35,13.842579939874277,18.39080459770119,🟡,CERCA,251,2025-09-03 07:42:45,2025-09-03,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSMS,Dow Jones U.S. Medical Supplies Index,1577.85,1469.4,1749.93,7.380563495304193,41.31540101689357,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFA,Dow Jones U.S. Financial Administration Index,582.35,532.41,685.16,9.379989106140016,44.56325053462739,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSPN,Dow Jones U.S. Pharmaceuticals & Biotechnology Index,1117.2,960.01,1277.87,16.37378777304404,25.83723754988728,🟡,CERCA,251,2025-09-03 07:42:45,2025-09-03,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSHP,Dow Jones U.S. Health Care Providers Index,2514.7,2106.6,3545.2,19.37244849520554,14.70930232558139,🟡,CERCA,251,2025-09-03 07:42:45,2025-09-03,0,83,83,False,0,0,[],[],ALTA,BAJO,0
DJUSOL,Dow Jones U.S. Integrated Oil & Gas Index,768.29,645.42,807.01,19.037216076353385,15.151943462897693,🟡,CERCA,251,2025-09-03 07:42:45,2025-09-03,0,83,83,False,0,0,[],[],ALTA,BAJO,0
DJUSFP,Dow Jones U.S. Food Products Index,531.24,526.36,667.01,0.9271221217417728,51.81627663290259,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSOG,Dow Jones U.S. Oil & Gas Producers,868.19,707.01,914.32,22.797414463727534,14.199468727360513,🟡,CERCA,251,2025-09-03 07:42:45,2025-09-03,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSEN,Dow Jones U.S. Oil & Gas Index,757.56,623.85,813.7,21.433036787689336,14.281225451688854,🟡,CERCA,251,2025-09-03 07:42:45,2025-09-03,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,708.52,668.77,816.7,5.943747476710977,56.44933672029351,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSIU,Dow Jones U.S. Reinsurance Index,523.9,467.58,599.38,12.044997647461395,32.80585332652713,🟡,CERCA,251,2025-09-03 07:42:45,2025-09-03,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2755.0,2625.1,3402.3,4.948382918745956,55.017169019458265,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSDB,Dow Jones U.S. Brewers Index,512.98,479.19,659.78,7.05148271040715,54.65559016960882,🟢,OPORTUNIDAD,251,2025-09-03 07:42:45,2025-09-03,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSIL,Dow Jones U.S. Life Insurance Index,1260.12,1077.94,1380.29,16.900755144071084,35.996691480562475,🟡,CERCA,251,2025-09-03 07:42:45,2025-09-03,0,78,78,False,0,0,[],[],ALTA,BAJO,0
