ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
MSFT,Microsoft Corporation,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,493.78,5831636.0,0.27,9,4,2026-09-19,2026-09-21,1,13,4590819.0,1240817.0,🟢,"[{'type': 'CALL', 'strike': 470.0, 'volume': 602.0, 'oi': 3, 'vol_oi_ratio': 200.66666666666666, 'last_price': 26.3, 'premium': 1583260.0, 'itm': True, 'implied_volatility': 0.5039112109375}, {'type': 'CALL', 'strike': 495.0, 'volume': 4567.0, 'oi': 392, 'vol_oi_ratio': 11.650510204081632, 'last_price': 2.28, 'premium': 1041275.9999999999, 'itm': False, 'implied_volatility': 0.17176121215820314}, {'type': 'CALL', 'strike': 492.5, 'volume': 2326.0, 'oi': 99, 'vol_oi_ratio': 23.494949494949495, 'last_price': 3.5, 'premium': 814100.0, 'itm': True, 'implied_volatility': 0.18335777587890623}]","[{'type': 'PUT', 'strike': 492.5, 'volume': 1999.0, 'oi': 193.0, 'vol_oi_ratio': 10.357512953367875, 'last_price': 2.54, 'premium': 507746.0, 'itm': False, 'implied_volatility': 0.19300123413085937}, {'type': 'PUT', 'strike': 495.0, 'volume': 1259.0, 'oi': 361.0, 'vol_oi_ratio': 3.487534626038781, 'last_price': 3.9, 'premium': 491009.99999999994, 'itm': True, 'implied_volatility': 0.18201501586914062}, {'type': 'PUT', 'strike': 502.5, 'volume': 225.0, 'oi': 52.0, 'vol_oi_ratio': 4.326923076923077, 'last_price': 9.23, 'premium': 207675.0, 'itm': True, 'implied_volatility': 0.23902128173828124}]"
COST,Costco Wholesale Corporation,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,895.31,1754235.0,0.0,2,0,2026-09-19,2026-09-25,5,2,1754235.0,0.0,🟢,"[{'type': 'CALL', 'strike': 870.0, 'volume': 294.0, 'oi': 8, 'vol_oi_ratio': 36.75, 'last_price': 32.65, 'premium': 959910.0, 'itm': True, 'implied_volatility': 0.41132180480957037}, {'type': 'CALL', 'strike': 875.0, 'volume': 267.0, 'oi': 3, 'vol_oi_ratio': 89.0, 'last_price': 29.75, 'premium': 794325.0, 'itm': True, 'implied_volatility': 0.40180041564941404}]",[]
MCO,Moody's Corporation,BEARISH,70,🔥🔥 STRONG FLOW,468.59,913425.0,999.0,0,2,2026-09-19,2026-10-16,26,2,0.0,913425.0,🔴,[],"[{'type': 'PUT', 'strike': 450.0, 'volume': 1046.0, 'oi': 95, 'vol_oi_ratio': 11.010526315789473, 'last_price': 5.1, 'premium': 533460.0, 'itm': False, 'implied_volatility': 0.31555860229492183}, {'type': 'PUT', 'strike': 440.0, 'volume': 1041.0, 'oi': 53, 'vol_oi_ratio': 19.641509433962263, 'last_price': 3.65, 'premium': 379965.0, 'itm': False, 'implied_volatility': 0.2978585839843749}]"
VRSK,"Verisk Analytics, Inc.",BULLISH,60,🔥 NOTABLE FLOW,175.41,210657.0,0.13,1,1,2026-09-19,2026-10-16,26,2,185885.0,24772.0,🟢,"[{'type': 'CALL', 'strike': 185.0, 'volume': 565, 'oi': 6, 'vol_oi_ratio': 94.16666666666667, 'last_price': 3.29, 'premium': 185885.0, 'itm': False, 'implied_volatility': 0.3502262243652343}]","[{'type': 'PUT', 'strike': 155.0, 'volume': 563, 'oi': 12, 'vol_oi_ratio': 46.916666666666664, 'last_price': 0.44, 'premium': 24772.0, 'itm': False, 'implied_volatility': 0.3481510498046875}]"
LIN,Linde plc,BULLISH,60,🔥 NOTABLE FLOW,460.4,233400.0,0.0,1,0,2026-09-19,2026-10-16,26,1,233400.0,0.0,🟢,"[{'type': 'CALL', 'strike': 460.0, 'volume': 200.0, 'oi': 19, 'vol_oi_ratio': 10.526315789473685, 'last_price': 11.67, 'premium': 233400.0, 'itm': True, 'implied_volatility': 0.25763681823730467}]",[]
BR,"Broadridge Financial Solutions, Inc.",BULLISH,60,🔥 NOTABLE FLOW,163.13,276321.0,0.0,2,0,2026-09-19,2026-10-16,26,2,276321.0,0.0,🟢,"[{'type': 'CALL', 'strike': 170.0, 'volume': 712.0, 'oi': 14, 'vol_oi_ratio': 50.857142857142854, 'last_price': 3.23, 'premium': 229975.99999999997, 'itm': False, 'implied_volatility': 0.3513248461914062}, {'type': 'CALL', 'strike': 185.0, 'volume': 713.0, 'oi': 47, 'vol_oi_ratio': 15.170212765957446, 'last_price': 0.65, 'premium': 46345.0, 'itm': False, 'implied_volatility': 0.37622694091796877}]",[]
SHW,The Sherwin-Williams Company,BULLISH,60,🔥 NOTABLE FLOW,320.73,286011.0,0.0,1,0,2026-09-19,2026-10-16,26,1,286011.0,0.0,🟢,"[{'type': 'CALL', 'strike': 320.0, 'volume': 297.0, 'oi': 20, 'vol_oi_ratio': 14.85, 'last_price': 9.63, 'premium': 286011.0, 'itm': True, 'implied_volatility': 0.30036100036621094}]",[]
ERIE,Erie Indemnity Company,BULLISH,60,🔥 NOTABLE FLOW,239.05,379546.0,0.0,1,0,2026-09-19,2026-10-16,26,1,379546.0,0.0,🟢,"[{'type': 'CALL', 'strike': 240.0, 'volume': 446, 'oi': 3, 'vol_oi_ratio': 148.66666666666666, 'last_price': 8.51, 'premium': 379546.0, 'itm': False, 'implied_volatility': 0.3161689477539062}]",[]
CNI,Canadian National Railway Company,BEARISH,60,🔥 NOTABLE FLOW,118.95,277350.0,999.0,0,1,2026-09-19,2026-10-16,26,1,0.0,277350.0,🔴,[],"[{'type': 'PUT', 'strike': 140.0, 'volume': 129.0, 'oi': 0, 'vol_oi_ratio': 129.0, 'last_price': 21.5, 'premium': 277350.0, 'itm': True, 'implied_volatility': 0.5139208764648437}]"
ROL,"Rollins, Inc.",BEARISH,50,🔥 NOTABLE FLOW,32.43,11902.0,999.0,0,1,2026-09-19,2026-10-16,26,1,0.0,11902.0,🔴,[],"[{'type': 'PUT', 'strike': 30.0, 'volume': 541, 'oi': 31, 'vol_oi_ratio': 17.451612903225808, 'last_price': 0.22, 'premium': 11902.0, 'itm': False, 'implied_volatility': 0.30322962402343745}]"
CME,CME Group Inc.,BEARISH,50,🔥 NOTABLE FLOW,276.01,46389.0,999.0,0,2,2026-09-19,2026-09-25,5,2,0.0,46389.0,🔴,[],"[{'type': 'PUT', 'strike': 267.5, 'volume': 402.0, 'oi': 5, 'vol_oi_ratio': 80.4, 'last_price': 0.77, 'premium': 30954.000000000004, 'itm': False, 'implied_volatility': 0.23584748535156247}, {'type': 'PUT', 'strike': 270.0, 'volume': 147.0, 'oi': 47, 'vol_oi_ratio': 3.127659574468085, 'last_price': 1.05, 'premium': 15435.0, 'itm': False, 'implied_volatility': 0.26587648193359376}]"
VEEV,Veeva Systems Inc.,BEARISH,50,🔥 NOTABLE FLOW,260.21,672970.0,999.0,0,1,2026-09-19,2026-10-16,26,1,0.0,672970.0,🔴,[],"[{'type': 'PUT', 'strike': 300.0, 'volume': 173.0, 'oi': 57, 'vol_oi_ratio': 3.0350877192982457, 'last_price': 38.9, 'premium': 672970.0, 'itm': True, 'implied_volatility': 0.45093322509765627}]"
