ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
4684.T,WATCH,-3,Caro vs peers en Technology (FCF rank 13/16),2026-09-19
7741.T,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-19
ABT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-19
ADP,CAUTION,-6,Thesis drift MEDIUM: Score cayó 15pts en 46d (60→45),2026-09-19
AJG,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-19
AME,WATCH,4,EPS revision UP: EPS consensus ↑2.9% (9.85→10.13); Revenue estimate ↓2.1%,2026-09-19
AON,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-19
ASAZY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-19
ATLKY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-19
AXP,EXIT,-2,Señal salida HIGH: Score cayó 47pts (90 → 43) | Smart money: 1 HF + 0 insiders (conv 28) | Mejor FCF en Financial Services (7.6% vs media sector 5.8%),2026-09-19
BR,BEST,14,"Opciones TIER2 (q=53): VALUE (60pts), FCF 6.5% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.5% vs media sector 5.0%)",2026-09-19
BRK-B,CAUTION,-17,Quality decay MEDIUM: FCF yield cayó 4.1pp (6.5% → 2.4%) | Thesis drift MEDIUM: FCF yield cayó 3.2pp (5.5%→2.4%) | Caro vs peers en Financial Services (FCF rank 15/15),2026-09-19
BRO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-19
CB,BEST,5,Mejor FCF en Financial Services (8.0% vs media sector 5.8%),2026-09-19
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-09-19
CLPBY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-19
CNI,CAUTION,-6,Thesis drift MEDIUM: Score cayó 24pts en 46d (60→36) | Caro vs peers en Industrials (FCF rank 19/19) | Piotroski fuerte (7.0/9),2026-09-19
COST,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 12/12) | Piotroski fuerte (7.0/9),2026-09-19
CPRT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-19
CTAS,WATCH,0,Caro vs peers en Industrials (FCF rank 18/19) | Piotroski fuerte (8.0/9),2026-09-19
DBOEY,CAUTION,-14,Thesis drift MEDIUM: Score cayó 13pts en 46d (48→35) | Señal salida MEDIUM: Score cayó 18pts (53 → 35),2026-09-19
ETN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-19
FDS,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-19
FICO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-19
FTNT,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-19
GOOG,CONFIRM,5,Caro vs peers en Communication Services (FCF rank 5/5) | Smart money: 2 HF + 0 insiders (conv 53),2026-09-19
HD,BEST,5,Mejor FCF en Consumer Cyclical (5.0% vs media sector 4.5%),2026-09-19
