Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2025-07-07 07:42:08,KYMR,"Kymera Therapeutics, Inc.",See Remarks and Footnotes,P - Purchase,44.0,317167,353412,13%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/KYMR_d.png,reports/graphs/KYMR_w.png
2025-07-07 07:42:08,PLUR,Pluri Inc.,"Dir, 10%",P - Purchase,4.61,976139,1394198,4%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/PLUR_d.png,reports/graphs/PLUR_w.png
2025-07-07 07:42:08,PRM,"Perimeter Solutions, Inc.",10%,P - Purchase,13.98,254600,21854600,3%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/PRM_d.png,reports/graphs/PRM_w.png
2025-07-07 07:42:08,FIGX,Figx Capital Acquisition Corp.,10%,P - Purchase,10.0,312470,312470,3%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/FIGX_d.png,reports/graphs/FIGX_w.png
2025-07-07 07:42:08,WELL,Welltower Inc.,Dir,P - Purchase,151.46,20000,30000,3%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/WELL_d.png,reports/graphs/WELL_w.png
2025-07-07 07:42:08,NMP,Nmp Acquisition Corp.,10%,P - Purchase,10.0,105000,105000,1%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/NMP_d.png,reports/graphs/NMP_w.png
2025-07-07 07:42:08,FRHC,Freedom Holding Corp.,*See Remarks,P - Purchase,145.21,6900,126700,1%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/FRHC_d.png,reports/graphs/FRHC_w.png
2025-07-07 07:42:08,SION,"Sionna Therapeutics, Inc.",10%,P - Purchase,15.84,60000,6744962,950%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/SION_d.png,reports/graphs/SION_w.png
2025-07-07 07:42:08,PMNT,Perfect Moment Ltd.,"Dir, 10%",P - Purchase,0.3,1692694,6212355,507%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/PMNT_d.png,reports/graphs/PMNT_w.png
2025-07-07 07:42:08,PMNT,Perfect Moment Ltd.,10%,P - Purchase,0.3,1000000,5851995,300%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/PMNT_d.png,reports/graphs/PMNT_w.png
2025-07-07 07:42:08,FGBI,"First Guaranty Bancshares, Inc.",Dir,P - Purchase,8.1,30865,2522087,250%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/FGBI_d.png,reports/graphs/FGBI_w.png
2025-07-07 07:42:08,CDXS,"Codexis, Inc.",10%,P - Purchase,2.39,100000,12600000,239%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/CDXS_d.png,reports/graphs/CDXS_w.png
2025-07-07 07:42:08,TCBI,Texas Capital Bancshares Inc/Tx,Dir,P - Purchase,20.28,10500,780500,212%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/TCBI_d.png,reports/graphs/TCBI_w.png
2025-07-07 07:42:08,BCDA,"Biocardia, Inc.",Dir,P - Purchase,2.08,72289,315875,150%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/BCDA_d.png,reports/graphs/BCDA_w.png
2025-07-07 07:42:08,GME,Gamestop Corp.,Dir,P - Purchase,23.71,5575,29439,132%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/GME_d.png,reports/graphs/GME_w.png
2025-07-07 07:42:08,FGEN,Fibrogen Inc,Dir,P - Purchase,5.07,23567,39666,119%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/FGEN_d.png,reports/graphs/FGEN_w.png
2025-07-07 07:42:08,CASY,Caseys General Stores Inc,Dir,P - Purchase,503.18,200,3560,100%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/CASY_d.png,reports/graphs/CASY_w.png
2025-07-07 07:42:08,RVYL,Ryvyl Inc.,10%,P - Purchase,0.8,114491,3504845,91%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/RVYL_d.png,reports/graphs/RVYL_w.png
2025-07-07 07:42:08,SPG,Simon Property Group Inc /De/,Dir,P - Purchase,159.29,522,69595,83%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/SPG_d.png,reports/graphs/SPG_w.png
2025-07-07 07:42:08,NYC,American Strategic Investment Co.,10%,P - Purchase,14.12,4920,1562159,69%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/NYC_d.png,reports/graphs/NYC_w.png
2025-07-07 07:42:08,FGBI,"First Guaranty Bancshares, Inc.",Dir,P - Purchase,8.1,8000,18000,64%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/FGBI_d.png,reports/graphs/FGBI_w.png
2025-07-07 07:42:08,SPG,Simon Property Group Inc /De/,Dir,P - Purchase,159.29,396,43185,63%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/SPG_d.png,reports/graphs/SPG_w.png
2025-07-07 07:42:08,SPG,Simon Property Group Inc /De/,Dir,P - Purchase,159.29,378,31998,60%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/SPG_d.png,reports/graphs/SPG_w.png
2025-07-07 07:42:08,INTG,Intergroup Corp,"Pres, CEO, 10%",P - Purchase,14.37,3700,1456879,53%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/INTG_d.png,reports/graphs/INTG_w.png
2025-07-07 07:42:08,PRME,"Prime Medicine, Inc.",10%,P - Purchase,2.52,21000,20240945,52%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/PRME_d.png,reports/graphs/PRME_w.png
2025-07-07 07:42:08,XOMA,Xoma Royalty Corp,Chief Investment Officer,P - Purchase,25.39,2000,25029,50%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/XOMA_d.png,reports/graphs/XOMA_w.png
2025-07-07 07:42:08,BCDA,"Biocardia, Inc.","Pres, CEO",P - Purchase,2.08,24096,165862,49%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/BCDA_d.png,reports/graphs/BCDA_w.png
2025-07-07 07:42:08,EONR,Eon Resources Inc.,Dir,P - Purchase,0.34,123951,1629121,41%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/EONR_d.png,reports/graphs/EONR_w.png
2025-07-07 07:42:08,NG,Novagold Resources Inc,Dir,P - Purchase,4.1,10000,22348,41%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/NG_d.png,reports/graphs/NG_w.png
2025-07-07 07:42:08,SPG,Simon Property Group Inc /De/,Dir,P - Purchase,159.29,246,19010,39%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/SPG_d.png,reports/graphs/SPG_w.png
2025-07-07 07:42:08,SPG,Simon Property Group Inc /De/,Dir,P - Purchase,159.29,234,19057,37%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/SPG_d.png,reports/graphs/SPG_w.png
2025-07-07 07:42:08,HURC,Hurco Companies Inc,Exec COB,P - Purchase,18.5,2000,223460,37%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/HURC_d.png,reports/graphs/HURC_w.png
2025-07-07 07:42:08,BXSY,Bexil Investment Trust,"See ""Explanation of Responses""",P - Purchase,13.32,2675,157448,35%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/BXSY_d.png,reports/graphs/BXSY_w.png
2025-07-07 07:42:08,SPG,Simon Property Group Inc /De/,Dir,P - Purchase,159.29,219,31881,34%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/SPG_d.png,reports/graphs/SPG_w.png
2025-07-07 07:42:08,SPG,Simon Property Group Inc /De/,Dir,P - Purchase,159.29,208,16080,33%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/SPG_d.png,reports/graphs/SPG_w.png
2025-07-07 07:42:08,CURV,Torrid Holdings Inc.,10%,P - Purchase,3.2,8500,10433112,27%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/CURV_d.png,reports/graphs/CURV_w.png
2025-07-07 07:42:08,QNBC,Qnb Corp.,Dir,P - Purchase,33.6,583,9823,19%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/QNBC_d.png,reports/graphs/QNBC_w.png
2025-07-07 07:42:08,VG,"Venture Global, Inc.","See Remarks, 10%",P - Purchase,15.95,1226,1187111,19%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/VG_d.png,reports/graphs/VG_w.png
2025-07-07 07:42:08,SPG,Simon Property Group Inc /De/,Dir,P - Purchase,159.29,86,6650,13%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/SPG_d.png,reports/graphs/SPG_w.png
2025-07-07 07:42:08,ETST,"Earth Science Tech, Inc.",Dir,P - Purchase,0.2,60805,1666956,12%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/ETST_d.png,reports/graphs/ETST_w.png
2025-07-07 07:42:08,EXOZ,Exozymes Inc.,CEO,P - Purchase,10.22,1040,10629,10%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/EXOZ_d.png,reports/graphs/EXOZ_w.png
2025-07-07 07:42:08,HLT,Hilton Worldwide Holdings Inc.,Dir,P - Purchase,197.39,53,14456,10%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/HLT_d.png,reports/graphs/HLT_w.png
2025-07-07 07:42:08,ANNX,"Annexon, Inc.",Dir,P - Purchase,2.46,4115,29715,10%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/ANNX_d.png,reports/graphs/ANNX_w.png
2025-07-07 07:42:08,BCDA,"Biocardia, Inc.",CFO,P - Purchase,2.08,4819,47950,9%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/BCDA_d.png,reports/graphs/BCDA_w.png
2025-07-07 07:42:08,MPB,Mid Penn Bancorp Inc,Dir,P - Purchase,28.2,354,41693,9%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/MPB_d.png,reports/graphs/MPB_w.png
2025-07-07 07:42:08,QNBC,Qnb Corp.,Dir,P - Purchase,33.69,285,2024,9%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/QNBC_d.png,reports/graphs/QNBC_w.png
2025-07-07 07:42:08,SPG,Simon Property Group Inc /De/,Dir,P - Purchase,159.29,59,4587,9%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/SPG_d.png,reports/graphs/SPG_w.png
2025-07-07 07:42:08,MPB,Mid Penn Bancorp Inc,Dir,P - Purchase,28.2,283,117704,7%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/MPB_d.png,reports/graphs/MPB_w.png
2025-07-07 07:42:08,JUNS,"Jupiter Neurosciences, Inc.","CEO, COB, 10%",P - Purchase,1.02,7816,11075292,7%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/JUNS_d.png,reports/graphs/JUNS_w.png
2025-07-07 07:42:08,SPG,Simon Property Group Inc /De/,Dir,P - Purchase,159.29,38,2962,6%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/SPG_d.png,reports/graphs/SPG_w.png
2025-07-07 07:42:08,ICU,Seastar Medical Holding Corp,Dir,P - Purchase,0.42,10000,28000,4%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/ICU_d.png,reports/graphs/ICU_w.png
2025-07-07 07:42:08,KFS,Kingsway Financial Services Inc,"Pres, CEO",P - Purchase,14.02,179,1589876,2%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/KFS_d.png,reports/graphs/KFS_w.png
2025-07-07 07:42:08,MPB,Mid Penn Bancorp Inc,Dir,P - Purchase,28.2,88,13172,2%,OpenInsider.com,2025-07-07 07:42:08,reports/graphs/MPB_d.png,reports/graphs/MPB_w.png
