ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
AON,Aon plc,83.3,🏆 ELITE,🟢 Elite,100.0,90.0,63.9,80.0,60.0,60.0,55.6,False,up,109.3,False,0,21.2,True,2,"{'eps_growth_yoy': 109.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}","{'revenue_growth_yoy': 21.2, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 14.5, 'rs_6m': 8.1, 'rs_line_percentile': 55.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 4.2}",377.16,80552681472,Financial Services,Insurance Brokers,2.1,2.7,False,382.34,-1.4,5.0,False,393.11,445.0,327.0,19.0,buy,4.2,597.35,58.4,488.61,29.5,4.15,15.65,0.86,16.4,3.28,0.76,True,-1.55,8.6,19.0,,,False,False,8.0,STRONG,5.82,141.9,0.65,31.7,0.8,0.02,-30.9,2026-07-30T06:32:03.556315
THC,Tenet Healthcare Corporation,83.0,🏆 ELITE,🟢 Elite,100.0,70.0,91.0,75.0,60.0,100.0,95.9,True,up,143.8,True,1,9.7,True,2,"{'eps_growth_yoy': 143.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.3}","{'revenue_growth_yoy': 9.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 40.3, 'rs_6m': 30.4, 'rs_line_percentile': 95.9, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 37.3, 'debt_to_equity': 1.52, 'current_ratio': 1.41, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 7.7}",257.62,22190614528,Healthcare,Medical Care Facilities,4.0,2.2,False,262.68,-1.9,6.0,False,277.48,309.0,231.0,21.0,strong_buy,7.7,1098.71,326.5,761.4,195.6,10.06,25.91,,,,2.75,True,-6.11,5.1,213.4,89.0,2026-10-27,False,False,6.0,NEUTRAL,9.88,33.4,0.06,77.5,0.8,0.01,-76.7,2026-07-30T06:38:47.031831
AJG,Arthur J. Gallagher & Co.,82.8,🏆 ELITE,🟢 Elite,100.0,100.0,56.6,70.0,60.0,35.0,49.6,False,up,124.7,True,1,47.7,True,2,"{'eps_growth_yoy': 124.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.4}","{'revenue_growth_yoy': 47.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 24.6, 'rs_6m': 6.2, 'rs_line_percentile': 49.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 7.0, 'debt_to_equity': 0.56, 'current_ratio': 1.06, 'operating_margin_pct': 28.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 4.6}",268.91,69094277120,Financial Services,Insurance Brokers,3.1,4.2,False,313.55,-14.2,4.0,False,281.39,388.0,225.0,18.0,buy,4.6,106.23,-60.5,101.57,-62.2,1.56,4.2,1.06,42.9,2.8,1.01,True,-0.45,4.2,16.2,0.0,2026-07-30,True,False,6.0,NEUTRAL,3.1,77.9,1.12,39.0,0.4,0.01,-38.6,2026-07-30T06:32:50.423767
HEI,Heico Corporation,80.3,🏆 ELITE,🟢 Elite,100.0,70.0,66.6,90.0,60.0,60.0,69.1,False,up,31.8,True,1,19.9,True,1,"{'eps_growth_yoy': 31.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}","{'revenue_growth_yoy': 19.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 33.4, 'rs_6m': 1.9, 'rs_line_percentile': 69.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.8}",355.23,49639030784,Industrials,Aerospace & Defense,1.5,1.7,False,369.48,-3.9,7.0,True,386.53,472.0,290.0,19.0,buy,8.8,543.7,53.1,164.1,-53.8,1.43,12.82,0.07,4.3,0.25,0.1,False,,9.0,48.2,26.0,2026-08-25,False,False,8.0,STRONG,1.95,52.3,1.06,26.5,1.6,0.06,-24.9,2026-07-30T06:34:18.669375
VEEV,Veeva Systems Inc.,79.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,53.0,85.0,65.0,35.0,31.1,False,up,30.3,True,1,11.9,True,2,"{'eps_growth_yoy': 30.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 28.4}","{'revenue_growth_yoy': 11.9, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 28.6, 'rs_6m': -10.1, 'rs_line_percentile': 31.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 13.9, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': 30.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.4}",207.91,33773586432,Healthcare,Health Information Services,5.3,3.2,False,310.5,-33.0,3.0,False,244.14,350.0,165.0,28.0,buy,17.4,183.94,-11.5,84.97,-59.1,3.73,7.75,,,,,True,-0.67,,14.6,34.0,2026-09-02,False,False,7.0,NEUTRAL,3.45,14.1,1.42,41.4,0.8,0.02,-40.6,2026-07-30T06:32:30.093262
FICO,Fair Isaac Corporation,79.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,53.0,70.0,60.0,35.0,35.4,False,up,45.5,True,2,28.9,True,2,"{'eps_growth_yoy': 45.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 33.7}","{'revenue_growth_yoy': 28.9, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 28.8, 'rs_6m': -15.5, 'rs_line_percentile': 35.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'current_ratio': 2.22, 'operating_margin_pct': 58.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.8}",1373.08,31842967552,Technology,Software - Application,11.4,7.5,True,1998.01,-31.3,2.0,False,1534.55,2400.0,707.0,20.0,buy,11.8,1335.91,-2.7,972.0,-29.2,2.29,31.5,,,,0.09,True,-5.69,7.2,69.0,,,False,False,7.0,NEUTRAL,2.65,996.8,0.36,41.1,0.4,0.01,-40.7,2026-07-30T06:32:25.890508
INTU,Intuit Inc.,79.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,100.0,24.0,85.0,70.0,15.0,12.1,False,down,704.2,True,2,123.4,True,2,"{'eps_growth_yoy': 704.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': 123.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -18.1, 'rs_6m': -43.1, 'rs_line_percentile': 12.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 22.5, 'debt_to_equity': 0.33, 'current_ratio': 1.45, 'operating_margin_pct': 47.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 37.0}",333.13,91123376128,Technology,Software - Application,6.6,2.9,False,813.7,-59.1,2.0,False,456.47,921.0,250.0,33.0,buy,37.0,387.99,16.5,186.82,-43.9,5.74,19.13,1.53,28.3,4.8,0.65,True,-4.49,24.8,10.7,21.0,2026-08-20,False,True,9.0,STRONG,5.57,97.0,1.14,46.9,0.8,0.02,-46.1,2026-07-30T06:31:28.144433
WST,"West Pharmaceutical Services, I",79.3,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,50.0,80.3,95.0,65.0,80.0,81.9,False,up,10.0,True,2,8.4,False,0,"{'eps_growth_yoy': 10.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 17.0}","{'revenue_growth_yoy': 8.4, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 11.6, 'rs_6m': 37.8, 'rs_line_percentile': 81.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.82, 'operating_margin_pct': 22.5}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 19.7}",337.46,23749003264,Healthcare,Medical Instruments & Supplies,3.9,2.9,False,386.0,-12.6,8.0,True,403.93,459.0,340.0,15.0,strong_buy,19.7,107.46,-68.2,141.72,-58.0,1.17,3.95,0.26,11.1,0.88,0.25,True,-1.92,155.1,18.1,84.0,2026-10-22,False,False,7.0,NEUTRAL,,,1.88,33.1,0.8,0.02,-32.3,2026-07-30T06:33:16.678613
CBOE,"Cboe Global Markets, Inc.",79.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,62.4,95.0,50.0,60.0,59.6,False,down,64.1,True,1,8.5,True,2,"{'eps_growth_yoy': 64.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.8}","{'revenue_growth_yoy': 8.5, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -1.8, 'rs_6m': 11.4, 'rs_line_percentile': 59.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 25.1, 'debt_to_equity': 0.29, 'current_ratio': 1.39, 'operating_margin_pct': 39.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 1.5}",307.81,32213481472,Financial Services,Financial Data & Stock Exchanges,3.0,2.9,False,371.18,-17.1,6.0,False,312.43,375.0,258.0,14.0,hold,1.5,406.47,32.1,351.6,14.2,3.11,9.58,0.97,23.8,2.88,1.29,True,-0.24,33.8,21.8,1.0,2026-07-31,True,False,8.0,STRONG,5.11,70.3,0.38,31.6,,,,2026-07-30T06:36:26.694866
ADP,"Automatic Data Processing, Inc.",79.1,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,56.6,85.0,50.0,35.0,48.4,False,up,49.3,True,1,15.8,True,2,"{'eps_growth_yoy': 49.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.1}","{'revenue_growth_yoy': 15.8, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 25.3, 'rs_6m': 5.3, 'rs_line_percentile': 48.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 71.2, 'debt_to_equity': 0.69, 'current_ratio': 1.04, 'operating_margin_pct': 30.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -6.0}",273.37,109275357184,Technology,Software - Application,4.0,5.0,False,315.98,-13.5,4.0,False,256.87,305.0,190.0,15.0,hold,-6.0,239.06,-12.6,116.55,-57.4,4.35,11.88,2.57,60.5,6.8,2.04,True,-1.64,14.2,4.2,,,False,False,8.0,STRONG,5.4,192.0,1.95,37.3,0.8,0.02,-36.5,2026-07-30T06:30:01.986497
