ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-07-31
ABT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-07-31
AI.PA,CAUTION,-8,Quality decay MEDIUM: Salud financiera cayó 10pts (70 → 60/100) | Caro vs peers en Basic Materials (FCF rank 5/5) | Piotroski fuerte (7.0/9),2026-07-31
AON,CAUTION,-3,Thesis drift MEDIUM: Score cayó 11pts en 46d (51→40) | Piotroski fuerte (8.0/9),2026-07-31
ASAZY,CAUTION,-4,Value trap MEDIUM: Sin cobertura de analistas — tesis sin verificar externamente | EPS revision DOWN: EPS consensus ↓2.5% (1.07→1.04) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (45.8% vs media sector 6.0%),2026-07-31
ATLKY,BEST,5,Mejor FCF en Industrials (26.6% vs media sector 6.0%),2026-07-31
AUTO.L,BEST,5,Mejor FCF en Communication Services (5.9% vs media sector 5.0%),2026-07-31
AXP,CONFIRM,12,Smart money: 1 HF + 0 insiders (conv 30) | EPS revision UP: EPS consensus ↑3.3% (18.07→18.66); Revenue estimate ↑2.2%,2026-07-31
BR,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.5% vs media sector 4.1%),2026-07-31
BRK-B,BEST,5,Mejor FCF en Financial Services (5.6% vs media sector 4.1%),2026-07-31
CBOE,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 20pts en 46d (43→23) | Señal salida MEDIUM: Score cayó 29pts (52 → 23) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-07-31
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 12/13) | Piotroski fuerte (7.0/9),2026-07-31
CLPBY,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Healthcare (27.9% vs media sector 6.3%),2026-07-31
CME,WATCH,7,"Caro vs peers en Financial Services (FCF rank 14/14) | Opciones TIER2 (q=55): VALUE weak (40pts), INSIDER CONF | EPS revision UP: EPS consensus ↑2.8% (12.09→12.43); Revenue estimate ↑1.9%",2026-07-31
CNI,WATCH,3,Piotroski fuerte (7.0/9),2026-07-31
COST,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-07-31
CSU.TO,WATCH,3,Piotroski fuerte (7.0/9),2026-07-31
CTAS,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-07-31
DBOEY,WATCH,4,EPS revision UP: EPS consensus ↑2.1% (1.64→1.67),2026-07-31
DHR,CAUTION,-6,Thesis drift MEDIUM: Upside analistas cayó 10pp (26%→16%),2026-07-31
ETN,CAUTION,-6,Thesis drift MEDIUM: Score cayó 15pts en 46d (47→32) | Caro vs peers en Industrials (FCF rank 23/25) | Piotroski fuerte (7.0/9),2026-07-31
EXPN.L,WATCH,3,Piotroski fuerte (9.0/9),2026-07-31
FAST,WATCH,0,Caro vs peers en Industrials (FCF rank 24/25) | Piotroski fuerte (8.0/9),2026-07-31
FICO,WATCH,6,Caro vs peers en Technology (FCF rank 11/13) | Short squeeze MEDIUM: 11.4% short · Short moderado (11.4% del float); Piotroski 7/9 — calidad mejorando | Piotroski fuerte (7.0/9),2026-07-31
GVDNY,WATCH,4,EPS revision UP: EPS consensus ↑2.5% (2.84→2.91); Revenue estimate ↑1.6%,2026-07-31
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 25/25) | Piotroski fuerte (8.0/9),2026-07-31
ICE,WATCH,3,Piotroski fuerte (8.0/9),2026-07-31
IDXX,WATCH,0,Caro vs peers en Healthcare (FCF rank 10/11) | Piotroski fuerte (8.0/9),2026-07-31
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-07-31
LRLCY,CAUTION,-9,Thesis drift MEDIUM: Score cayó 18pts en 46d (51→34) | Caro vs peers en Consumer Defensive (FCF rank 9/10),2026-07-31
LSEG.L,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Financial Services (4.6% vs media sector 4.1%),2026-07-31
MA,CAUTION,1,"Señal salida MEDIUM: Earnings en 0d — alta incertidumbre, considera reducir | Opciones TIER2 (q=50): VALUE strong (83pts), DIRECTIONAL (70% calls) | Piotroski fuerte (9.0/9)",2026-07-31
