Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,764.33,703.58,896.1,8.634412575684356,58.12866898286805,🟢,OPORTUNIDAD,250,2025-12-08 07:49:47
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2758.7,1861.2,3004.0,48.22157747689661,58.90038105606968,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSAF,Dow Jones U.S. Delivery Services Index,1175.9,916.9,1315.0,28.247355218671622,42.568930733019435,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSAG,Dow Jones U.S. Asset Managers Index,391.03,273.77,426.58,42.83157394893524,33.478639930252825,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1875.05,913.78,1882.2,105.1970933922826,32.133591851224764,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSAL,Dow Jones U.S. Aluminum Index,149.53,73.62,153.56,103.1105677804944,25.879396984924625,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSAM,Dow Jones U.S. Medical Equipment Index,3051.4,2589.3,3151.1,17.846522226084264,44.451783355350095,🟡,CERCA,250,2025-12-08 07:49:47
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1697.33,845.49,1748.7,100.75104377343314,21.957435540992293,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSAR,Dow Jones U.S. Airlines Index,248.49,137.83,259.72,80.28731045490821,27.826896230805048,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSAS,Dow Jones U.S. Aerospace Index,3016.5,1883.9,3261.9,60.11996390466584,57.5224942456581,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSAT,Dow Jones U.S. Auto Parts Index,407.47,288.25,447.84,41.35993061578492,53.13887127457196,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSAU,Dow Jones U.S. Automobiles Index,1555.86,758.25,1613.6,105.19090009891197,22.009470866790224,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSAV,Dow Jones U.S. Media Agencies Index,363.35,346.44,692.33,4.88107608821153,51.844097278144595,🟢,OPORTUNIDAD,250,2025-12-08 07:49:47
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1153.3,962.0,1294.9,19.88565488565488,45.598941098610204,🟡,CERCA,250,2025-12-08 07:49:47
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2350.8,1876.9,2514.3,25.249080931322933,41.38162307176391,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,99.06,95.19,149.31,4.065553104317686,51.82926829268292,🟢,OPORTUNIDAD,250,2025-12-08 07:49:47
DJUSBK,Dow Jones U.S. Banks Index,805.93,521.55,813.67,54.525932317131634,31.688437348814816,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSBS,Dow Jones U.S. Basic Resources Index,485.0,274.91,496.35,76.42137426794223,32.74531422271221,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSBT,Dow Jones U.S. Biotechnology Index,3170.7,2297.4,3252.2,38.01253591015929,45.85513632608099,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSBV,Dow Jones U.S. Beverages Index,951.85,875.4,1013.26,8.733150559744123,49.21342057636085,🟢,OPORTUNIDAD,250,2025-12-08 07:49:47
DJUSCA,Dow Jones U.S. Gambling Index,650.57,513.6,786.57,26.66861370716511,29.438379069538627,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,636.5,635.95,794.88,0.08648478653981516,68.19141449683322,🟢,OPORTUNIDAD,250,2025-12-08 07:49:47
DJUSCH,Dow Jones U.S. Chemicals Index,1900.37,1497.87,2050.51,26.87149085034082,41.76012035010945,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSCM,Dow Jones U.S. Personal Products Index,384.9,341.42,458.91,12.7350477417843,24.441852715761456,🟡,CERCA,250,2025-12-08 07:49:47
DJUSCN,Dow Jones U.S. Construction & Materials Index,2045.44,1484.39,2140.56,37.796670686275164,40.0459302763346,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSCP,Dow Jones U.S. Containers & Packaging Index,408.27,388.62,524.47,5.056353249961396,43.47063978965821,🟢,OPORTUNIDAD,250,2025-12-08 07:49:47
DJUSCR,Dow Jones U.S. Computer Hardware Index,14017.4,8364.8,14401.2,67.57603289977048,41.50414825988581,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2371.6,2326.4,3402.3,1.9429160935350676,58.927074601844105,🟢,OPORTUNIDAD,250,2025-12-08 07:49:47
DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,2680.81,1708.47,2774.98,56.91291038180359,45.07988338192418,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSCX,Dow Jones U.S. Specialty Chemicals Index,1050.32,863.05,1165.81,21.698626962516656,47.254423428920056,🟡,CERCA,250,2025-12-08 07:49:47
DJUSDB,Dow Jones U.S. Brewers Index,460.72,438.36,659.78,5.100830367734285,60.15186028853453,🟢,OPORTUNIDAD,250,2025-12-08 07:49:47
DJUSDN,Dow Jones U.S. Defense Index,749.31,598.11,850.34,25.279630837136967,61.34280180761786,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSDR,Dow Jones U.S. Food & Drug Retailers Index,1598.04,1311.44,1697.13,21.85384005368144,63.40841478963025,🟡,CERCA,250,2025-12-08 07:49:47
DJUSDS,Dow Jones U.S. Industrial Suppliers Index,918.12,683.22,994.97,34.38131202248177,39.53905249679897,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSDT,Dow Jones U.S. Diversified REITs Index,57.01,45.49,60.0,25.324247087271917,64.03940886699507,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSDV,Dow Jones U.S. Computer Services Index,302.58,231.08,312.52,30.941665224164776,43.54700854700858,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSEC,Dow Jones U.S. Electrical Components & Equipment Index,1061.83,562.61,1092.13,88.73287001653009,40.876598178179016,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSEE,Dow Jones U.S. Electronic & Electrical Equipment Index,1248.57,643.85,1263.86,93.9224974761202,38.233561593402555,🔴,FUERTE,250,2025-12-08 07:49:47
DJUSEH,Dow Jones U.S. Real Estate Holding & Development Index,68.56,50.8,70.66,34.96062992125986,14.989517819706549,🔴,FUERTE,197,2025-12-08 07:49:47
DJUSEN,Dow Jones U.S. Oil & Gas Index,767.4,623.85,792.27,23.01033902380379,52.13279884880253,🟡,CERCA,250,2025-12-08 07:49:47
