Price,Close,High,Low,Open,Volume
Ticker,WRB,WRB,WRB,WRB,WRB
Date,,,,,
2025-08-15,69.59160614013672,70.69264850499015,69.3654964803031,70.69264850499015,3939300
2025-08-18,69.30651092529297,69.47363120831834,69.00176129151295,69.26718718218633,1977600
2025-08-19,70.34856414794922,70.46653537774061,69.27702026989999,69.31634401316379,1449900
2025-08-20,71.4102783203125,71.73469355709437,70.57466945303767,70.7417897264453,1282000
2025-08-21,71.28248596191406,71.68554120374854,71.14485661102063,71.37095875881538,1309600
2025-08-22,70.91874694824219,71.85266147200163,70.74179385423926,71.74453055366821,1423600
2025-08-25,69.92584228515625,70.84009867733886,69.88651854245369,70.65332027479799,1283500
2025-08-26,69.84720611572266,70.12246482944083,69.6210964578899,69.89635517160808,1854500
2025-08-27,70.45670318603516,70.76146032394848,69.78821454515023,70.00449138488317,1133300
2025-08-28,70.03398132324219,70.31907283518473,69.70957356848565,70.12246162016639,1260600
2025-08-29,70.47636413574219,70.64348440982491,70.01431955425971,70.19127263865222,1383900
2025-09-02,70.7614517211914,70.99738665392687,70.0143156839201,70.55500021728206,1521700
2025-09-03,71.0563735961914,71.15467920017866,70.19127378077194,70.4370415408585,1320400
2025-09-04,71.68553924560547,72.1082600975847,71.29230932512111,71.57740082996635,1606100
2025-09-05,70.7417984008789,71.78385141018256,70.43704874726842,71.59707299356852,1242700
2025-09-08,71.18417358398438,71.35129385128378,69.88651268428625,70.63364873253282,1507300
2025-09-09,71.0563735961914,71.47909444354978,70.81060583610484,71.04654078572163,1445800
2025-09-10,70.92858123779297,71.03671965861794,70.33874007889867,70.75162814010095,1525400
2025-09-11,72.5309829711914,72.62928857899331,70.7712848406601,70.98756167796654,1644400
2025-09-12,72.57030487060547,72.98319291302569,71.99029654914425,72.32453710722625,1496600
2025-09-15,71.5577392578125,72.78657801241107,71.49875739766746,72.42283904096475,1561300
2025-09-16,70.21092987060547,71.33163022416474,69.23769166888012,71.33163022416474,3552400
2025-09-17,71.87232971191406,72.07877374573181,70.21093712993272,70.38789023038184,1815800
2025-09-18,71.86248779296875,72.05910649090272,70.86958399405239,71.47909070729305,2548200
2025-09-19,72.1475830078125,72.41301638867974,71.75435309186197,72.06893552457502,3377300
2025-09-22,72.255859375,72.531456043203,71.57670507875262,72.14758818257083,2017800
2025-09-23,72.97437286376953,73.08264404830042,71.91135078443644,72.04914910848568,1419400
2025-09-24,73.63384246826172,73.6436873519347,72.36412281450212,72.72830841594272,1788500
2025-09-25,73.38777160644531,74.15550731114891,73.02359352108101,73.82085636682,2345900
2025-09-26,74.68701934814453,74.97246089760367,73.75195815913209,74.11614375867221,1582100
2025-09-29,74.82481384277344,74.85434849212322,74.17519423654367,74.72638753994414,1756700
2025-09-30,75.41539001464844,75.75988584451255,74.63780942184323,74.91340608573452,1879000
2025-10-01,74.22441101074219,75.1988441730775,73.9586517331854,75.16931703322575,2871400
2025-10-02,74.98230743408203,75.1594777959467,73.56494453916463,73.78148692693769,2032000
2025-10-03,75.651611328125,76.0945334457014,74.56890697781392,75.04135623530267,2113300
2025-10-06,75.76972961425781,76.3602949581216,75.46459830419568,75.77956698821941,1816600
2025-10-07,76.54730224609375,76.72447259917885,75.99610892958263,76.0256360701892,1668400
2025-10-08,76.61620330810547,77.15755926411858,76.32092438528134,77.15755926411858,1399100
