Price,Close,High,Low,Open,Volume
Ticker,NCLH,NCLH,NCLH,NCLH,NCLH
Date,,,,,
2025-08-15,24.299999237060547,24.559999465942383,24.1299991607666,24.459999084472656,9341100
2025-08-18,24.579999923706055,24.920000076293945,23.959999084472656,24.219999313354492,12343200
2025-08-19,24.43000030517578,24.649999618530273,24.270000457763672,24.520000457763672,12209100
2025-08-20,23.850000381469727,24.229999542236328,23.520000457763672,24.219999313354492,14377800
2025-08-21,23.360000610351562,23.5,23.1299991607666,23.459999084472656,13258900
2025-08-22,25.049999237060547,25.18000030517578,23.399999618530273,23.530000686645508,20636000
2025-08-25,24.639999389648438,24.969999313354492,24.610000610351562,24.81999969482422,10449400
2025-08-26,24.760000228881836,24.84000015258789,24.290000915527344,24.6299991607666,12351500
2025-08-27,24.8799991607666,25.020000457763672,24.530000686645508,24.579999923706055,9371400
2025-08-28,25.389999389648438,25.59000015258789,25.030000686645508,25.079999923706055,13889700
2025-08-29,24.84000015258789,25.520000457763672,24.690000534057617,25.350000381469727,11885200
2025-09-02,24.719999313354492,24.739999771118164,23.950000762939453,24.100000381469727,12961300
2025-09-03,25.34000015258789,25.6299991607666,24.639999389648438,24.760000228881836,16679500
2025-09-04,25.59000015258789,25.790000915527344,25.229999542236328,25.31999969482422,16213800
2025-09-05,25.65999984741211,26.280000686645508,25.459999084472656,25.709999084472656,14682600
2025-09-08,24.530000686645508,25.739999771118164,24.479999542236328,25.440000534057617,32898000
2025-09-09,25.3700008392334,25.600000381469727,24.360000610351562,24.600000381469727,40338900
2025-09-10,25.43000030517578,25.65999984741211,24.520000457763672,25.3700008392334,18502600
2025-09-11,26.940000534057617,27.010000228881836,25.829999923706055,25.860000610351562,21974400
2025-09-12,26.649999618530273,27.18000030517578,26.649999618530273,27.1200008392334,14845200
2025-09-15,26.010000228881836,26.729999542236328,25.709999084472656,26.729999542236328,15266600
2025-09-16,25.579999923706055,25.979999542236328,25.059999465942383,25.979999542236328,14591400
2025-09-17,25.3799991607666,25.969999313354492,25.110000610351562,25.600000381469727,16355400
2025-09-18,25.40999984741211,25.829999923706055,25.030000686645508,25.510000228881836,13962400
2025-09-19,25.229999542236328,25.520000457763672,24.8700008392334,25.520000457763672,14268800
2025-09-22,25.389999389648438,25.450000762939453,24.770000457763672,25.1299991607666,12022300
2025-09-23,25.56999969482422,26.09000015258789,25.440000534057617,25.549999237060547,8429200
2025-09-24,25.229999542236328,25.700000762939453,25.079999923706055,25.639999389648438,6986600
2025-09-25,25.0,25.290000915527344,24.719999313354492,24.989999771118164,9459200
2025-09-26,25.040000915527344,25.34000015258789,24.799999237060547,25.079999923706055,13124700
2025-09-29,24.75,26.09000015258789,24.200000762939453,25.809999465942383,20722700
2025-09-30,24.6299991607666,25.239999771118164,24.25,24.739999771118164,12026700
2025-10-01,24.190000534057617,24.469999313354492,24.110000610351562,24.280000686645508,13227400
2025-10-02,24.56999969482422,24.68000030517578,24.190000534057617,24.299999237060547,10171500
2025-10-03,24.31999969482422,24.940000534057617,24.200000762939453,24.899999618530273,9798700
2025-10-06,24.100000381469727,24.469999313354492,23.649999618530273,24.31999969482422,11158400
2025-10-07,23.899999618530273,24.209999084472656,23.3700008392334,24.200000762939453,10501400
2025-10-08,23.68000030517578,24.100000381469727,23.540000915527344,24.0,10338900
